"FID";"industryGrossDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"2";"industryGrossDemand_km3";"Afghanistan";"SOA";"AFG";0.120948;0.120948;0.121279;0.119936;0.119423;0.123421;0.126621;0.131265;0.135395;0.137139;0.135075;0.137643;0.142456;0.144029;0.144556;0.151393;0.160592;0.164452;0.166431;0.172315;0.175542;0.182451;0.187358;0.189153;0.19201;0.190933;0.19259;0.193183;0.194863;0.194357;0.197664;0.200314;0.192202;0.189799;0.182899;0.179157;0.176749;0.176806;0.176209;0.175655;0.178408;0.179792;0.176552;0.156313;0.160289;0.164931;0.17386;0.181462;0.190154;0.203747;0.218045;0.223796;0.233436;0.233436;0.234075;0.233436;0.233436;0.233436;0.174548534482759;0.0330774268485298;0.851407671212606;0.790005733804119;0.640974740233151;0;1.68115095388714e-13;1.37601041672042e-12;0.00166770755790703;0.724895022599674;0.724895022599674;0.1205068;0.000788359499213397;0.1307682;0.00577541766455033;0.1407518;0.00418350841997479;0.1630366;0.00776471997563337;0.1853028;0.0064699381527183;0.1931852;0.00155038711294954;0.1925756;0.00684215465332376;0.1769152;0.00133716461215514;0.1702708;0.011076746575597;0.1828308;0.0149488158962508;0.2285576;0.00726682305412758;0.233436;0
"20";"industryGrossDemand_km3";"Bahrain";"MENA";"BHR";8.97568e-06;8.97568e-06;9.00027e-06;9.22803e-06;9.00376e-06;9.22803e-06;9.46049e-06;9.62223e-06;9.81371e-06;9.9609e-06;1.05239e-05;1.06234e-05;1.08498e-05;1.01834e-05;1.09498e-05;1.24203e-05;1.72975e-05;1.72317e-05;1.87979e-05;1.942e-05;1.98603e-05;2.18597e-05;2.43697e-05;2.49903e-05;2.33104e-05;2.17677e-05;2.08396e-05;1.96667e-05;1.84035e-05;1.81856e-05;1.81852e-05;1.8413e-05;1.9347e-05;1.99212e-05;2.00342e-05;1.97224e-05;1.97046e-05;1.99388e-05;2.0483e-05;2.15928e-05;2.0746e-05;2.12741e-05;2.2158e-05;2.17843e-05;2.17571e-05;2.23671e-05;2.31965e-05;2.46435e-05;2.53941e-05;2.57437e-05;2.61719e-05;2.41729e-05;2.51368e-05;2.51368e-05;2.52057e-05;2.51368e-05;2.51368e-05;2.51368e-05;1.84907082758621e-05;5.81390614179339e-06;0.891188601683811;0.891439524264605;0.770496916065126;0;6.65117634928023e-21;0;3.06823245870372e-07;0.794217123771148;0.794217123771148;9.036684e-06;1.0778014302273e-07;9.617072e-06;2.8843647570999e-07;1.062606e-05;3.00524038971927e-07;1.703348e-05;2.74768462018478e-06;2.287808e-05;2.06260745707951e-06;1.977262e-05;1.54297858280664e-06;1.918012e-05;8.49240844519386e-07;2.028832e-05;7.94154753181016e-07;2.15439e-05;5.45390149342651e-07;2.426898e-05;1.4446729913721e-06;2.516482e-05;7.07346596089922e-07;2.51368e-05;0
"200";"industryGrossDemand_km3";"Saint Vincent and the Grenadines";"LCR";"VCT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"201";"industryGrossDemand_km3";"Venezuela, Republica Bolivariana de";"LCR";"VEN";0.71354;0.71354;0.715495;0.715503;0.729362;0.738175;0.696826;0.700738;0.704167;0.705026;0.717251;0.718999;0.73046;0.698498;0.71077;0.749464;0.876157;0.89112;0.922793;0.959913;0.979905;1.02661;1.07893;1.10883;1.10229;1.10158;0.985969;0.987275;0.984786;0.904469;0.968661;0.870791;0.894132;0.915382;0.945953;0.936952;0.924577;0.997772;0.964199;1.02658;1.03974;1.05289;1.10544;1.11688;1.02004;0.980016;1.06884;1.15511;1.23666;1.31223;1.43758;1.44999;1.52496;1.52496;1.52914;1.52496;1.52496;1.52496;0.999013724137931;0.254496905738388;0.881557685995441;0.872901871798521;0.717454680829153;0;4.25548592068948e-19;2.22044604925031e-15;0.013285682303362;0.777143953737634;0.777143953737634;0.717488;0.00670964898485755;0.7089864;0.0166342807569188;0.7151956;0.0117269796750911;0.8798894;0.0796795732939127;1.059313;0.0549065095867512;0.9928158;0.0703151212307851;0.9189838;0.0392055252700433;0.970016;0.042313266058058;1.066998;0.042169566277115;1.1505712;0.131657239744725;1.493326;0.045468912236824;1.52496;0
"202";"industryGrossDemand_km3";"U.S. Virgin Islands (U.S.)";"Other";"VIR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"203";"industryGrossDemand_km3";"Vietnam";"EAP";"VNM";1.72226;1.72226;1.72698;1.74631;1.76939;1.8214;1.88752;1.90974;1.80018;1.8395;1.85238;1.89215;1.92124;1.78718;1.77842;1.84189;1.92593;1.95562;1.92488;2.00296;2.06819;2.1248;2.23316;2.25579;2.26713;2.29226;2.28388;2.19482;2.63191;2.89132;2.57463;1.68442;1.69061;1.89422;1.90068;2.06924;2.30247;2.47344;2.60358;2.66792;2.67504;2.70878;2.7723;2.81183;2.87463;2.98181;3.11198;3.25934;3.40141;3.56636;3.84362;3.9235;4.01991;4.01991;4.03092;4.01991;4.01991;4.01991;2.48265051724138;0.763396853480047;0.879903356768206;0.886994830670621;0.798790490669344;0;1.92447221819885e-20;0;0.039777360423267;0.774229917251952;0.774229917251952;1.73744;0.0204313227667717;1.851668;0.0457519105611996;1.846274;0.0629643905711792;1.930256;0.0587055570623429;2.189814;0.0883582052216997;2.458838;0.293708458203028;1.948912;0.365211068246843;2.42333;0.242287128424108;2.768516;0.0797758649592719;3.26418;0.230795313968893;3.967572;0.0818503834444287;4.01991;0
"204";"industryGrossDemand_km3";"Vanuatu";"EAP";"VUT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"205";"industryGrossDemand_km3";"West Bank and Gaza";"MENA";"PSE";0.0181941;0.0181941;0.018244;0.0183755;0.0179343;0.0182256;0.01876;0.0191365;0.0192425;0.0191359;0.019212;0.0197909;0.0203204;0.0201609;0.020956;0.0224237;0.0239973;0.0243209;0.0245682;0.0253475;0.0257676;0.0271438;0.0284004;0.0288973;0.0288151;0.0287606;0.0285907;0.0285914;0.0291873;0.0296039;0.0304829;0.0307882;0.0315232;0.0316506;0.0320789;0.0322665;0.0312109;0.0328251;0.032993;0.0334357;0.0336728;0.0338171;0.0337208;0.0319249;0.0302704;0.0307795;0.0315769;0.0322122;0.0302873;0.031926;0.0328765;0.0321745;0.0325073;0.0325073;0.0325963;0.0325073;0.0325073;0.0325073;0.0274125017241379;0.00560014700272254;0.919633104408534;0.913272967956152;0.801218425291439;0;1.66689753862436e-23;0;0.00030497528376757;0.845725046724079;0.845725046724079;0.0181884;0.000160257261925942;0.0189001;0.000419315698489813;0.02008804;0.000645831358018484;0.02413152;0.00107701273530075;0.02780484;0.00133754500223357;0.02894678;0.000440853566391381;0.03130476;0.000653624925320325;0.03254624;0.000855845177587629;0.0326812;0.00156030877232681;0.03135638;0.00080331290105413;0.03253238;0.000250918536581099;0.0325073;0
"206";"industryGrossDemand_km3";"Samoa";"EAP";"WSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"207";"industryGrossDemand_km3";"Yemen, Republic of";"MENA";"YEM";0.02653;0.02653;0.0266027;0.026609;0.0270148;0.0281211;0.0269258;0.0279957;0.028511;0.0281056;0.0282665;0.0289762;0.0291367;0.0268707;0.027121;0.0288927;0.0302977;0.0310891;0.0316652;0.0330323;0.0343445;0.0351395;0.0358551;0.0355114;0.0356501;0.0351248;0.0351429;0.0356072;0.0355009;0.0363819;0.0361097;0.0354225;0.0382936;0.0385719;0.0393908;0.0369578;0.0336051;0.0344526;0.0373059;0.0391072;0.0377461;0.0393017;0.041815;0.0416022;0.0417782;0.0428095;0.0455436;0.0478545;0.0493982;0.0509455;0.0539533;0.0531587;0.0531614;0.0531614;0.053307;0.0531614;0.0531614;0.0531614;0.0371860293103448;0.00875329539637178;0.946381476769283;0.966013866442568;0.87284249664325;0;1.37171167226475e-34;0;0.000490555824540891;0.895637899572005;0.895637899572005;0.0266573;0.000203427431778508;0.02793184;0.000595321923836172;0.02807422;0.00104121227758801;0.0309954;0.00154227963741988;0.03530012;0.000594587337571193;0.03555154;0.000510943698463932;0.0375577;0.00170192457970381;0.03628572;0.00223602664720258;0.04044864;0.00184286217146047;0.04731026;0.00321125320599295;0.05334836;0.000344071959043455;0.0531614;0
"208";"industryGrossDemand_km3";"South Africa";"AFR";"ZAF";0.808379;0.808379;0.810594;0.81535;0.824883;0.846039;0.86581;0.884605;0.902558;0.927517;0.945369;0.975609;0.99927;1.13291;1.14087;1.25079;1.33255;1.33903;1.31485;1.34869;1.39959;1.48281;1.64695;1.67657;1.6265;1.64948;1.63494;1.50905;1.5763;1.69634;1.73525;1.76771;1.69976;1.72496;1.75159;1.74271;1.75413;1.80216;1.76381;1.77175;1.70389;1.68739;1.67327;1.60728;1.57058;1.77458;1.91731;1.98286;2.01172;2.06534;2.03548;2.04126;2.19158;2.19158;2.19758;2.19158;2.19158;2.19158;1.53298020689655;0.437401591300692;0.95840121209479;0.952105531485824;0.863130758154869;0;1.69252637978939e-30;0;0.0248243755882984;0.918532883344763;0.918532883344763;0.813517;0.00696218108784886;0.8853058;0.0316302178731036;1.0388056;0.0915970141232781;1.317182;0.039113937669327;1.566484;0.119426306063614;1.613222;0.0723013756438977;1.735854;0.0259048611268233;1.766912;0.0224975914266394;1.648482;0.056931209103619;1.950362;0.111839853004195;2.131496;0.0850718477523558;2.19158;0
"209";"industryGrossDemand_km3";"Congo, Dem. Rep.";"AFR";"COD";0.0891437;0.0891437;0.0893879;0.0868441;0.0904308;0.102907;0.0833978;0.0908653;0.0930589;0.0856252;0.0883871;0.0940007;0.0925865;0.0931474;0.0952954;0.101829;0.106835;0.108711;0.106077;0.112416;0.118322;0.117513;0.116111;0.111388;0.113155;0.106313;0.0970704;0.0941265;0.0958622;0.0945415;0.0972739;0.0973122;0.0970198;0.0947757;0.0913339;0.0989041;0.0828687;0.0825984;0.0827141;0.0830561;0.0824225;0.0765618;0.0752025;0.0758051;0.0786134;0.0762402;0.0793449;0.0814965;0.0857701;0.0890272;0.0933176;0.0912055;0.0950283;0.0950283;0.0952887;0.0950283;0.0950283;0.0950283;0.093582525862069;0.01071373972452;-0.276500051988208;-0.204317132992886;-0.111684992616382;0.0356344419855737;0.12394123722737;0.216919729023802;-0.000175423159740375;0.0764522787494791;0.0764522787494791;0.08899004;0.00131209405455555;0.09117084;0.00762512050153963;0.09268342;0.0026096313239613;0.1071736;0.00386420390248755;0.1152978;0.00294076175505599;0.09758272;0.00501584802172076;0.0955431;0.00257935523629453;0.08602828;0.00719985080206527;0.07772106;0.00292650558226018;0.08237578;0.00508349056033352;0.09397368;0.00173543840052017;0.0950283;0
"21";"industryGrossDemand_km3";"Bahamas, The";"LCR";"BHS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"210";"industryGrossDemand_km3";"Zambia";"AFR";"ZMB";0.0978593;0.0978593;0.0981274;0.0964204;0.0958335;0.0973475;0.0983861;0.10606;0.111187;0.112099;0.116275;0.121843;0.117508;0.125405;0.128902;0.137978;0.14454;0.136499;0.138162;0.135073;0.138473;0.143895;0.148175;0.147871;0.145033;0.136805;0.127102;0.119288;0.108917;0.117539;0.134334;0.134965;0.126414;0.125757;0.122751;0.123423;0.12117;0.121582;0.118631;0.123697;0.11623;0.113784;0.113944;0.117273;0.117382;0.121886;0.12903;0.138803;0.154789;0.157016;0.166816;0.159463;0.170053;0.170053;0.170519;0.170053;0.170053;0.170053;0.129765284482759;0.0214942191767012;0.6863384218573;0.614120683775906;0.444312035843435;2.73332045885866e-09;2.94366827287291e-07;9.00607797671427e-07;0.000873595936509885;0.471060429317571;0.471060429317571;0.09721998;0.00102500318877553;0.10501592;0.00693003485250976;0.1219866;0.00529643911510365;0.1384504;0.00362644306449171;0.1446894;0.00392634522170427;0.1219302;0.0105310780882111;0.1288442;0.0054810094599444;0.1217006;0.00204146523360061;0.1157226;0.00175615995854592;0.1403048;0.0154732427661431;0.1673808;0.00466744471847285;0.170053;0
"211";"industryGrossDemand_km3";"Zimbabwe";"AFR";"ZWE";0.0830902;0.0830902;0.0833178;0.0835414;0.0831927;0.0832923;0.0836779;0.0848158;0.0834824;0.0848447;0.0854816;0.0890236;0.0901143;0.0896323;0.0947779;0.100152;0.10484;0.10671;0.105493;0.104466;0.103155;0.107664;0.115097;0.120124;0.120825;0.115829;0.10756;0.102983;0.104667;0.106364;0.110013;0.111013;0.11192;0.110577;0.101858;0.100074;0.10097;0.101501;0.106616;0.106125;0.0969717;0.0985075;0.101188;0.097675;0.0955635;0.0926937;0.0927676;0.0930883;0.0914204;0.0906429;0.0874286;0.094751;0.101805;0.101805;0.102084;0.101805;0.101805;0.101805;0.0985479017241379;0.0101554380324558;0.349116295018572;0.315214564816133;0.20030460632286;0.00723136663376156;0.0159465211821534;0.0267933209179347;0.000209951702605434;0.121882187447498;0.121882187447498;0.08324646;0.000189607167586038;0.08402262;0.000749831125654302;0.08980594;0.00332255907742812;0.1043322;0.00248753014052091;0.113373;0.00776338659993176;0.1074806;0.00497728925219341;0.1090762;0.0040948381775108;0.1030572;0.00307221820514104;0.09798114;0.00209276610566016;0.09212258;0.00104371375721507;0.09757472;0.00646222271296804;0.101805;0
"212";"industryGrossDemand_km3";"Serbia";"ECA";"SRB";2.8077;2.8077;2.81539;2.79309;2.80988;2.8393;2.92501;2.99111;2.99653;2.99673;3.02349;3.10603;3.18164;3.24288;3.3379;3.56819;3.80766;3.88551;3.93795;4.06936;4.16727;4.36013;4.54316;4.63106;4.58709;4.52614;4.51881;4.56419;4.59196;4.59567;4.68244;4.76568;4.72284;4.68956;4.69981;4.7096;4.79894;5.00081;5.13642;6.38529;5.92233;6.2499;4.62998;5.56721;6.06875;6.55745;6.95996;7.06891;7.40737;8.07761;8.60156;8.15357;8.06211;8.06211;8.08419;8.06211;8.06211;8.06211;4.97033206896552;1.78988831699493;0.951947760216806;0.983553138401295;0.91897325446306;0;2.57994180072993e-43;0;0.100899652403949;0.90620453818179;0.90620453818179;2.806752;0.00825904171196639;2.949736;0.0687702834078789;3.178388;0.121287821194051;3.853734;0.185913158571415;4.457742;0.192333274734249;4.559354;0.0358900254945577;4.712066;0.0336339468394655;5.206212;0.68003304983655;5.687634;0.642185447538326;7.21426;0.57005683558747;8.192708;0.231613672135303;8.06211;0
"213";"industryGrossDemand_km3";"Kosovo";"ECA";"XRK";0.310398;0.310398;0.311248;0.308619;0.310317;0.313766;0.323266;0.329993;0.330329;0.330303;0.333303;0.342356;0.350751;0.357415;0.367744;0.392983;0.419599;0.428151;0.43354;0.448089;0.458507;0.479697;0.499706;0.5093;0.504442;0.49827;0.497505;0.502464;0.505282;0.505084;0.514433;0.523913;0.518737;0.514786;0.515209;0.517079;0.527661;0.549861;0.565921;0.706756;0.653873;0.692659;0.508152;0.614576;0.670195;0.724132;0.768617;0.782881;0.821;0.896136;0.955503;0.905886;0.895153;0.895153;0.897605;0.895153;0.895153;0.895153;0.548864844827586;0.199467635742392;0.949777976151468;0.98299926665523;0.914117385218869;0;6.47469230054427e-43;0;0.0112187676950997;0.902078203982375;0.902078203982375;0.310196;0.000960453278405584;0.3255314;0.0072326979959072;0.3503138;0.0132959011992418;0.4244724;0.0204256554558232;0.4903304;0.0210516201110508;0.501721;0.00368193549644749;0.5174156;0.00402001514922517;0.5734556;0.0769056864009418;0.627891;0.072756965147675;0.7985532;0.0646269499102348;0.90986;0.025893304385497;0.895153;0
"214";"industryGrossDemand_km3";"Disputed Area - China and India";"Other";"XXX";0.0075524;0.0075524;0.0075731;0.00764654;0.00775059;0.00802377;0.00835656;0.00844513;0.00779669;0.00795337;0.00803157;0.00821966;0.00830776;0.00923978;0.00935773;0.00982135;0.0102109;0.0101433;0.0101809;0.0106465;0.0109921;0.011272;0.0118688;0.0119345;0.0119934;0.0122252;0.0120792;0.0123712;0.0125456;0.0129097;0.0130819;0.0130303;0.0132831;0.0125892;0.0122081;0.0125743;0.0131023;0.0134476;0.0137329;0.0139168;0.0139127;0.0141826;0.0142061;0.0143063;0.0145127;0.0152064;0.0160304;0.0167179;0.0173749;0.0187892;0.0186739;0.0193344;0.0205601;0.0205601;0.0206164;0.0205601;0.0205601;0.0205601;0.0127695275862069;0.00401207059186436;0.964277725639205;0.991738131982034;0.949322437239251;0;1.2192110225253e-51;0;0.000229098012242761;0.929831532163915;0.929831532163915;0.007615006;8.51066235965216e-05;0.008115104;0.000275275054409222;0.0086313;0.000618819470726317;0.01020059;0.000294293578761073;0.01161216;0.000451468252482941;0.01242618;0.000320883003601001;0.01283852;0.000433951209239012;0.01335478;0.000533936313618019;0.01422408;0.000217406881215844;0.01682376;0.00136227654057464;0.01994898;0.000893857140151602;0.0205601;0
"215";"industryGrossDemand_km3";"Disputed Area - China and India";"Other";"XXX";0.000303642;0.000303642;0.000304474;0.000284892;0.00027763;0.000282459;0.000294921;0.000310795;0.000316698;0.000309841;0.000304125;0.000313039;0.000325481;0.000376382;0.000388982;0.000410921;0.000413227;0.000428396;0.000418918;0.000434995;0.000415629;0.000437226;0.000445281;0.000447317;0.000452359;0.000467801;0.00048443;0.000510294;0.000504622;0.000489333;0.000508544;0.000523108;0.000527784;0.000536119;0.000553629;0.000560983;0.000602303;0.000652054;0.00068406;0.000705198;0.0007183;0.000730962;0.000753247;0.000776316;0.000799749;0.000832403;0.000877426;0.000921898;0.000977502;0.00105792;0.00114452;0.00118175;0.00124222;0.00124222;0.00124563;0.00124222;0.00124222;0.00124222;0.000612763051724138;0.000309581192710037;0.934918758145055;0.994261325491886;0.957820208416584;0;4.66597727873731e-56;0;1.71395360976958e-05;0.874073084331487;0.874073084331487;0.000294856;1.26778338843826e-05;0.0003029428;1.39855556986485e-05;0.0003416018;3.85187290120014e-05;0.0004212914;1.02038811880578e-05;0.0004395624;1.44469337507999e-05;0.000491296;1.68931689596713e-05;0.0005298368;1.66463876471744e-05;0.0006409196;5.91563257336018e-05;0.0007557148;3.30986352241297e-05;0.0009334298;8.79147186948807e-05;0.001211268;4.58895616671155e-05;0.00124222;0
"216";"industryGrossDemand_km3";"Disputed Area - China and India";"Other";"XXX";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"217";"industryGrossDemand_km3";"Anguilla (U.K.)";"Other";"AIA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"218";"industryGrossDemand_km3";"British Virgin Islands (U.K.)";"Other";"VGB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"219";"industryGrossDemand_km3";"Montserrat (U.K.)";"Other";"MSR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"22";"industryGrossDemand_km3";"Bosnia and Herzegovina";"ECA";"BIH";1.17199;1.17199;1.1752;1.18713;1.20296;1.23605;1.28016;1.29579;1.22771;1.25235;1.26152;1.28915;1.30969;1.32633;1.325;1.37482;1.44647;1.46487;1.44702;1.50078;1.54842;1.59354;1.67237;1.69157;1.69496;1.70818;1.69789;1.72707;1.74483;1.78554;1.81264;1.80952;1.80921;1.72465;1.64917;1.66822;1.711;1.94752;2.19855;2.42405;2.49114;2.56122;2.63749;2.68069;2.8039;3.00878;3.18551;3.25995;3.39513;3.63133;3.8589;3.77516;3.74469;3.74469;3.75495;3.74469;3.74469;3.74469;2.09195655172414;0.907387075909863;0.923418715372383;0.980106825314668;0.915331352529917;0;5.07368468599042e-41;0;0.0496183001630312;0.852702123899977;0.852702123899977;1.181854;0.0133432765841078;1.258412;0.0289374760475062;1.302338;0.0273096442671815;1.446792;0.0458847542218546;1.640172;0.0657137038219579;1.732702;0.0345827481556917;1.761038;0.0727536052027664;1.989868;0.322133643337668;2.634888;0.119121903401516;3.29614;0.233599999357877;3.775678;0.0481568579747476;3.74469;0
"220";"industryGrossDemand_km3";"Svalbard (Nor.)";"Other";"SJM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"221";"industryGrossDemand_km3";"British Indian Ocean Territory (U.K.)";"Other";"IOT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"222";"industryGrossDemand_km3";"Christmas Island (Aus.)";"Other";"CXR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"223";"industryGrossDemand_km3";"Cocos (Keeling) Islands (Aus.)";"Other";"CCK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";"industryGrossDemand_km3";"Saint Helena (U.K.)";"Other";"SHN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"225";"industryGrossDemand_km3";"Cook Islands (N.Z.)";"Other";"COK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"226";"industryGrossDemand_km3";"Jarvis Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
