"FID";"irrigation_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"48";"irrigation_water_withdrawal_km3";"Germany";"Other";"DEU";0.0147587;0.367493;0.0137572;0.0279116;0.0473978;0.0853044;0.205225;0.00171557;0.0062624;0.0630591;0.0442145;0.13813;0.0459266;0.184958;0.0226561;0.283944;0.0689384;0.27161;0.554534;0.0456451;0.0627403;0.0487373;0.00202341;0.0117841;0.229883;0.453233;0.0607459;0.0377098;0.129143;0;0.101925;0.29979;0.230131;0.251962;0.361046;0.0422242;0.323487;0.302748;0.150845;0.119238;0.0759691;0.231875;0.0808152;0.108029;0.041581;0.49723;0.102142;0.0670425;0.286953;0;0.191137;0.244338;0.218082;0.0848976;0.241523;0.381318;0.0690529;0.382573;0.155472341034483;0.139863337128859;0.272243702136629;0.347878247268796;0.234795774741694;0.038692686942839;0.00745448417075805;0.00924774479253365;0.00225482244178535;0.0741166333530587;0.0741166333530587;0.09426366;0.153342431915429;0.072313294;0.0825631421484531;0.08717704;0.0704763268999102;0.2449343;0.205411821688845;0.071033622;0.0922929375318389;0.13616634;0.183373798139123;0.2489708;0.0963454645829268;0.18770844;0.121328784889935;0.10765386;0.0733500048881253;0.1906735;0.201696222118809;0.19599552;0.0656961042441026;0.277647966666667;0.180649716674296
"49";"irrigation_water_withdrawal_km3";"Djibouti";"MENA";"DJI";0.00331457;0.00344194;0.00324575;0.00281501;0.00301376;0.00297475;0.00250083;0.00340841;0.00333502;0.00278727;0.00278771;0.00349278;0.00316341;0.00359355;0.00283872;0.00385563;0.00337056;0.0036433;0.00357273;0.0036797;0.00385573;0.00412062;0.00418049;0.00455168;0.0041855;0.00354338;0.00570811;0.00517844;0.00528451;0.00546746;0.00571468;0.00507792;0.00528861;0.00593293;0.00511253;0.00538936;0.00545329;0.00550834;0.00650582;0.00592427;0.00587042;0.00523726;0.0056175;0.00571313;0.00589995;0.00564344;0.0059338;0.00582935;0.00568942;0.00618014;0.0062808;0.00637133;0.00599005;0.007714;0.00751609;0.00739753;0.00775795;0.00808665;0.00485427379310345;0.0014652984588045;0.938902714712815;0.938478575163801;0.795523290986086;0;0;0;8.14699234058252e-05;0.881538307695089;0.881538307695089;0.003166206;0.000250472940913784;0.003001256;0.000378844145104554;0.003175234;0.000367212495607108;0.003624384;0.000176059042738509;0.004178804;0.000248418184579954;0.00503638;0.000858465156514812;0.005425334;0.000380332449614808;0.005756216;0.00046849180924537;0.005667652;0.000266879171105578;0.00585523;0.000214917127981927;0.006774454;0.000783304460111137;0.00774737666666667;0.000344681650415762
"5";"irrigation_water_withdrawal_km3";"Netherlands Antilles (Neth.)";"Other";"ANT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"50";"irrigation_water_withdrawal_km3";"Dominica";"LCR";"DMA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"51";"irrigation_water_withdrawal_km3";"Denmark";"Other";"DNK";0;0.0382578;0;0;0;0.000722826;0.00133397;2.59737e-05;0;0.00103849;0.00326957;0.0556074;0.00949479;0.00478788;0.00376191;0.0344727;0.0123346;0.177515;0.265962;0.0677517;0.0504583;0.00706699;0;0.00102311;0.0783393;0.399956;0.039651;0;0.0600443;0;0.0163726;0.172698;0.0950491;0.131299;0.328893;0.0121617;0.261024;0.378344;0.236293;0.253083;0;0.019161;0.0309188;0.019274;0.0370714;0.115915;0.0268401;0.04121;0.171837;0;0.104255;0.0607177;0.0509549;0;0.0605477;0.262;0.176683;0.0390486;0.0761125380982759;0.10406260715484;0.296593943089224;0.426960082973596;0.319947358791183;0.0237744798689961;0.000830540020690253;0.000463213024435971;0.00182771131560182;0.0879679670772144;0.0879679670772144;0.00765156;0.0171094082939183;0.00062425194;0.000598464091946809;0.01538431;0.0226203163701958;0.1116072;0.107118307801631;0.02737754;0.0353073171695833;0.09993026;0.169714493621753;0.14886234;0.115906259693116;0.22818114;0.133208334328592;0.02128504;0.014174160022661;0.07116042;0.0708234953760544;0.05529506;0.0371835031484797;0.159243866666667;0.112494107485918
"52";"irrigation_water_withdrawal_km3";"Dominican Republic";"LCR";"DOM";0.367372;0.210621;0.309713;0.295644;0.247666;0.281382;0.24087;0.28765;0.324126;0.236777;0.199545;0.380343;0.393677;0.330663;0.312203;0.240609;0.356226;0.250451;0.525352;0.441325;0.440907;1.51821;2.58995;2.39591;2.72767;2.48476;2.69565;2.76948;3.58059;3.44755;4.00584;4.0149;3.04716;2.98702;2.71022;2.24118;2.2314;1.9906;1.76979;1.75008;2.01349;2.17408;2.03787;1.86418;1.83481;1.8539;2.09065;2.37648;1.89315;1.92862;2.13112;2.0194;2.0026;2.17498;2.10376;1.94735;1.88357;1.87481;1.61786037931034;1.10433666116086;0.630344248484912;0.573471961610631;0.363581367211131;1.14225080505292e-07;3.9223906216381e-06;5.54221046293879e-05;0.0412220802854591;0.397333871598008;0.397333871598008;0.2862032;0.0600583013304572;0.274161;0.0361816642928431;0.3232862;0.0769731807657706;0.3627926;0.122663649681966;1.9345294;0.958612271584189;2.995606;0.4869624895513;3.353028;0.613383498734682;1.99661;0.238328188848906;1.984886;0.138304561493828;2.02856;0.214320718667141;2.086372;0.0735851555682258;1.90191;0.039595196678385
"53";"irrigation_water_withdrawal_km3";"Algeria";"MENA";"DZA";0.849049;0.727538;0.836551;0.947108;0.762411;0.698568;0.862947;0.824622;0.818086;0.853764;0.871634;0.656743;0.878621;0.780793;0.628563;0.859534;0.836448;0.789388;0.683803;0.883347;0.907568;0.958826;1.01018;1.09835;1.10327;1.37476;1.15237;1.34088;1.2723;1.49431;1.38998;1.56551;1.73901;1.85919;2.00959;2.3561;2.48406;2.43291;1.90546;2.22724;2.26419;2.5067;2.60955;2.58224;2.34609;2.26045;2.09586;2.55785;2.41749;2.23338;2.26543;2.27835;2.1421;2.64654;3.00036;2.64892;3.04123;3.10507;1.59884796551724;0.772707477565552;0.932991229111044;0.919099326340398;0.7664851784634;0;0;0;0.0426916850103043;0.870472633598131;0.870472633598131;0.8245314;0.0852016286540345;0.8115974;0.0659586820956878;0.7632708;0.117100002989752;0.810504;0.0788704056379831;1.0156388;0.0858154420439585;1.326924;0.126445646544276;1.712656;0.242954879103096;2.281154;0.231230584222762;2.461754;0.150657203379062;2.313006;0.178269675576078;2.466556;0.353017638695292;2.93174;0.247000507489357
"54";"irrigation_water_withdrawal_km3";"Ecuador";"LCR";"ECU";1.55488;1.52262;1.3956;1.40049;1.37469;1.33237;1.41912;1.78716;1.50546;1.4541;1.26096;1.8029;1.72532;1.52192;1.95726;1.71945;1.52054;2.01648;2.05956;1.83109;1.6661;1.45091;1.87954;1.83238;1.44789;3.02996;2.48831;2.03544;2.27525;2.96131;3.4854;4.05471;3.43318;3.54638;4.26653;4.12526;3.92695;3.72158;3.72028;3.97514;4.57661;4.61044;4.0817;3.95251;3.94257;3.59869;3.55708;3.58902;3.45637;3.42949;4.42308;4.08446;4.49013;4.28974;4.95762;4.70984;3.94099;4.64823;2.85901793103448;1.21428006146702;0.910685345261196;0.890553385216402;0.693889897156685;0;0;1.4210854715202e-14;0.0654843969362323;0.8293477980735;0.8293477980735;1.449656;0.0826968610649764;1.499642;0.172654450912799;1.653672;0.269791312906847;1.829424;0.221053674092968;1.655364;0.204053732947966;2.558054;0.431067974720925;3.75724;0.377901612129401;3.893842;0.173966778207795;4.232766;0.334082484919518;3.52613;0.0780764935816152;4.449006;0.323771133178979;4.43302;0.427222528315162
"55";"irrigation_water_withdrawal_km3";"Egypt, Arab Rep.";"MENA";"EGY";28.2442;27.9698;28.3666;26.724;28.1894;28.0023;27.3003;28.9604;31.0007;30.1024;31.2127;30.7109;31.5921;15.5657;29.897;31.0009;30.3346;29.7055;29.1982;28.5568;27.6735;26.8653;26.0049;27.099;25.6767;25.5059;26.3087;27.4278;26.424;26.7081;25.9631;27.1299;27.8663;27.381;28.306;33.3184;32.502;34.5234;35.2672;34.012;35.51;35.6207;34.1599;35.3034;36.0211;35.6155;35.7002;34.1358;35.8463;35.9483;38.4903;38.1314;39.8632;39.7123;39.9083;41.5758;36.4383;31.8652;31.1110982758621;4.82401837739405;0.712627559165351;0.662247377649266;0.480943738656987;3.50819817640513e-10;4.2528349990859e-08;9.66838074045739e-08;0.203573942600508;0.507838038081961;0.507838038081961;27.8988;0.672268993781507;29.07322;1.50642241320288;27.79568;6.86613600739164;29.7592;0.95345090329812;26.66388;0.815170376056442;26.4749;0.694905551136268;27.32926;0.887587681865854;33.9246;1.0677129951443;35.32302;0.700735982378526;35.44922;0.745396784940745;39.2211;0.843701431194709;36.6264333333333;4.85803290471908
"56";"irrigation_water_withdrawal_km3";"Eritrea";"AFR";"ERI";0.0411767;0.0415891;0.0431674;0.0397756;0.0437809;0.0422714;0.0417636;0.0490796;0.051209;0.0466979;0.0519579;0.0572104;0.0642821;0.058103;0.061614;0.0618175;0.065712;0.0623932;0.0799756;0.0737633;0.0732461;0.0794858;0.0843359;0.0925657;0.0834291;0.10257;0.106944;0.104268;0.111775;0.101852;0.100864;0.121747;0.136088;0.113344;0.092042;0.116049;0.108475;0.108836;0.112473;0.099478;0.109848;0.12569;0.109902;0.117356;0.11939;0.114868;0.122993;0.102498;0.107625;0.111194;0.120835;0.126872;0.117844;0.154886;0.151568;0.132752;0.130943;0.120459;0.0918057034482759;0.0318683807988198;0.929526119105862;0.920575840536467;0.789473684210526;0;0;0;0.00175417216770739;0.864018806100006;0.864018806100006;0.04189794;0.0016028851652567;0.0462043;0.00414564627169275;0.05863348;0.00468135507700495;0.06873232;0.00788738891883746;0.08261252;0.00707475856846013;0.1054818;0.00402708743386582;0.112817;0.0172918832404108;0.1090622;0.00617862830246326;0.1164372;0.00673245729284635;0.1118356;0.00773004853154235;0.134401;0.0175299569309226;0.128051333333333;0.0066370749832538
"57";"irrigation_water_withdrawal_km3";"Spain";"Other";"ESP";5.14094;4.50292;5.39713;5.35999;6.39104;6.1869;7.89435;7.2948;7.11473;7.36827;6.80076;6.4668;9.04269;7.29806;6.92936;7.65897;6.9319;6.61111;6.27623;7.77326;8.89605;9.17989;7.65373;7.66279;6.98439;7.32236;8.78393;9.71608;8.3943;9.30261;9.01344;8.26803;11.2267;9.918;6.82085;7.26064;8.98248;9.16078;10.4238;10.7656;12.3734;10.2683;9.55363;11.7257;8.39871;11.1439;11.3616;9.6218;8.80521;9.41574;7.62154;10.2855;12.6511;13.4938;10.7101;13.6002;10.606;10.0123;8.65215844827586;2.0773913393483;0.803148937495752;0.807068811713679;0.617664851784634;3.33066907387547e-14;0;7.44448946932152e-12;0.0988018385677806;0.645048215800559;0.645048215800559;5.358404;0.679518725371126;7.17181;0.622312814788512;7.307534;1.01458430171179;7.050294;0.65177471401551;8.07537;0.926245107841332;8.703856;0.921123191994426;9.049404;1.66383356671573;9.31866;1.38639453172609;10.463948;1.61013897284365;10.06965;1.12362407961916;10.952408;2.28814274518003;11.4061666666667;1.92313718266101
"58";"irrigation_water_withdrawal_km3";"Estonia";"ECA";"EST";0;0.000373125;0;0;0;0.000333627;0.000269602;4.15555e-05;3.60117e-05;0.000176401;0.000252066;0.000561966;0.000262816;0.000676427;6.54269e-05;0.000399451;4.87398e-05;0.000776331;0.000463515;2.25131e-06;0;8.65794e-05;0;0;0.000115318;0.000970749;1.0038e-05;0;0.000193423;0;0.000397209;0.000401568;0.000436922;0;0.00326629;0;0.00111212;0.00032237;0.000432566;0.000757449;0;0.00213723;0;0;0.00199127;0.000359903;0;0.000251488;0.00145688;2.12915e-05;0.000113545;0;0.000219011;0.000434834;0;0.000442503;0.000125955;0.00043439;0.000366038174310345;0.000596124590930276;0.179598288997719;0.132436478531676;0.0966189277813;0.17733597663271;0.321673836881495;0.298243850881106;6.34000868405672e-06;0.0322555454109087;0.0322555454109087;7.4625e-05;0.000166866572820922;0.00017143944;0.000133393984603478;0.00036374038;0.000249356245524294;0.000338057622;0.000319399019928945;4.037948e-05;5.62177054027644e-05;0.000234842;0.000419557211400901;0.0009003978;0.00133463497399708;0.000524901;0.000425432234395797;0.0008257;0.00113181334987267;0.0004179125;0.000600515353185079;0.000153478;0.000181770054108206;0.000334282666666667;0.000180462649089315
"59";"irrigation_water_withdrawal_km3";"Ethiopia";"AFR";"ETH";0.33621;0.373848;0.342456;0.324396;0.408287;0.324249;0.336493;0.421328;0.363316;0.344071;0.350812;0.357068;0.366347;0.400174;0.375675;0.444596;0.449831;0.410916;0.410061;0.344091;0.413488;0.386957;0.432325;0.455648;0.336753;0.385916;0.540146;0.413944;0.47445;0.440245;0.449218;0.397705;0.453816;0.446538;0.402425;0.709418;0.835248;0.813791;0.745836;0.747115;0.694221;0.86673;0.813556;0.813022;0.830201;0.751379;0.822533;0.812806;0.765149;0.849058;0.880571;0.903598;0.740892;1.02908;1.01134;0.923992;0.990419;1.03295;0.574081103448276;0.231581531876356;0.902099280209627;0.902365498784952;0.73502722323049;0;0;4.44089209850063e-16;0.0123711159986464;0.813783111354723;0.813783111354723;0.3570394;0.0339888826059346;0.3578914;0.0381914079381737;0.3700152;0.0193095515406236;0.411899;0.0421610004328645;0.4050342;0.045735977858793;0.4509402;0.0596272549946751;0.4299404;0.0274470795951045;0.7702816;0.0523267559122482;0.803546;0.0648934842299287;0.800185;0.0407947294573699;0.9130962;0.116088842096043;0.982453666666667;0.0549139904062101
"6";"irrigation_water_withdrawal_km3";"United Arab Emirates";"MENA";"ARE";0.645859;0.635946;0.652122;0.637354;0.672676;0.666502;0.681484;0.740491;0.762348;0.819619;0.787941;0.883644;0.911269;0.933239;0.902623;1.04122;1.02833;1.00208;0.947173;1.02858;1.02222;1.06624;1.06607;1.12877;1.02769;1.14678;1.32703;1.34909;1.3399;1.40287;1.4073;1.41505;1.45931;1.45902;1.4438;1.47859;1.60428;1.43425;1.55646;1.474;1.7099;1.79613;1.98717;3.5201;3.42965;3.55715;3.65238;3.46313;3.53327;3.70854;3.68453;3.56242;3.75835;4.54063;4.4943;4.24792;4.3842;4.59133;1.83810896551724;1.27009481370883;0.893756514533399;0.992371343320312;0.93708408953418;0;0;0;0.0672211570334361;0.798800707270885;0.798800707270885;0.6487914;0.0148827450693748;0.7340888;0.0622298685897697;0.8837432;0.0564402828146706;1.0094766;0.0376313775033548;1.062198;0.0425799362376226;1.313134;0.0973762734448182;1.436896;0.0244575904373264;1.509516;0.069041164025529;2.48859;0.906488801337336;3.582894;0.0975755247487812;4.008046;0.470553370012372;4.40781666666667;0.17291881688623
"60";"irrigation_water_withdrawal_km3";"Finland";"Other";"FIN";9.69849e-05;0.000480484;0;0;0;0.000265814;0.000370905;2.26797e-05;7.93214e-05;0.00062594;0.00113254;0.00608262;0.00037958;0.00316253;0.000437757;0.00444328;2.19941e-05;0.00957067;0.0097508;0;0.00205654;6.70563e-05;0.00176168;0;0.0126371;0.00664774;0.0003556;0.000464405;0.00115593;1.06931e-05;0.00112345;0.00100567;0.000457328;0.000362653;0.014151;0.00021943;0.0380544;0.0223726;0.011968;0.0168309;0;0.0422258;0;0.00111871;0.0227561;0.0134818;0;0.000375487;0.071941;0.000276056;0.000322231;0.000620248;0.0049442;0.00171718;0;0.00998643;0.0144815;0.00584335;0.00618476150862069;0.0124670611707315;0.314791888935001;0.323369531814882;0.231818330184508;0.0160960476377574;0.0132856737384541;0.0108465102265904;0.000232401134833429;0.0990939333392658;0.0990939333392658;0.00011549378;0.00020831279304844;0.00027293202;0.000242061614472766;0.0022390054;0.00242654565062164;0.00475734882;0.00482848855264144;0.00330447526;0.00530178937792726;0.00172687362;0.00278210336264009;0.0034200202;0.00600795906084905;0.017889066;0.013920646058042;0.013220122;0.0188961084382452;0.0172148686;0.0311276609507765;0.0015207718;0.002019816009745;0.01010376;0.00432027008441602
"61";"irrigation_water_withdrawal_km3";"Fiji";"EAP";"FJI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.65021e-06;0;0;0;0;0;0;0;0.000120718;0;0;0;0;2.86882e-06;0;2.41145e-05;0;0;0;3.03345e-05;0;0;0;0;3.78058e-07;0;0;0;0;0;0;1.63291e-05;0;0;0;5.07181e-06;2.00141e-08;3.5428450362069e-06;1.65853380940235e-05;0.0684957519297572;0.308949139565495;0.239874447330799;0.609425864629947;0.0182890212050429;0.0228989411327725;6.72726579624103e-08;0.0046916680324229;0.0046916680324229;0;0;0;0;0;0;0;0;1.130042e-06;2.52685072942982e-06;2.41436e-05;5.39867308215639e-05;5.73764e-07;1.28297530704219e-06;4.8229e-06;1.07843322486837e-05;6.0669e-06;1.35660008126935e-05;7.56116e-08;1.69072677487523e-07;3.26582e-06;7.30259552227836e-06;1.6972747e-06;2.92245042887972e-06
"62";"irrigation_water_withdrawal_km3";"France";"Other";"FRA";0.149378;0.489751;0.233747;0.497759;0.574271;0.171888;0.625177;0.287109;0.389662;0.619479;0.209321;0.447042;0.628071;0.442643;0.520423;0.616759;0.873884;0.974557;1.45264;0.214128;1.00272;1.12521;0.508908;0.796989;0.928359;1.13075;1.39537;1.62821;1.92375;0.726869;1.00712;2.60345;1.94378;1.85066;0.992403;1.55575;2.2718;2.65611;2.22424;1.45513;2.54262;1.74769;1.61605;1.80221;1.35203;3.22254;2.799;2.82364;2.59369;1.02349;1.51854;2.85984;2.38053;2.36797;2.00975;2.4529;1.3284;2.7806;1.36839236206897;0.868374687172005;0.819653058207505;0.843181888092528;0.647912885662432;3.5527136788005e-15;0;6.7568173278687e-13;0.0421490547540678;0.671831135828916;0.671831135828916;0.3889812;0.185625175184294;0.418663;0.20125885793798;0.4495;0.153831633794873;0.8263936;0.456948606291014;0.8724372;0.235499922636293;1.3609898;0.459458167475778;1.6794826;0.685021973515303;2.032606;0.510775090651453;1.81212;0.443848492168217;2.492472;0.852171365319206;2.227326;0.498257732032329;2.1873;0.76166182128291
"63";"irrigation_water_withdrawal_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";"irrigation_water_withdrawal_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"irrigation_water_withdrawal_km3";"Gabon";"AFR";"GAB";0.116449;0.108022;0.10335;0.110006;0.100952;0.101695;0.108172;0.102831;0.0995634;0.113573;0.113284;0.108284;0.114856;0.115452;0.114155;0.11193;0.111887;0.108458;0.111376;0.109808;0.114309;0.104339;0.110046;0.114754;0.109188;0.116297;0.103097;0.107531;0.107756;0.113738;0.101238;0.113511;0.131376;0.131888;0.14479;0.142037;0.141501;0.197115;0.201208;0.192151;0.198157;0.180572;0.190749;0.194807;0.190493;0.189691;0.20269;0.206847;0.19922;0.192667;0.109342;0.105249;0.11107;0.113471;0.109018;0.110174;0.107563;0.113202;0.131154403448276;0.0359744506367035;0.501964555542958;0.42877357039589;0.323653962492438;5.95669006184796e-05;0.000873366819698508;0.000332238641040927;0.00106934499984618;0.251968415021438;0.251968415021438;0.1077558;0.00604997431399506;0.10516688;0.00567016035681532;0.1132062;0.00286791670032447;0.1106918;0.00151663581653606;0.1105272;0.00425695544961419;0.1096838;0.00528932525942582;0.1245606;0.0171421003905589;0.1748024;0.0303258818140545;0.1909556;0.00661001655066006;0.198223;0.00705311339055314;0.10963;0.00301983153503635;0.110313;0.0028220685675582
"66";"irrigation_water_withdrawal_km3";"United Kingdom";"Other";"GBR";0;0.0984018;0.00815441;0.0279584;0.0132116;0.00082131;0.0286302;0;8.51787e-05;0.0194774;0;0.00430708;0.0344445;0.00220256;0.0132162;0.008764;0.00532289;0.068224;0.0965868;0.0261645;0.003449;0.022066;0.000652976;0.0273613;0.0119561;0.0969778;0.0558057;0.00139606;0.0158314;0.000897979;0.00597909;0.108056;0.132541;0.0858305;0.00598836;0.00719377;0.075242;0.24462;0.151163;0.024294;0.0449281;0.0448704;0.0297631;0.0301826;0.00434735;0.110018;0.0119169;0.0196843;0.0868837;0.000557701;0.000734215;0.0421186;0.0734348;0.0769664;0.00678268;0.125557;0.0505853;0.0707655;0.04074778465;0.0485033353712028;0.30217013818261;0.357738333959145;0.244626198388819;0.0211474792101092;0.00583290662676024;0.00672325305117538;0.000867908152520838;0.0913067924092985;0.0913067924092985;0.029545242;0.0398152625465891;0.00980281774;0.0134095403548065;0.010834068;0.0141209824749102;0.041012438;0.0398846639415543;0.0130970752;0.0115450477000346;0.0341817878;0.0416244679698038;0.06767899;0.0586929980552774;0.100502554;0.0980926698245062;0.03081831;0.016573900611217;0.0458121202;0.0492158030161532;0.040007339;0.0358262508375633;0.0823026;0.0387945544829426
"67";"irrigation_water_withdrawal_km3";"Georgia";"ECA";"GEO";0.0321088;0.0023606;0.0192471;0.0896139;0.0668146;0.00336971;0.00785641;0.0549219;0.0710274;0.0132933;0.00989549;0.0437181;0.018018;0.150193;0.0735879;0.0322442;0.00832911;0.108809;0.115224;0.0169147;0.134506;0.0844177;0.0547248;0.0182469;0.00863245;0.0299611;0.0893224;0.111758;0.167743;0.198313;0.0332004;0.214882;0.117197;0.172179;0.0808943;0.0572617;0.165072;0.228051;0.200029;0.0153744;0.147245;0.13597;0.189489;0.0773023;0.0307695;0.00229517;0.0273035;0.0879947;0.133113;0.0153062;0.0962951;0.0356599;0.117977;0.102246;0.149763;0.102461;0.089337;0.153048;0.0829808403448276;0.0629373939964985;0.376596257353403;0.399858500722877;0.276467029643073;0.00357128624078173;0.0020206194054837;0.00217270359804855;0.00140357419976006;0.141824741052591;0.141824741052591;0.042029;0.0356007583120781;0.030093744;0.0307527619050083;0.059082498;0.0566860867845014;0.056304202;0.051624418703357;0.06010557;0.0513738422541521;0.1194195;0.0661941922220522;0.12367054;0.0719881253874415;0.13315762;0.092369015730287;0.11615516;0.0623243808401094;0.053202514;0.0554405744773355;0.1003882;0.0417048992020722;0.114948666666667;0.0336411837534492
"68";"irrigation_water_withdrawal_km3";"Ghana";"AFR";"GHA";0.0923867;0.0860877;0.103555;0.109058;0.0990197;0.0985171;0.118604;0.0972853;0.103748;0.101096;0.0880825;0.114935;0.103308;0.0956221;0.100239;0.0876749;0.119044;0.124759;0.120935;0.124919;0.127046;0.14441;0.167469;0.168009;0.161706;0.158949;0.132928;0.180913;0.207187;0.190162;0.20458;0.195438;0.279691;0.219166;0.270461;0.224791;0.238861;0.282075;0.251681;0.273648;0.267757;0.224974;0.292147;0.260575;0.248939;0.264215;0.27058;0.255558;0.244536;0.267172;0.320667;0.317912;0.293073;0.286288;0.276876;0.291325;0.24593;0.235685;0.190211310344828;0.0758539551252127;0.929571333700391;0.911962841059399;0.744706594071386;0;0;2.22044604925031e-16;0.00417552966255494;0.864102864437522;0.864102864437522;0.09802142;0.00904968108813786;0.10385008;0.00861409520013565;0.10043732;0.009928378275781;0.11546638;0.0157382999517737;0.153728;0.0177141523505924;0.1740278;0.0288262671135199;0.2338672;0.0386962389089689;0.2542112;0.0237789784515652;0.2588784;0.0246820164654349;0.2604122;0.0104780404274845;0.2989632;0.0194506523720928;0.257646666666667;0.0296127102497109
"69";"irrigation_water_withdrawal_km3";"Gibraltar (U.K.)";"Other";"GIB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"irrigation_water_withdrawal_km3";"Argentina";"LCR";"ARG";3.86141;4.00561;4.25566;4.14335;4.54684;3.91981;4.65405;4.83408;4.87083;5.19927;5.17986;5.06143;5.48168;5.66279;5.58771;5.73841;5.88507;6.0149;6.12575;5.84026;6.27175;6.15558;7.12151;6.28831;6.47255;6.39766;5.48793;6.14702;6.43116;6.83196;7.4805;7.14484;5.96536;6.2933;5.84455;6.72197;7.14706;7.31436;6.36339;6.23315;6.13458;5.90743;5.95095;5.78114;6.07682;7.37792;6.61725;6.67147;7.00489;6.64874;7.66462;8.08961;7.44871;7.99547;7.58445;8.21843;6.82562;7.35007;6.14363534482759;1.07070316772165;0.842426128888112;0.82712479621028;0.670901391409559;2.22044604925031e-16;0;1.01252339845814e-13;0.0534135614752835;0.709681782633415;0.709681782633415;4.162574;0.260783615532111;4.695608;0.476220080026032;5.394694;0.26168480416333;5.920878;0.151565760216482;6.46194;0.385785309336683;6.259146;0.496043642616252;6.54571;0.728857218047541;6.755986;0.472590358481846;5.970184;0.140038322005085;6.864054;0.327205583280603;7.756572;0.274247483160739;7.46470666666667;0.703445874274157
