"FID";"irrigation_water_consumption_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"199";"irrigation_water_consumption_km3";"Uzbekistan";"ECA";"UZB";5.36505;5.12917;4.74292;4.05025;4.55438;4.34091;5.94015;5.72724;8.56959;7.43818;8.09046;6.50238;9.92679;10.0684;8.75575;10.4188;10.5855;9.68266;11.2486;11.5759;12.2059;13.1585;12.9712;11.9776;13.3232;15.4119;13.406;14.8667;15.119;14.1527;15.5322;16.5769;14.9866;14.6472;14.774;12.7811;15.1011;18.2635;16.4269;15.1279;14.2845;15.3449;15.8828;15.2467;14.5845;13.8554;15.6449;16.7863;15.3658;15.6151;16.3864;15.9464;16.811;14.5429;17.7335;17.0948;15.8111;16.378;12.5316927586207;4.04789867398529;0.895946335514497;0.895659663477806;0.748336358136721;0;0;0;0.214764379095018;0.802719836121857;0.802719836121857;4.768354;0.511942237493645;6.403214;1.63468701130522;8.668756;1.46431144782454;10.702292;0.740827386993759;12.72728;0.598837521369528;14.59126;0.810093027374017;15.30338;0.78825388169041;15.5401;2.01109625826314;15.06868;0.636425276053678;15.4535;1.04889456810492;16.28404;1.17629375285258;16.4279666666667;0.643307021050861
"2";"irrigation_water_consumption_km3";"Afghanistan";"SOA";"AFG";6.27436;6.24013;6.72381;6.03915;6.55427;6.18955;6.52353;6.56253;7.04112;6.00782;5.88596;6.56027;7.17635;6.41665;5.8792;6.9035;6.44772;6.5345;6.87821;6.55965;6.34779;6.55676;7.26058;6.71889;6.20359;7.60484;6.81365;7.36918;7.20425;8.09194;8.02505;7.9223;7.93428;8.09408;7.93202;8.32848;8.58142;8.10304;8.88123;7.70073;9.33349;8.81832;9.45575;9.3992;8.73057;9.25944;8.99108;9.17741;8.14075;8.94091;9.53158;8.33527;9.69652;9.24172;9.16908;9.85793;9.49228;9.16593;7.6863725862069;1.22147014081976;0.916331588995615;0.902365498784952;0.715668481548699;0;0;1.99840144432528e-15;0.0662805546156442;0.839663580991225;0.839663580991225;6.366344;0.27136003128685;6.46491;0.396780269985795;6.383686;0.539171133899062;6.664716;0.210760421877543;6.617522;0.409751795566536;7.416772;0.474975827458619;7.981546;0.0754212952686442;8.31898;0.451096777920215;9.147466;0.344656830818715;8.901918;0.445130538460348;9.194834;0.526022467847144;9.50538;0.346185943533241
"20";"irrigation_water_consumption_km3";"Bahrain";"MENA";"BHR";0.0520555;0.0528128;0.0577008;0.051059;0.0557014;0.055741;0.0494411;0.059117;0.0596921;0.0561816;0.054585;0.0506631;0.0595829;0.0578573;0.0535443;0.0598025;0.0571904;0.0572728;0.0506317;0.0604042;0.0647993;0.0787246;0.0906116;0.0941208;0.0945362;0.13094;0.160206;0.158305;0.157441;0.182407;0.173587;0.178494;0.191004;0.175067;0.1722;0.187596;0.202423;0.176168;0.188917;0.180293;0.200611;0.200913;0.205221;0.209384;0.195065;0.201581;0.202236;0.196645;0.196405;0.208486;0.211848;0.202596;0.216305;0.251431;0.25638;0.249307;0.251808;0.258189;0.139022206896552;0.0723337356659427;0.952699858383952;0.956996524039497;0.837870538415003;0;0;0;0.00408082166169364;0.907637020164797;0.907637020164797;0.0538659;0.00275412298381899;0.05603456;0.00407616695597715;0.05524652;0.00353423486231461;0.05706032;0.00387589693709727;0.0845585;0.0127680506738499;0.1578598;0.0182559504737497;0.1780704;0.00760000541447176;0.1870794;0.0100521587880415;0.2022388;0.00538094519578112;0.2010706;0.00494875189315448;0.227712;0.0244798120192946;0.253101333333333;0.00458006706646675
"200";"irrigation_water_consumption_km3";"Saint Vincent and the Grenadines";"LCR";"VCT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"201";"irrigation_water_consumption_km3";"Venezuela, Republica Bolivariana de";"LCR";"VEN";0.728631;0.687535;0.700394;0.710825;0.801213;0.755992;0.844012;0.88521;0.831326;1.05412;1.00853;0.903568;0.933516;1.08125;1.05265;0.924889;1.11647;0.996083;1.13286;1.10944;1.1368;1.24152;1.8582;1.47122;1.99112;2.12364;2.13368;1.97859;2.14065;2.21522;2.1258;2.32501;2.27426;2.66226;2.65041;2.53372;2.90087;2.74796;2.79934;3.17222;2.66498;2.40668;3.05504;3.56109;3.20695;2.88633;2.50973;2.47863;2.58043;2.90694;2.84023;3.3589;2.43533;2.72461;3.16109;3.62711;3.41725;3.7629;2.00560731034483;0.945352952077469;0.943779544254371;0.946291796117998;0.830611010284332;0;0;0;0.0528342035743943;0.890719828152986;0.890719828152986;0.7257196;0.0448024231911623;0.874132;0.110922303735543;0.9959028;0.0759632535190536;1.0559484;0.0911043934138195;1.539772;0.374550221358899;2.118356;0.0861349773901404;2.407548;0.238652625106031;2.830822;0.233230648972214;2.978948;0.453522541192828;2.672412;0.208111675837758;2.904032;0.363637259807078;3.60242;0.174142693501622
"202";"irrigation_water_consumption_km3";"U.S. Virgin Islands (U.S.)";"Other";"VIR";0.00037337;0.000597807;0;0;0;0;0.00110496;0.000391976;0;0;0.00115196;0;0.00129037;0;0;0.000732479;0.00199244;0.000827186;0;0.00250657;0;0;0.00168944;0.000295595;0.00106455;0.00094671;0.000269449;0.00371894;0;0.000319841;0;0;0;0.000371841;0;0;0;0;0.000391727;0.00197992;0;0;0.00188382;0;0.000362305;0;0;0.000254896;0;0.000188578;0;0;0.000476304;0.000208913;0.00255757;0.00125524;0.00199883;0.00302453;0.000590139948275862;0.000884930629900216;0.145432836126327;0.0872416978991465;0.0681936090428925;0.276031936148295;0.514921974460064;0.480167585730993;7.62118179581033e-06;0.0211507098237471;0.0211507098237471;0.0001942354;0.000277552433372147;0.0002993872;0.000481253132082483;0.000488466;0.000670647338904733;0.001211735;0.00101636163979806;0.000609917;0.000744119762820475;0.001050988;0.00153124105677894;7.43682e-05;0.0001662923505643;0.0004743294;0.000858573140508018;0.000449225;0.000817163876205379;8.86948e-05;0.000123692961769051;0.0006485574;0.00108495863301455;0.00209286666666667;0.000888385584660925
"203";"irrigation_water_consumption_km3";"Vietnam";"EAP";"VNM";6.61732;6.41371;5.8919;5.93192;6.55233;6.02499;6.09054;6.45824;6.11397;7.03787;7.29541;7.10896;6.98069;7.67131;7.00504;7.9914;7.90134;8.12948;8.99358;8.91428;8.53085;10.6823;10.5782;11.7432;12.9157;13.632;15.0805;16.3415;16.5227;18.7927;17.9446;18.7799;19.6417;19.8898;20.0536;20.5726;19.7691;21.0301;18.7763;21.1042;20.886;18.3158;19.5103;25.1177;27.6769;29.0672;31.0308;30.707;31.7566;29.4391;29.039;31.8563;31.1681;32.5896;32.6337;32.4777;34.4636;36.0813;17.1952160344828;9.69925593271978;0.968621585064354;0.982220308222339;0.905626134301271;0;0;0;0.556343710049519;0.938227775052576;0.938227775052576;6.281436;0.345542241021268;6.345122;0.422321918884161;7.212282;0.284989695375114;8.386016;0.525509324256002;10.89005;1.62306484543902;16.07388;1.91145388435086;19.26192;0.884999806214667;20.25046;0.980476905898349;22.30134;3.95304153949842;30.40014;1.12162892170272;31.45734;1.47961420410862;34.3408666666667;1.80493236530717
"204";"irrigation_water_consumption_km3";"Vanuatu";"EAP";"VUT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"205";"irrigation_water_consumption_km3";"West Bank and Gaza";"MENA";"PSE";0.0668176;0.0562178;0.061189;0.0460512;0.0655201;0.0521387;0.0515561;0.056661;0.0685496;0.059121;0.0613542;0.0616292;0.0600445;0.0519798;0.0722348;0.0724075;0.0613533;0.071464;0.0756939;0.0613575;0.0771902;0.0699289;0.0723361;0.0853597;0.0715603;0.0767367;0.0820119;0.0876854;0.0725008;0.086905;0.0838314;0.100894;0.0978153;0.0669208;0.0648353;0.0954274;0.0725168;0.106417;0.0961941;0.0784034;0.103713;0.118954;0.0848862;0.106258;0.0976448;0.0972054;0.125819;0.118467;0.113317;0.122904;0.132413;0.133786;0.141025;0.15209;0.144349;0.146807;0.152131;0.139158;0.0880989431034483;0.0292572060945802;0.900304919583734;0.91713064074564;0.765275257108288;0;0;0;0.00155981500815157;0.810548948226667;0.810548948226667;0.05915914;0.00842175345982059;0.05760528;0.00688191992956907;0.0614485;0.00721133323942251;0.06845524;0.00666870788294104;0.07527504;0.00625272100033257;0.08116796;0.0065356448513517;0.08285936;0.0167986433732906;0.08979174;0.0139397631546594;0.1022912;0.012449186512379;0.11554248;0.0112866394623023;0.1407326;0.00805644737461867;0.146032;0.00652113111354157
"206";"irrigation_water_consumption_km3";"Samoa";"EAP";"WSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"207";"irrigation_water_consumption_km3";"Yemen, Republic of";"MENA";"YEM";0.369735;0.425974;0.500378;0.455599;0.617996;0.58965;0.647974;0.689733;0.79888;0.743194;0.837646;0.905821;1.10761;0.92267;1.01235;1.07039;1.08135;1.07291;0.971671;1.12007;0.987919;1.1949;1.16356;1.17619;1.07876;1.11782;1.11092;1.30897;1.21464;1.23328;1.31037;1.23361;1.4272;1.672;1.53269;1.91592;2.32869;2.25833;2.06008;1.83376;2.03865;2.55364;2.22025;2.34362;2.46463;2.26232;2.90081;2.92606;2.89077;3.43831;3.62004;4.00684;3.3145;4.99017;4.91473;4.61269;4.96318;4.7257;1.83255379310345;1.26846284929608;0.906137839794994;0.986465286536036;0.91167574107683;0;0;0;0.0680648104217286;0.821085784708335;0.821085784708335;0.4739364;0.0934704637535302;0.6938862;0.0813100881637697;0.9572194;0.104630265907146;1.0632782;0.0549707350887725;1.1202658;0.0863286954216268;1.197126;0.083432380284875;1.435174;0.174544832149222;2.079356;0.213072418276041;2.324158;0.203153163327574;2.883654;0.41708585822346;4.169256;0.756349170575337;4.76719;0.178890679187039
"208";"irrigation_water_consumption_km3";"South Africa";"AFR";"ZAF";1.23282;1.16764;1.20951;1.23452;1.23054;1.29643;1.4645;1.69832;1.48098;1.38809;1.50779;1.53904;1.78497;1.59161;1.73611;1.53157;1.30771;1.62116;1.49453;1.61141;1.89902;2.13795;2.23769;2.38504;3.12851;3.17732;3.27642;3.09264;3.94587;3.57319;3.38847;3.14467;3.86359;3.24353;4.34776;3.62981;3.85681;3.29759;3.14165;4.41349;3.95426;4.3474;3.38017;3.38219;4.90005;4.64711;3.84744;4.36603;3.35781;4.47582;4.57049;4.15046;3.81113;4.26997;5.05014;5.11586;5.04501;5.38176;2.97178224137931;1.30726371782054;0.937232614845517;0.931649697006983;0.789473684210526;0;0;0;0.0725539767449007;0.878404974330163;0.878404974330163;1.215006;0.0283424766031481;1.465664;0.149183294406579;1.631904;0.122412933058562;1.513276;0.126701127382514;2.357642;0.465825965323961;3.413088;0.348726584403885;3.597604;0.501930575956476;3.66787;0.501774560534908;3.992814;0.65163048235177;4.138842;0.528779498061337;4.370438;0.467259347118921;5.18087666666667;0.177540180898109
"209";"irrigation_water_consumption_km3";"Congo, Dem. Rep.";"AFR";"COD";0.00626384;0.00569875;0.00544871;0.00519068;0.00554527;0.00542474;0.00570959;0.00574692;0.00555346;0.0054168;0.00572612;0.00581136;0.00653908;0.00694625;0.00659378;0.00716665;0.00719359;0.00673035;0.00723235;0.00753273;0.00979547;0.0138205;0.017056;0.0179808;0.0215107;0.0210716;0.0181118;0.0210922;0.0192533;0.0186308;0.0223159;0.0213823;0.0197166;0.022515;0.024363;0.028521;0.0236041;0.0258605;0.0264668;0.0243439;0.0268395;0.0257864;0.0290201;0.0282097;0.0257371;0.029243;0.0296542;0.0308507;0.023446;0.0240382;0.0305381;0.0261612;0.0323587;0.0326054;0.0376683;0.0399287;0.0373104;0.0351987;0.0187151325862069;0.0105998867539402;0.956987026139356;0.965178873542711;0.86085904416213;0;0;0;0.00060070036512965;0.915824168199044;0.915824168199044;0.00562945;0.000399851689692566;0.005570302;0.000154620404280936;0.006323318;0.000530682027131125;0.007171134;0.000286929424562905;0.016032694;0.00443417375090106;0.01963194;0.00138396670407926;0.02205856;0.00169757984289399;0.02575926;0.00192263027985102;0.02711856;0.0014635058380478;0.02744642;0.00343912918803583;0.03186634;0.00414620946805634;0.0374792666666667;0.00236951724267483
"21";"irrigation_water_consumption_km3";"Bahamas, The";"LCR";"BHS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"210";"irrigation_water_consumption_km3";"Zambia";"AFR";"ZMB";0.00151591;0.00190505;0.00205955;0.00152079;0.00146987;0.00178565;0.00223427;0.00244181;0.00402372;0.00512576;0.00894684;0.0103252;0.0226614;0.024605;0.0319542;0.0321824;0.0303691;0.0453715;0.0340833;0.0411288;0.0306204;0.056414;0.060206;0.0556857;0.0592615;0.0759014;0.0780704;0.0821334;0.0789118;0.124767;0.108814;0.0834412;0.0929289;0.097654;0.160908;0.155045;0.193936;0.277333;0.222795;0.287439;0.374036;0.478169;0.346455;0.40971;0.573593;0.494403;0.460994;0.561632;0.4762;0.448431;0.522629;0.490346;0.454006;0.664414;0.602225;0.695074;0.669383;0.642581;0.20779753137931;0.227376466279169;0.91455541434799;0.987572672183088;0.918935269207502;0;0;0;0.012314198736965;0.836411605913219;0.836411605913219;0.001694234;0.000269314240395862;0.003122242;0.00140220425711449;0.019698528;0.00982994973018276;0.03662702;0.0063662915961335;0.05243752;0.0123416548338138;0.0879568;0.0206989638069156;0.10874922;0.0305549702814779;0.2273096;0.0558440607746249;0.4363926;0.091184285868235;0.488332;0.0444308128161077;0.546724;0.085567184910455;0.669012666666667;0.026248459427809
"211";"irrigation_water_consumption_km3";"Zimbabwe";"AFR";"ZWE";0.0433546;0.0428436;0.0392204;0.0468718;0.0486143;0.0635262;0.0821157;0.113469;0.0801371;0.0949312;0.14118;0.0977142;0.162766;0.150094;0.130579;0.138852;0.112683;0.18375;0.150682;0.162463;0.13019;0.271451;0.227757;0.193399;0.315014;0.332515;0.207674;0.232628;0.263132;0.38889;0.285899;0.356387;0.407923;0.440143;0.501556;0.342604;0.49555;0.478086;0.423843;0.388751;0.512762;0.497931;0.32324;0.443588;0.718848;0.482431;0.437012;0.55519;0.527215;0.457021;0.640666;0.524261;0.49757;0.722;0.880347;0.766122;0.597469;0.957468;0.332937587931035;0.226249265358814;0.930656856228442;0.960380202405488;0.837870538415003;0;0;0;0.0124688781045248;0.866122184045005;0.866122184045005;0.04418094;0.00367333913462942;0.08683584;0.0186101600023482;0.13646664;0.0246778896494007;0.149686;0.026510363096344;0.2275622;0.0711030090833011;0.2849678;0.0745840938551914;0.3983816;0.0819998344376377;0.4257668;0.0630414852513803;0.4992738;0.143601332706908;0.4917738;0.0489172588122024;0.6529688;0.155990381208907;0.773686333333333;0.180118667423267
"212";"irrigation_water_consumption_km3";"Serbia";"ECA";"SRB";0.0440305;0.0129141;0.0175663;0.0519794;0.051952;0.0426994;0.0231334;0.0239354;0.0115759;0.0333397;0.0283842;0.0124774;0.0105693;0.0337278;0.0193035;0.0436886;0.0142575;0.000323274;0.028819;0.0366464;0.0287579;0.0258566;0.0163719;0.0328469;0.0293728;0.0693419;0.0537842;0.0533281;0.0673341;0.070174;0.108346;0.0216764;0.0988239;0.00671658;0.105696;0.131686;0.0678864;0.0364048;0.0438168;0.0105191;0.0534738;0.00223274;0.119817;0.0209924;0.0354291;0.0890483;0.0345642;0.0104857;0.0456456;0.0798692;0.0980578;0.073146;0.0267871;0.163829;0.184263;0.120139;0.00486299;0.123536;0.0501076273103448;0.0415170423950114;0.47952625010665;0.386139222984404;0.280096793708409;0.000139770124704786;0.00293799513540193;0.00189766632501454;0.00117893378658216;0.229945424541342;0.229945424541342;0.03568846;0.0190169085766588;0.02693676;0.0117141814640631;0.02089244;0.0100097175561052;0.0247469548;0.0174893475927696;0.02664122;0.00625553534056039;0.06279246;0.00849605275130751;0.068251776;0.0497496670121909;0.05806262;0.0459600358592332;0.046389008;0.0451573570190874;0.0519226;0.032469453002861;0.10921658;0.0648743128263568;0.0828459966666667;0.0675566199482333
"213";"irrigation_water_consumption_km3";"Kosovo";"ECA";"XRK";0.00143395;7.51187e-05;0.00107101;0.00177392;0.00132926;0.00196193;0.000408335;0.00150721;0.00130778;0.000808546;0.001233;0.00191505;0.00147511;0.0012263;0.000657446;0.00033733;0.00161695;0.00148583;2.55471e-05;0.0032095;0.00213399;0.000734389;0.0108083;0.00329119;0.0114884;0.00249811;0.0136929;0.0200956;0.00985254;0.0170479;0.0306831;0.000271504;0.0273788;0.00906567;0.014466;0.0284219;0.00870948;0.00235565;0.0130142;0.00737021;0.00659388;0.00274432;0.00805683;0.00867012;0.00267385;0.0105776;0.00430948;0.000555819;0.00764616;0.0177887;0.0258463;0.00600639;0.0126625;0.0462511;0.0411174;0.0310606;0.000785473;0.0290111;0.00897580306551724;0.0110176882393347;0.569650965634447;0.621581715832539;0.434966727162734;3.05733580230338e-06;3.88403611129943e-07;1.41385269136762e-06;0.000371663521560179;0.324502222648256;0.324502222648256;0.00113665174;0.00064473953373912;0.0011987602;0.000605494396799178;0.0013013812;0.000455998028764599;0.00133503142;0.00125757783682386;0.0056912538;0.00506892509585239;0.01263741;0.00683286149177634;0.0163730148;0.0126708177500095;0.011974288;0.00994962386163768;0.0057478;0.00287478198315107;0.0081755518;0.00654731908215769;0.026376738;0.0174326571923135;0.0202857243333333;0.0169187754908527
"214";"irrigation_water_consumption_km3";"Disputed Area - China and India";"Other";"XXX";0.014167;0.0165132;0.0172632;0.0161308;0.016022;0.0177126;0.0160628;0.015013;0.0155072;0.021708;0.0180139;0.0219044;0.0189705;0.0207697;0.0252587;0.0218876;0.0226342;0.0253988;0.0262767;0.0217969;0.0286436;0.03022;0.0281719;0.0270581;0.031098;0.0284187;0.0318735;0.0310535;0.0328083;0.0335064;0.0267615;0.0342598;0.0305159;0.0306388;0.0377442;0.0315064;0.0384432;0.0354622;0.0376166;0.0421069;0.0360764;0.0446689;0.0395154;0.0478257;0.0482012;0.0475459;0.0482118;0.0534765;0.0520613;0.0496392;0.0476461;0.053159;0.0446075;0.0633773;0.047597;0.0563746;0.0557589;0.0479288;0.033113624137931;0.0129706860899885;0.9610516655717;0.968131901934849;0.84875983061101;0;0;0;0.000738176652619268;0.923620303898138;0.923620303898138;0.01601924;0.00114397106956426;0.01720072;0.00271691851405227;0.02098344;0.00283027363659417;0.02359884;0.00209264489414712;0.02903832;0.00161759142461871;0.03153208;0.00197265166767983;0.03198404;0.00417128746827643;0.03702706;0.00390782093985894;0.04325752;0.00531206599422485;0.05018694;0.00252540688860231;0.05127738;0.00743584642841687;0.0533541;0.00470852224057612
"215";"irrigation_water_consumption_km3";"Disputed Area - China and India";"Other";"XXX";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"216";"irrigation_water_consumption_km3";"Disputed Area - China and India";"Other";"XXX";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"217";"irrigation_water_consumption_km3";"Anguilla (U.K.)";"Other";"AIA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"218";"irrigation_water_consumption_km3";"British Virgin Islands (U.K.)";"Other";"VGB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"219";"irrigation_water_consumption_km3";"Montserrat (U.K.)";"Other";"MSR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"22";"irrigation_water_consumption_km3";"Bosnia and Herzegovina";"ECA";"BIH";0.00123974;0.000425429;0.00101709;0.00169363;0.00221576;0.00129498;0.000746894;0.00151968;0.000727317;0.00124342;0.000808359;0.000633591;0.0010841;0.0018499;0.00104731;0.00190853;0.000847619;0.00109464;0.000731347;0.00151675;0.001162;0.000763313;0.00116489;0.00113589;0.0013089;0.00185802;0.00119059;0.00234274;0.00143314;0.00165046;0.0028447;0.00110857;0.0031214;0.000913925;0.00155074;0.00216184;0.00169281;0.000690594;0.00115375;0.00113402;0.00121846;0.000430231;0.00266377;0.00206478;0.000917823;0.00268382;0.00102752;0.000442481;0.00190138;0.00239801;0.00220284;0.0014583;0.00113774;0.0028369;0.00392725;0.00246475;4.35164e-05;0.00284154;0.00149464636896552;0.000779988875190158;0.358029446969549;0.30819157771694;0.229280096793708;0.00579014885587736;0.0189478430302715;0.0110117203764359;1.65370399889259e-05;0.12818508489732;0.12818508489732;0.0013183298;0.000678311288495334;0.0011064582;0.000352875942502744;0.001084652;0.000465508613975617;0.0012197772;0.000488696830450843;0.0011069986;0.000203773923846502;0.00169499;0.00043906905686919;0.001907867;0.00101299734694618;0.0013666028;0.000569034777627168;0.0014590128;0.00089826747864581;0.0016906422;0.000939257579229042;0.002312606;0.00111849864545291;0.0017832688;0.00151840260998337
"220";"irrigation_water_consumption_km3";"Svalbard (Nor.)";"Other";"SJM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"221";"irrigation_water_consumption_km3";"British Indian Ocean Territory (U.K.)";"Other";"IOT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"222";"irrigation_water_consumption_km3";"Christmas Island (Aus.)";"Other";"CXR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"223";"irrigation_water_consumption_km3";"Cocos (Keeling) Islands (Aus.)";"Other";"CCK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";"irrigation_water_consumption_km3";"Saint Helena (U.K.)";"Other";"SHN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"225";"irrigation_water_consumption_km3";"Cook Islands (N.Z.)";"Other";"COK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
