"FID";"domesticGrossDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"206";"domesticGrossDemand_km3";"Samoa";"EAP";"WSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"207";"domesticGrossDemand_km3";"Yemen, Republic of";"MENA";"YEM";0.0395801;0.0395801;0.0396885;0.0405157;0.0420136;0.0446826;0.0436928;0.046336;0.0481414;0.0484016;0.049649;0.0518587;0.0531441;0.0499252;0.0513475;0.0557756;0.0597809;0.0628765;0.0659347;0.0709891;0.0763793;0.0809807;0.0857036;0.0880796;0.0918649;0.0940609;0.0978147;0.102961;0.106552;0.113269;0.116737;0.119152;0.13452;0.141988;0.152319;0.15;0.14277;0.152766;0.171627;0.185879;0.184919;0.198256;0.217237;0.222492;0.230033;0.242657;0.265812;0.287348;0.305276;0.324018;0.353218;0.358011;0.368285;0.368285;0.369294;0.368285;0.368285;0.368285;0.15188505862069;0.112661436359841;0.93904169914072;0.998261510324578;0.982099554637537;0;1.47815918045243e-70;0;0.00626485151804108;0.881799312725084;0.881799312725084;0.0402756;0.00104766632569726;0.04625088;0.00207425789428412;0.0511849;0.00143742327969182;0.06307136;0.00580909920022029;0.08460162;0.00605771303769005;0.10293152;0.00749736592657714;0.1329432;0.0151042580651947;0.1606084;0.0176936618115075;0.2105874;0.0185404842520361;0.2850222;0.0320161683091528;0.3634186;0.0073344802337998;0.368285;0
"208";"domesticGrossDemand_km3";"South Africa";"AFR";"ZAF";0.544648;0.544648;0.546141;0.56381;0.585471;0.616473;0.647411;0.678833;0.710472;0.74877;0.782428;0.828479;0.870864;1.01386;1.04855;1.18122;1.2923;1.3311;1.34009;1.40913;1.49829;1.62675;1.85192;1.93432;1.92559;2.00339;2.03524;1.92526;2.05654;2.26073;2.3609;2.45804;2.41761;2.51323;2.61578;2.66859;2.74988;2.88831;2.88023;2.94357;2.87519;2.89007;2.90773;2.83512;2.81059;3.22038;3.52519;3.69321;3.79111;3.93493;3.91606;3.96316;4.28761;4.28761;4.29936;4.28761;4.28761;4.28761;2.224121;1.22902885759231;0.990048385133099;0.994569032017478;0.961462110349727;0;1.00121475687804e-56;0;0.072055829216524;0.980195804904653;0.980195804904653;0.5569436;0.0178886816534925;0.6803918;0.051855984916883;0.9088362;0.116649201742661;1.310768;0.0837735105507702;1.767374;0.195084984122305;2.056232;0.124705786433509;2.473112;0.0972918062839827;2.826116;0.11315722371992;2.86374;0.04001099348929;3.632964;0.274619734869874;4.15076;0.19353013654209;4.28761;0
"209";"domesticGrossDemand_km3";"Congo, Dem. Rep.";"AFR";"COD";0.0769708;0.0769708;0.0771817;0.0763258;0.0815957;0.0958553;0.0788097;0.088663;0.0935025;0.0880357;0.0937241;0.103014;0.10441;0.108282;0.113668;0.124953;0.13525;0.141122;0.141671;0.155315;0.168647;0.171635;0.17339;0.170283;0.177826;0.171242;0.159472;0.159684;0.168598;0.170439;0.181568;0.187722;0.193071;0.196123;0.194944;0.223645;0.193219;0.198136;0.20277;0.209426;0.213679;0.201171;0.200053;0.209335;0.224303;0.222449;0.237691;0.250274;0.270862;0.289688;0.309955;0.312625;0.33417;0.33417;0.335086;0.33417;0.33417;0.33417;0.184054846551724;0.0782091037343092;0.963921744710306;0.985707084080437;0.920187221774108;0;5.21134316856612e-45;0;0.00446426233043153;0.929145129925357;0.929145129925357;0.07780896;0.00214112370567419;0.08897324;0.00656029194152212;0.10461962;0.00735901691953484;0.1396622;0.0110340893915175;0.1723562;0.00352008191666047;0.165887;0.005839;0.1906856;0.00602708422871292;0.2054392;0.0118019105953231;0.2097082;0.00993757250036447;0.2541928;0.0266134678630952;0.3252012;0.0127396569694792;0.33417;0
"21";"domesticGrossDemand_km3";"Bahamas, The";"LCR";"BHS";0.0153516;0.0153516;0.0153936;0.0162171;0.0169658;0.0177841;0.0188157;0.0223649;0.0236427;0.0246995;0.0259653;0.0276122;0.0269661;0.0303122;0.0316749;0.0338275;0.0346962;0.0377271;0.0389178;0.0401065;0.0430154;0.0459988;0.0474179;0.0485075;0.0498971;0.0515343;0.0539306;0.0585293;0.0601093;0.0618676;0.0638019;0.065024;0.0665556;0.065057;0.0644031;0.0648065;0.0683947;0.0749974;0.0740677;0.0724088;0.0744058;0.077079;0.0794787;0.0806677;0.0822443;0.0835228;0.0848289;0.097957;0.102906;0.105813;0.107589;0.107629;0.108982;0.108982;0.10928;0.108982;0.108982;0.108982;0.0595349672413793;0.0307615396732496;0.991422272593167;0.997646097273394;0.978457652704394;0;7.10384089938463e-67;0;0.00180599839736687;0.982918122593797;0.982918122593797;0.01585594;0.00072192480771892;0.02146138;0.00302415018343997;0.02850614;0.00239424374761635;0.03705502;0.00270250292266262;0.04696734;0.00263222768259131;0.05719422;0.00432453814146667;0.06496832;0.00102596679624635;0.07093502;0.00425736496638472;0.0787751;0.00308544462193053;0.09500554;0.0102876976966666;0.1084924;0.000815677816297584;0.108982;0
"210";"domesticGrossDemand_km3";"Zambia";"AFR";"ZMB";0.0693612;0.0693612;0.0695512;0.0683486;0.0696665;0.0719651;0.0767639;0.0855799;0.0926729;0.0971327;0.103913;0.112221;0.111694;0.123733;0.131602;0.145736;0.157876;0.153652;0.161223;0.161898;0.171063;0.184449;0.196961;0.203848;0.206037;0.200941;0.193299;0.186886;0.174702;0.19591;0.232254;0.240655;0.231446;0.237333;0.238521;0.244933;0.250053;0.25784;0.258746;0.278273;0.26789;0.270722;0.278717;0.293988;0.300458;0.320382;0.347099;0.382776;0.43804;0.454716;0.495482;0.485129;0.530715;0.530715;0.532169;0.530715;0.530715;0.530715;0.242055934482759;0.143413941368592;0.946680794916974;0.993092040694638;0.951750371861346;0;8.26747462603837e-54;0;0.00803980580147028;0.89620452746463;0.89620452746463;0.06925774;0.00052467775634193;0.0848229;0.0105356208511886;0.1166326;0.010956035154197;0.156077;0.00664113439105097;0.1924716;0.0146311955355671;0.1903476;0.0101074063587055;0.2360418;0.00401758792063099;0.257969;0.0127030816930381;0.282355;0.0143251811157835;0.3886026;0.0575012750362981;0.514842;0.0227035303201947;0.530715;0
"211";"domesticGrossDemand_km3";"Zimbabwe";"AFR";"ZWE";0.0887042;0.0887042;0.0889473;0.0923947;0.0950686;0.0983866;0.1021;0.107434;0.109201;0.114622;0.119234;0.12832;0.134304;0.138115;0.151129;0.165297;0.179033;0.189005;0.192938;0.197291;0.201185;0.217172;0.240601;0.260862;0.272907;0.272214;0.262831;0.261422;0.275751;0.290264;0.310374;0.323398;0.335896;0.340961;0.321801;0.323401;0.333059;0.339337;0.362597;0.366432;0.33916;0.348064;0.360027;0.34891;0.341868;0.331373;0.331133;0.331431;0.325054;0.32214;0.311054;0.339009;0.367825;0.367825;0.368832;0.367825;0.367825;0.367825;0.253963337931034;0.100537990919027;0.946055021272991;0.944659033566505;0.843707281178107;0;8.76313344677851e-29;0;0.00563244834968773;0.895020103275839;0.895020103275839;0.0907638;0.00287118069877185;0.10634872;0.00630887217274213;0.1342204;0.0118372564093205;0.1847128;0.0127820325926669;0.2385454;0.0297304448217648;0.2724964;0.0116449782438612;0.326486;0.0121362601117478;0.3449652;0.0187760008308479;0.3476058;0.0080692468793562;0.3282262;0.00435107063836017;0.350909;0.025610383958465;0.367825;0
"212";"domesticGrossDemand_km3";"Serbia";"ECA";"SRB";0.0884037;0.0884037;0.0886459;0.0886227;0.0898677;0.0912893;0.0946705;0.0952089;0.0964664;0.0974005;0.0991702;0.102852;0.106297;0.109237;0.113645;0.122634;0.131877;0.132481;0.135822;0.141518;0.146463;0.154561;0.162524;0.167765;0.167243;0.165724;0.166415;0.164067;0.166298;0.167485;0.171735;0.175449;0.17528;0.173055;0.172541;0.175239;0.180681;0.189451;0.194949;0.237974;0.222153;0.232272;0.176048;0.207567;0.224377;0.240862;0.254432;0.258919;0.270835;0.294994;0.313603;0.296733;0.293684;0.293684;0.294489;0.293684;0.293684;0.293684;0.178364060344828;0.0696990522090356;0.96810318646068;0.988230277590289;0.927471025640393;0;2.34094509091657e-47;0;0.00399575767633574;0.937223779635319;0.937223779635319;0.08878874;0.000614133298234184;0.09500712;0.00233634220995127;0.10624024;0.00559642517041012;0.1328664;0.00688140990640726;0.1597112;0.0091041599392805;0.1659978;0.00125288614805975;0.173612;0.00166862308506145;0.1956588;0.0248541720481693;0.2124834;0.0222388001992014;0.2640084;0.0203720098247571;0.2984386;0.00856854540164199;0.293684;0
"213";"domesticGrossDemand_km3";"Kosovo";"ECA";"XRK";0.013145;0.013145;0.013181;0.01319;0.0133889;0.01367;0.0142143;0.0162027;0.0164078;0.0165944;0.0169395;0.0175941;0.0182282;0.0186987;0.0194646;0.0210169;0.02269;0.0259253;0.0265399;0.0277218;0.0286748;0.0302994;0.0319244;0.032992;0.0329588;0.0328412;0.0330473;0.0381829;0.0388269;0.0390911;0.0400389;0.0410744;0.0409073;0.0398426;0.0392554;0.0403675;0.042052;0.0455402;0.0472345;0.0577172;0.0538054;0.0569133;0.0427239;0.0506955;0.0547216;0.0587441;0.0621376;0.0632203;0.06618;0.0720576;0.0768498;0.0730415;0.072233;0.072233;0.0724309;0.072233;0.072233;0.072233;0.0395778172413793;0.0203826215024805;0.979149249490224;0.992230462422981;0.946894502617156;0;2.19659542163715e-52;0;0.00118184236980527;0.958733252777266;0.958733252777266;0.01320998;0.000102098246801794;0.01541784;0.00136782424419221;0.01818502;0.000975136291499808;0.02477878;0.00281034524160289;0.03136988;0.00186231147555934;0.03639788;0.00317081328242456;0.04022372;0.000759603940879718;0.04658228;0.00679420143188293;0.05177194;0.00552934867891328;0.06446792;0.00500708305273639;0.07335764;0.00198012646389062;0.072233;0
"214";"domesticGrossDemand_km3";"Disputed Area - China and India";"Other";"XXX";0.00767449;0.00767449;0.00769551;0.00816704;0.00845489;0.00893929;0.00951186;0.0104303;0.00979139;0.0102115;0.010537;0.0110157;0.0113873;0.0130646;0.0135492;0.0145306;0.0154217;0.0160277;0.0164989;0.0176622;0.0186296;0.019556;0.0211075;0.0217189;0.0223303;0.0233184;0.0235592;0.0250294;0.0259733;0.0272994;0.0282975;0.0287875;0.0299793;0.0289681;0.0287061;0.0301991;0.0321922;0.0350985;0.0365566;0.0377242;0.0384107;0.0398762;0.0406506;0.0416556;0.0429599;0.0457616;0.049034;0.0519167;0.05478;0.0601712;0.0606189;0.0636963;0.0687905;0.0687905;0.0689789;0.0687905;0.0687905;0.0687905;0.0306162044827586;0.0196997830219392;0.963403876664438;0.998507675545051;0.98574145657068;0;2.06285011529833e-72;0;0.00112388131963455;0.928147029572063;0.928147029572063;0.007933284;0.000359583033081373;0.009776868;0.000589036371686842;0.01191076;0.00132081335661024;0.01602822;0.00117283446700717;0.02066846;0.00153723858362975;0.02503594;0.00166828073117207;0.0289477;0.000626779339161718;0.03435412;0.00311048823450596;0.0407106;0.00172784105605811;0.0523327;0.00551509728925973;0.06617502;0.00382615134985536;0.0687905;0
"215";"domesticGrossDemand_km3";"Disputed Area - China and India";"Other";"XXX";0.000399269;0.000399269;0.000400363;0.00037124;0.000368861;0.000383129;0.000409104;0.000532446;0.000556162;0.00055865;0.000563378;0.000595227;0.000634831;0.000752317;0.000796281;0.000859985;0.000883033;0.00105985;0.00105461;0.00111182;0.00107783;0.00114943;0.00118724;0.00120886;0.00123936;0.00129968;0.00136577;0.00158894;0.00159699;0.00157515;0.00166513;0.00174009;0.0017822;0.00183477;0.0019186;0.00196614;0.00213378;0.00260144;0.0027571;0.00286868;0.00294855;0.00302656;0.00314491;0.00326513;0.00338813;0.00355121;0.00376963;0.00397292;0.00423957;0.00461755;0.00502688;0.00522157;0.00552343;0.00552343;0.00553856;0.00552343;0.00552343;0.00552343;0.00218233318965517;0.00170441851599284;0.947012052067027;0.99709222552733;0.976029718082299;0;2.61803721926443e-64;0;9.55833769417689e-05;0.896831826760197;0.896831826760197;0.0003878004;1.62313293602218e-05;0.0004878982;8.49049193227342e-05;0.0006684068;0.000101126652017161;0.0009938596;0.000114198230889537;0.001172544;6.22579330688065e-05;0.001485306;0.000141448871787653;0.001788158;9.57466880367149e-05;0.002465428;0.000395431061652976;0.003154656;0.000177269474473187;0.004030176;0.000415158090346316;0.005366774;0.000231950839252631;0.00552343;0
"216";"domesticGrossDemand_km3";"Disputed Area - China and India";"Other";"XXX";4.22082e-06;4.22082e-06;4.23238e-06;4.46892e-06;4.61964e-06;4.8813e-06;5.19459e-06;5.53752e-06;5.22673e-06;5.4401e-06;5.60668e-06;5.86464e-06;6.0726e-06;6.9808e-06;7.24821e-06;7.77632e-06;8.23752e-06;8.40711e-06;8.6349e-06;9.23458e-06;9.68844e-06;1.018e-05;1.0959e-05;1.12697e-05;1.15851e-05;1.21011e-05;1.22545e-05;1.33516e-05;1.38272e-05;1.44769e-05;1.50239e-05;1.53093e-05;1.59265e-05;1.54507e-05;1.53657e-05;1.61375e-05;1.72243e-05;1.96197e-05;2.04628e-05;2.11303e-05;2.15311e-05;2.23328e-05;2.28011e-05;2.339e-05;2.41345e-05;2.5675e-05;2.7491e-05;2.8103e-05;2.96827e-05;3.25808e-05;3.3055e-05;3.46968e-05;3.74015e-05;3.74015e-05;3.7504e-05;3.74015e-05;3.74015e-05;3.74015e-05;1.66109606896552e-05;1.08411788408647e-05;0.963692402255251;0.998692299460406;0.986955423881728;0;5.1235950295178e-74;0;6.1867926974068e-07;0.928703046164491;0.928703046164491;4.352516e-06;1.83047435054414e-07;5.256048e-06;2.54054285478517e-07;6.354586e-06;7.19311198147227e-07;8.458086e-06;5.36250621053253e-07;1.0736448e-05;7.84546437452876e-07;1.320226e-05;1.01837639554342e-06;1.541522e-05;3.2766930280391e-07;1.891492e-05;2.14317601517001e-06;2.28379e-05;9.93754554706543e-07;2.87065e-05;2.59782657619788e-06;3.601176e-05;2.03476560394557e-06;3.74015e-05;0
"217";"domesticGrossDemand_km3";"Anguilla (U.K.)";"Other";"AIA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"218";"domesticGrossDemand_km3";"British Virgin Islands (U.K.)";"Other";"VGB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"219";"domesticGrossDemand_km3";"Montserrat (U.K.)";"Other";"MSR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"22";"domesticGrossDemand_km3";"Bosnia and Herzegovina";"ECA";"BIH";0.0262365;0.0262365;0.0263084;0.0269067;0.0276622;0.0287247;0.0300819;0.0309101;0.0297883;0.0306293;0.0311709;0.0321455;0.0329797;0.0337597;0.0341758;0.0359189;0.0381949;0.0390739;0.0390482;0.040773;0.0424204;0.0441222;0.0467187;0.0476913;0.0480891;0.0487433;0.048949;0.0504896;0.0518647;0.0539883;0.0556611;0.0558931;0.0561019;0.0518667;0.0471973;0.0451976;0.0444285;0.0479135;0.0531551;0.059135;0.0621478;0.0654716;0.0681425;0.0702804;0.0739661;0.0794812;0.0840899;0.0872611;0.0908083;0.0969827;0.102842;0.100319;0.0993225;0.0993225;0.0995946;0.0993225;0.0993225;0.0993225;0.0554888137931034;0.024586121751055;0.942711923173374;0.971921831733929;0.904405646730488;0;7.06439970674723e-37;0;0.00137252305515394;0.888705770093238;0.888705770093238;0.02667006;0.000621909714508465;0.03002686;0.000851264910588943;0.03284632;0.00121632141804705;0.03860178;0.00176775145509769;0.04580834;0.00244424658187344;0.05080698;0.0021823819228082;0.05334402;0.0038547766410001;0.04996594;0.00616147751866385;0.06800168;0.00451264658786837;0.08772464;0.00664456810470026;0.10028012;0.00148902237961691;0.0993225;0
"220";"domesticGrossDemand_km3";"Svalbard (Nor.)";"Other";"SJM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"221";"domesticGrossDemand_km3";"British Indian Ocean Territory (U.K.)";"Other";"IOT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"222";"domesticGrossDemand_km3";"Christmas Island (Aus.)";"Other";"CXR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"223";"domesticGrossDemand_km3";"Cocos (Keeling) Islands (Aus.)";"Other";"CCK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";"domesticGrossDemand_km3";"Saint Helena (U.K.)";"Other";"SHN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"225";"domesticGrossDemand_km3";"Cook Islands (N.Z.)";"Other";"COK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"226";"domesticGrossDemand_km3";"Jarvis Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"227";"domesticGrossDemand_km3";"Baker Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"228";"domesticGrossDemand_km3";"Wallis and Futuna (Fr.)";"Other";"WLF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"229";"domesticGrossDemand_km3";"Howland Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"23";"domesticGrossDemand_km3";"Belarus";"ECA";"BLR";0.286723;0.286723;0.287508;0.290293;0.293593;0.296627;0.3001;0.302;0.306056;0.31308;0.323683;0.33536;0.344993;0.359348;0.380039;0.412516;0.46603;0.484766;0.510878;0.532593;0.544956;0.578606;0.60307;0.59831;0.618546;0.636756;0.64518;0.657255;0.673977;0.642024;0.627795;0.626848;0.718332;0.722676;0.713369;0.698606;0.67556;0.6597;0.66974;0.662704;0.675337;0.630112;0.637906;0.633179;0.66437;0.705086;0.761683;0.823178;0.874724;0.929453;1.01573;0.949619;0.974878;0.974878;0.977549;0.974878;0.974878;0.974878;0.607573017241379;0.222820040213676;0.95780693207367;0.956413422844107;0.861916790843821;0;1.28038767718505e-31;0;0.0126381307637884;0.917394119128374;0.917394119128374;0.288968;0.00297312545984861;0.3035726;0.00631132536001752;0.3486846;0.021869267118493;0.4813566;0.0460495348163258;0.5886976;0.0283066205118167;0.6510384;0.0148693703061024;0.681804;0.0498455073451961;0.673262;0.0154547956311302;0.6481808;0.0203510223748096;0.8188248;0.0888593966314199;0.9785308;0.023702966516873;0.974878;0
"230";"domesticGrossDemand_km3";"Tokelau (N.Z.)";"Other";"TKL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"231";"domesticGrossDemand_km3";"Niue (N.Z.)";"Other";"NIU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"232";"domesticGrossDemand_km3";"Pitcairn Islands (U.K.)";"Other";"PCN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"233";"domesticGrossDemand_km3";"Johnston Atoll (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"234";"domesticGrossDemand_km3";"Midway Islands (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
