"FID";"industry_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"151";"industry_water_withdrawal_km3";"Peru";"LCR";"PER";0.197252;0.197606;0.197499;0.204229;0.210605;0.216504;0.227416;0.237881;0.247938;0.248116;0.240629;0.246546;0.257628;0.291849;0.300369;0.31457;0.33457;0.352991;0.343654;0.333034;0.312654;0.335451;0.362697;0.382072;0.379169;0.34523;0.348573;0.340514;0.334544;0.361523;0.293409;0.337039;0.359688;0.389749;0.38927;0.386388;0.415412;0.43717;0.439549;0.444798;0.437794;0.425153;0.427749;0.42737;0.432943;0.441296;0.457042;0.473411;0.491685;0.515476;0.540158;0.542993;0.576774;0.5804;0.579663;0.568865;0.572718;0.566284;0.373337224137931;0.111968991555705;0.967098655453903;0.967578209111323;0.868118572292801;0;0;0;0.00641237875665195;0.935279809380746;0.935279809380746;0.2014382;0.00590648183777787;0.235571;0.013653848614951;0.2674042;0.0270729395097762;0.3357638;0.0142923563557588;0.3544086;0.029790417507984;0.3460768;0.0101178480765428;0.353831;0.0403519492775752;0.4246634;0.0241557078927528;0.4302018;0.00511569591551336;0.475782;0.0290457074367281;0.5639976;0.0205377678266164;0.569289;0.00323788835508574
"152";"industry_water_withdrawal_km3";"Philippines";"EAP";"PHL";3.53585;3.56609;3.58902;3.63722;3.11131;3.16609;3.22805;3.29183;3.35923;3.39624;3.40723;3.48192;3.282;3.75191;3.80907;4.01636;4.42281;4.48826;4.64211;4.77898;4.90435;5.16135;5.42303;5.4209;5.43197;5.14849;5.19941;5.12315;5.00081;5.0769;5.28269;5.49681;5.44921;5.4218;5.49562;5.59975;6.00285;6.1541;6.39318;6.31218;5.71186;6.34609;6.25129;6.10329;6.13378;6.13291;6.30659;6.398;6.82089;7.10486;7.53884;7.424;7.46278;7.78412;7.80067;7.70583;7.57467;7.64231;5.3052225862069;1.42268988784411;0.971903481413743;0.96714755913747;0.859649122807018;0;0;0;0.0818811630625357;0.944596377184151;0.944596377184151;3.487898;0.213749048816597;3.288288;0.093888118630634;3.546426;0.226198588037149;4.469704;0.28872115774567;5.26832;0.233406247131477;5.109752;0.0752766718180339;5.429226;0.0878963385471773;6.092412;0.313568960150714;6.109262;0.242293520899755;6.55265;0.399228128831124;7.602082;0.178670663288633;7.64093666666667;0.0655907839054642
"153";"industry_water_withdrawal_km3";"Palau";"EAP";"PLW";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"154";"industry_water_withdrawal_km3";"Papua New Guinea";"EAP";"PNG";0.0121639;0.0121639;0.012199;0.0110305;0.0112122;0.0113421;0.011656;0.0120506;0.0124519;0.0128433;0.0131515;0.0136001;0.0141657;0.0145179;0.0152332;0.0171213;0.0176076;0.0170483;0.0174692;0.017814;0.0186587;0.0194236;0.0198955;0.0195987;0.019088;0.0193807;0.0191761;0.0187829;0.019094;0.0199618;0.020712;0.0203372;0.0194457;0.0203501;0.0211485;0.0218003;0.0224364;0.0209174;0.0215623;0.0212395;0.0193866;0.0187232;0.0183129;0.0173086;0.0172515;0.0177308;0.0182788;0.019439;0.0201189;0.0207587;0.0221576;0.0219591;0.0230225;0.0230225;0.023091;0.0230225;0.0230225;0.0230225;0.0180944965517241;0.00367675116544749;0.865769280760904;0.838561823542488;0.699245171163438;0;2.13221288670401e-16;1.06581410364015e-14;0.000188502463933063;0.749556447509254;0.749556447509254;0.0117539;0.000581175631801609;0.01206878;0.000601133060977351;0.01413368;0.000807307204228973;0.01741208;0.00032400592124219;0.0193329;0.000476947727743827;0.0192791;0.000438031762546963;0.0203987;0.000627437275749537;0.02159118;0.000578061499323385;0.01819656;0.000920419911236171;0.01926524;0.0012566742509497;0.02265054;0.000545846272314835;0.0230225;0
"155";"industry_water_withdrawal_km3";"Poland";"ECA";"POL";3.81308;3.81294;3.82407;3.82731;3.84673;3.84343;3.94983;4.01535;4.11357;4.13953;4.22491;4.36252;4.47637;4.62239;4.78608;5.18967;5.61164;5.71622;5.77459;5.95614;6.23496;6.56587;6.8325;7.0186;6.84876;6.63724;6.58435;6.52844;6.61292;6.34046;6.47356;6.80041;6.501;6.99697;7.19023;7.23238;7.53768;8.12602;8.43556;8.4476;8.68463;8.60836;8.67249;8.97271;9.08836;9.35872;9.81223;10.3638;10.7611;11.5151;12.3099;11.5611;11.8717;11.8705;11.9031;11.8713;11.8703;11.8295;7.25477206896552;2.67452895917305;0.971884609570319;0.981912701098158;0.915305505142166;0;0;0;0.153926229044263;0.944559694319647;0.944559694319647;3.824826;0.0138362975538979;4.012342;0.121317720552275;4.494454;0.218975411473526;5.649652;0.285921339305062;6.700138;0.306367716510732;6.540682;0.119045564890087;6.792434;0.310948007599341;7.955848;0.547533689666672;8.80531;0.211621229913258;10.36219;0.836322499219052;11.90326;0.266692159614789;11.8570333333333;0.0238498078259207
"156";"industry_water_withdrawal_km3";"Puerto Rico (U.S.)";"Other";"PRI";0.0783791;0.0783791;0.078605;0.0804551;0.0826948;0.0848363;0.0869001;0.0894852;0.0917175;0.0946076;0.0977337;0.100822;0.104152;0.107477;0.110578;0.113344;0.115924;0.117563;0.120135;0.123267;0.127324;0.131879;0.136545;0.140242;0.141903;0.142842;0.146938;0.149071;0.152253;0.155738;0.159699;0.16297;0.166475;0.168859;0.172133;0.175011;0.178318;0.181573;0.184349;0.187223;0.193412;0.197008;0.200228;0.207957;0.193132;0.197063;0.203503;0.211104;0.217172;0.222863;0.229574;0.229586;0.229593;0.229593;0.230276;0.229593;0.229593;0.229593;0.155159370689655;0.0506483089018429;0.996853353622869;0.998015345104105;0.984527489259632;0;6.00740967775514e-69;0;0.00298983240025836;0.993716608629158;0.993716608629158;0.07970262;0.00188597105942801;0.08950934;0.00385727379673779;0.10415254;0.0051145032611193;0.1180466;0.00382320994715174;0.1355786;0.00601050591048707;0.1493684;0.00493664636165079;0.1660272;0.00487065182496142;0.1812948;0.00481914330560941;0.1983474;0.00610806088705737;0.210341;0.0103333046746915;0.2297244;0.000308451454851493;0.229593;0
"157";"industry_water_withdrawal_km3";"Korea, Democratic People's Republic of";"Other";"PRK";0.974673;0.975347;0.978816;0.947061;0.942963;0.971002;0.996907;1.01642;1.01162;1.01505;1.02374;1.05608;1.08783;1.09411;1.12392;1.18828;1.26305;1.29388;1.33181;1.38928;1.38344;1.48762;1.5386;1.55194;1.56233;1.58465;1.60246;1.63086;1.64648;1.64619;1.69102;1.72782;1.76316;1.76789;1.77494;1.79604;1.86798;1.96397;2.00952;2.00572;1.85873;1.98373;2.03892;2.0552;2.10538;2.18325;2.27657;2.36057;2.48027;2.54799;2.70684;2.57342;2.62937;2.73653;2.61361;2.73796;2.70214;2.56863;1.70419963793103;0.573169490811406;0.983795015020252;0.994032421790889;0.956442831215971;0;0;0;0.0333916825802082;0.967852631578694;0.967852631578694;0.963772;0.0172583774150411;1.0021998;0.0190879435298829;1.077136;0.038359187035181;1.29326;0.0752325923386932;1.504786;0.0736507323792507;1.622128;0.027566638714214;1.744966;0.0352105393312855;1.928646;0.0935327551181938;2.008392;0.0942557004642159;2.36973;0.147930051713639;2.651954;0.0676636189543539;2.66957666666667;0.0892381097588543
"158";"industry_water_withdrawal_km3";"Portugal";"Other";"PRT";0.855825;0.861759;0.864679;0.884325;0.90347;0.923568;0.947725;0.971046;1.00981;1.03662;1.05736;1.12198;1.17625;1.24519;1.32626;1.44653;1.48239;1.50131;1.51012;1.58303;1.62491;1.68685;1.79016;1.67521;1.69606;1.56591;1.64833;1.68449;1.86336;1.97468;2.11824;2.12507;2.36809;2.46106;2.49474;2.43866;2.46468;2.45552;2.72578;2.69057;2.7442;2.7152;2.63012;2.73885;2.78636;2.99482;3.11544;3.01993;3.14975;3.34521;3.38512;3.30257;3.32974;3.32974;3.29326;3.32974;3.32973;3.26666;2.0701389137931;0.858784880087451;0.989027057921923;0.988556312819428;0.930063962191152;0;1.07063178463102e-47;0;0.0502971275339132;0.978174521301692;0.978174521301692;0.8740116;0.0196350426482857;0.9777538;0.0457592990352781;1.185408;0.104781252951089;1.504676;0.0501446395938788;1.694638;0.0600553259086985;1.747354;0.167193048988288;2.31344;0.181131356893278;2.555042;0.140653824050397;2.722946;0.0578849546946356;3.12503;0.138909082676404;3.328086;0.0357850007684785;3.30871;0.036416368572388
"159";"industry_water_withdrawal_km3";"Paraguay";"LCR";"PRY";0.0607346;0.0607346;0.0609096;0.0610815;0.0621312;0.0611005;0.0641904;0.0662393;0.0665542;0.066138;0.0669785;0.0685092;0.0691076;0.0744702;0.0768097;0.083623;0.0909963;0.0908849;0.0929198;0.0979561;0.10248;0.110194;0.118598;0.124668;0.122185;0.123147;0.113877;0.105309;0.109149;0.110136;0.111979;0.110369;0.11908;0.125354;0.127068;0.130005;0.130788;0.135044;0.137377;0.138084;0.133983;0.129902;0.128233;0.124267;0.109095;0.11275;0.119621;0.122857;0.130172;0.140222;0.152914;0.145856;0.155942;0.155939;0.156405;0.155941;0.155942;0.155941;0.10918865862069;0.0310170755168093;0.940995820885786;0.929754672988584;0.819861070837774;0;5.69796027658003e-26;0;0.00172837972253836;0.885473134924515;0.885473134924515;0.0611183;0.000584236193675126;0.06484448;0.00229058214150901;0.07117504;0.00423082237195087;0.09127602;0.00515085950953819;0.115625;0.00916426434581631;0.1123236;0.00677545812473223;0.11877;0.00756631419516795;0.1342596;0.00371191086908078;0.125096;0.00959995333321991;0.1251244;0.0105115422417455;0.1534112;0.00444651028335704;0.155941333333333;5.77350269190203e-07
"16";"industry_water_withdrawal_km3";"Benin";"AFR";"BEN";0.00546605;0.00546605;0.00548181;0.00553569;0.00555377;0.00565006;0.00574822;0.00583933;0.00592952;0.00582319;0.00587953;0.0059732;0.00626333;0.00635226;0.00676762;0.0071797;0.00759278;0.00794271;0.00811914;0.00822355;0.00859121;0.00910604;0.00964117;0.00932374;0.00902501;0.00847578;0.00817105;0.00813442;0.00832976;0.00864741;0.00866525;0.00845984;0.00889502;0.00882468;0.00859464;0.00871154;0.00802753;0.00862678;0.00890551;0.00881461;0.00879751;0.0088349;0.00879091;0.00884708;0.00928284;0.00978442;0.0102081;0.0104415;0.0105453;0.0109668;0.0115493;0.0112487;0.0112819;0.0112819;0.0113155;0.0112819;0.0112819;0.0112819;0.00841001482758621;0.00185860217630502;0.938404701535288;0.920657924570352;0.812144131090868;0;1.52465968905726e-24;0;0.000103282617736626;0.880603383863534;0.880603383863534;0.005500674;4.12274141803729e-05;0.005798064;0.000104886232318641;0.006247188;0.000350853240358416;0.007811576;0.000426805952898973;0.009137434;0.000387442021636786;0.008351684;0.000213989855904433;0.008687886;0.000175235038961961;0.008617194;0.000345975391075724;0.008910648;0.000209429541063337;0.010389224;0.000435683461793078;0.01133546;0.000121850925314501;0.0112819;0
"160";"industry_water_withdrawal_km3";"French Polynesia (Fr.)";"Other";"PYF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"161";"industry_water_withdrawal_km3";"Qatar";"MENA";"QAT";4.47901e-05;4.47901e-05;4.49192e-05;4.55113e-05;4.64077e-05;4.72743e-05;4.83706e-05;4.9409e-05;5.06381e-05;5.15678e-05;5.26775e-05;5.39719e-05;5.48716e-05;5.20847e-05;5.52319e-05;6.18994e-05;8.37286e-05;8.47359e-05;8.95363e-05;9.10388e-05;9.2654e-05;0.000102313;0.000110569;0.000110336;0.000102737;9.41153e-05;9.24233e-05;8.77588e-05;8.06307e-05;8.08136e-05;8.20414e-05;8.27616e-05;8.51208e-05;8.30126e-05;8.50554e-05;8.1862e-05;8.24971e-05;8.47366e-05;8.71987e-05;9.25883e-05;8.92455e-05;9.35057e-05;0.000107192;0.000102069;0.000104501;0.000109538;0.000116943;0.000122412;0.000128404;0.000132243;0.000137416;0.000127038;0.000127038;0.000127038;0.000127416;0.000127038;0.000127038;0.000127038;8.77205724137931e-05;2.81151552009706e-05;0.902590865491423;0.865655237331999;0.728883999381341;0;1.8178220515899e-18;8.88178419700125e-16;1.50273374757758e-06;0.814670270468556;0.814670270468556;4.528368e-05;6.95578882658177e-07;4.945196e-05;1.71734497786554e-06;5.376752e-05;1.36246095063308e-06;8.21878e-05;1.1756133569971e-05;0.0001037218;7.3498730397198e-06;8.714834e-05;6.31159564001053e-06;8.359836e-05;1.40607571204399e-06;8.577654e-05;4.34690805895409e-06;9.930264e-05;7.61032643669114e-06;0.000121908;9.04063579069526e-06;0.0001291892;4.6018328087839e-06;0.000127038;0
"162";"industry_water_withdrawal_km3";"Reunion (Fr.)";"Other";"REU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"163";"industry_water_withdrawal_km3";"Romania";"ECA";"ROU";5.55467;5.55466;5.57068;5.61773;5.80648;5.75691;5.8809;5.95505;6.05891;6.02952;6.09087;6.21987;6.30368;6.16594;6.30221;6.77783;7.24156;7.29123;7.42324;7.56478;7.73948;8.02926;8.4046;8.68869;8.44322;8.04623;7.92122;7.8379;7.78538;7.5897;7.75783;7.84442;7.88099;7.21447;6.94311;7.03961;7.30187;7.69102;7.7073;7.70135;8.08531;7.68371;7.76971;7.98969;8.35721;9.07247;9.76067;10.5844;11.2955;12.4436;13.1037;12.2513;12.2759;12.2453;12.2199;12.2498;12.2696;12.2673;8.14930068965517;2.16293138661795;0.871089311683148;0.874127164785137;0.727767695099819;0;0;6.66133814775094e-16;0.111572213233257;0.758796588928618;0.758796588928618;5.620844;0.106941769809556;5.936258;0.121783277053953;6.216514;0.0912374962940128;7.259728;0.297212479330865;8.26105;0.374976782614604;7.836086;0.169328636621217;7.528164;0.423657474830788;7.48823;0.304354044412096;7.977126;0.267132843881092;10.631328;1.31488973890209;12.41922;0.383153770697875;12.2622333333333;0.0108288195724804
"164";"industry_water_withdrawal_km3";"Russian Federation";"ECA";"RUS";43.0077;42.9898;43.0334;43.5307;44.1821;44.9076;45.6151;46.4909;47.537;48.0498;48.6858;49.6074;50.8909;52.1515;53.8994;56.7175;59.1494;60.052;60.646;63.4858;66.9155;69.5844;71.7023;71.9903;71.2785;71.448;71.6171;72.2902;75.8247;78.0266;80.1085;78.5631;80.3881;79.9933;76.9043;75.3362;73.2045;73.1232;72.0491;72.8536;65.579;59.7932;65.0172;68.5503;71.1171;75.9992;84.3718;91.3877;98.2508;107.165;115.128;104.936;109.712;108.498;109.403;110.462;110.47;108.78;71.5939931034483;20.8595261308295;0.90897147704114;0.898305084745763;0.779794313369631;0;0;0;1.12280752407025;0.826229146074349;0.826229146074349;43.34874;0.517731554958744;46.52008;1.30327487392338;51.047;2.06326118196413;60.01014;2.45298971420591;70.2942;2.10640553075613;73.84132;2.93817432209187;79.19146;1.46131740152507;73.31332;1.21959271767259;66.01136;4.25310475805616;91.4349;12.0627834967722;109.5354;3.65911776252145;109.904;0.973420772328185
"165";"industry_water_withdrawal_km3";"Rwanda";"AFR";"RWA";0.00824902;0.00824902;0.0082728;0.00824455;0.00825176;0.008314;0.00816525;0.00846246;0.00799783;0.00845243;0.00857918;0.00876222;0.00905973;0.0090208;0.00920909;0.00959531;0.00971091;0.0114286;0.0118279;0.0122561;0.0125993;0.0130858;0.0133686;0.0137091;0.013862;0.0139672;0.0140015;0.0141438;0.0144911;0.014716;0.0150119;0.0149287;0.0152306;0.0140835;0.0145808;0.0148141;0.0113506;0.013314;0.013406;0.0142495;0.0141417;0.0136299;0.0116512;0.0126627;0.0125038;0.0128512;0.0132723;0.014034;0.014714;0.0154295;0.0163772;0.0167561;0.0169575;0.0169575;0.0170079;0.0169575;0.0169575;0.0169575;0.0126007251724138;0.00294110677998931;0.884067779109529;0.847362230174411;0.712598811584962;0;5.02270928427866e-17;3.33066907387547e-15;0.000153973852164015;0.781575838059655;0.781575838059655;0.00825343;1.1132569335064e-05;0.008278394;0.000198087311380613;0.008926204;0.000252050835011511;0.010963764;0.00123240064160564;0.01332496;0.000505385964387615;0.01426392;0.000326849700933013;0.0147671;0.000448020786348134;0.01342684;0.00131578868858187;0.01291786;0.000980531128011752;0.0140602;0.00104709010834789;0.01681124;0.000261194502239231;0.0169575;0
"166";"industry_water_withdrawal_km3";"Saudi Arabia";"MENA";"SAU";0.00190436;0.00190822;0.00202974;0.00208636;0.00189097;0.00202776;0.00211645;0.00217478;0.00218878;0.00233238;0.00250395;0.00244839;0.00238826;0.00255594;0.00282212;0.00294169;0.00431031;0.00429727;0.00470696;0.00478884;0.00477114;0.00536385;0.00554891;0.00608008;0.0055391;0.00484409;0.00426476;0.00403086;0.00376187;0.00344383;0.00325877;0.00328496;0.0033474;0.00350686;0.00350263;0.00355629;0.00347285;0.00342847;0.00350957;0.00365653;0.00352706;0.00354203;0.00368247;0.00365493;0.00364255;0.00369092;0.00386905;0.004146;0.00428925;0.00422215;0.00431024;0.0040241;0.00416892;0.00411169;0.00410038;0.00411132;0.00418697;0.00415647;0.00358677327586207;0.00100814610396768;0.525465238202433;0.523516564643637;0.447065940713854;2.28184477075732e-05;3.26605086167904e-05;7.15157595809757e-07;3.137025777477e-05;0.276113716559144;0.276113716559144;0.00196393;8.84525460345829e-05;0.00216803;0.000111605574233548;0.002543732;0.000167700000805009;0.004209014;0.00074301893167671;0.005460616;0.000469689266781773;0.004069082;0.000530496813722759;0.003380124;0.000118240828523823;0.003524742;8.73993999979405e-05;0.003609808;7.04075430618056e-05;0.004043474;0.000253752138178184;0.004143066;0.000106741548517904;0.00415158666666667;3.80606861910467e-05
"167";"industry_water_withdrawal_km3";"Senegal";"AFR";"SEN";0.0381823;0.0381823;0.0382923;0.0385862;0.0384954;0.038621;0.0389508;0.0385647;0.0385676;0.0381493;0.0385325;0.0373053;0.037412;0.0416513;0.0436962;0.0451846;0.0463996;0.0503907;0.0502887;0.0504262;0.0517664;0.0549808;0.055926;0.0538358;0.0529939;0.0508001;0.04984;0.0506431;0.0557537;0.0584607;0.0576792;0.0568433;0.0589067;0.0582335;0.0589767;0.0574281;0.0507418;0.0538981;0.054033;0.0523768;0.053291;0.0531402;0.0511399;0.051525;0.0525764;0.0560685;0.05845;0.0595258;0.0604085;0.0636385;0.0659871;0.0649656;0.0647044;0.0647044;0.064897;0.0647044;0.0647044;0.0647044;0.051709175862069;0.00906685782526767;0.910143208554029;0.886194793704082;0.71381277889601;0;2.31908657064344e-20;2.88657986402541e-15;0.000488671666307788;0.828360660077022;0.828360660077022;0.0383477;0.000184716688471831;0.03857068;0.000284881408659815;0.03971946;0.00283319082537693;0.04853796;0.00254365844464228;0.05390058;0.00163173150119743;0.05309952;0.00379910267852818;0.05812788;0.000892982514946401;0.05369556;0.00247742654442064;0.0523345;0.00096240840603145;0.05961826;0.00277312933578656;0.0650517;0.000535619510473625;0.0647044;0
"168";"industry_water_withdrawal_km3";"Singapore";"Other";"SGP";0.00731868;0.00731868;0.00733977;0.00722328;0.00718495;0.00732342;0.00756262;0.00805608;0.00821618;0.00626937;0.00667677;0.00696724;0.00710204;0.00781363;0.00814883;0.00910576;0.0104263;0.0109078;0.0114956;0.0121882;0.0126087;0.0126154;0.0139375;0.0146816;0.0147153;0.0141994;0.0142487;0.0141817;0.0137769;0.0135035;0.0140772;0.0146264;0.0152156;0.0157086;0.0160533;0.0166732;0.0172147;0.0179237;0.0185555;0.0182462;0.0142008;0.0159128;0.0166784;0.0164979;0.017461;0.0183847;0.0188777;0.0194496;0.0208782;0.0219342;0.0230169;0.0233721;0.0252629;0.0252629;0.0253381;0.0252629;0.0252629;0.0252629;0.0145814689655172;0.00581881208990521;0.965010269424789;0.963983003373663;0.861916790843821;0;6.78165864466743e-34;0;0.000332519323264323;0.931244820095301;0.931244820095301;0.007277072;6.8508270814552e-05;0.007485534;0.000769844852993121;0.007341702;0.000615216602888771;0.010824732;0.00116507745970815;0.0137117;0.00105087907249122;0.01398204;0.000327604941965166;0.01513622;0.000799436609119197;0.01772266;0.000769337918602743;0.01615018;0.00122215038845471;0.01990488;0.00146959325563232;0.02445058;0.00115390389201181;0.0252629;0
"169";"industry_water_withdrawal_km3";"Solomon Islands";"EAP";"SLB";0.0020825;0.0020825;0.0020885;0.00207011;0.00208241;0.00211011;0.00216391;0.00221042;0.00221572;0.00217497;0.00222617;0.00221708;0.00234692;0.00256821;0.00238537;0.00258718;0.00290611;0.00276853;0.00282874;0.00289651;0.00302162;0.00328172;0.00335691;0.0034295;0.00340211;0.0033247;0.00364574;0.00352238;0.00339112;0.0034901;0.00374633;0.00379102;0.00374992;0.00368711;0.0038443;0.003906;0.00401879;0.00412031;0.00419137;0.00416323;0.00390436;0.00389948;0.00335977;0.00362743;0.00342987;0.00337436;0.00374992;0.00374992;0.00374992;0.00374992;0.00374992;0.00374992;0.00374992;0.00374992;0.00376108;0.00374992;0.00374992;0.00374992;0.00321899517241379;0.000689821226126655;0.874489318344137;0.844858530473297;0.710247677200229;0;7.64744429694387e-17;9.10382880192628e-15;3.57224866959916e-05;0.764731567897995;0.764731567897995;0.002081204;6.72908091792634e-06;0.002175026;4.25628726709088e-05;0.00234875;0.000143064592230223;0.002797414;0.000130046891658355;0.003298372;0.000164508192106047;0.003474808;0.000123744476725226;0.003763736;5.83103106662965e-05;0.00407994;0.000117236995014372;0.003644182;0.00025493632002914;0.003674808;0.000167955537925964;0.003752152;4.99090372577956e-06;0.00374992;0
"17";"industry_water_withdrawal_km3";"Burkina Faso";"AFR";"BFA";0.00100657;0.00100657;0.00100947;0.00102204;0.00103824;0.00105136;0.00106645;0.00100045;0.00100401;0.000987681;0.000984019;0.00100214;0.000997638;0.000995518;0.00101076;0.0010523;0.00108706;0.00112761;0.00113044;0.00117883;0.00124987;0.00129902;0.00133116;0.00129183;0.00127019;0.00122571;0.00119447;0.00120752;0.00130429;0.00131848;0.00133905;0.00132713;0.00137557;0.00138229;0.00127722;0.00126925;0.00118513;0.00125829;0.00128485;0.00126045;0.00129674;0.00131672;0.00123139;0.00123258;0.00127609;0.00136154;0.00142397;0.00145289;0.00155491;0.00173835;0.00181121;0.00178557;0.00182933;0.00182933;0.00183478;0.00182933;0.00182933;0.00182933;0.00129093648275862;0.000264305041215919;0.886166765995899;0.882871563227692;0.715026746207057;0;4.95953220301792e-20;2.66453525910038e-15;1.38698423821094e-05;0.785291537155627;0.785291537155627;0.001016578;1.36923288742273e-05;0.0010219902;3.4654177168128e-05;0.000998015;9.76877428339915e-06;0.001115248;4.79147698523118e-05;0.001288414;3.0696624081485e-05;0.001250094;5.72603827266287e-05;0.001340252;4.23119938079028e-05;0.001251594;3.85954152717651e-05;0.001270704;3.8155551758558e-05;0.001506332;0.000147306181200926;0.001818044;2.02244006091652e-05;0.00182933;0
"170";"industry_water_withdrawal_km3";"Sierra Leone";"AFR";"SLE";0.0197051;0.0197051;0.0197619;0.0197746;0.0199436;0.0199469;0.0202369;0.0199177;0.0200771;0.0195115;0.0190852;0.0202212;0.020484;0.0201389;0.0206625;0.0218716;0.0225075;0.0226895;0.0216597;0.022509;0.0246529;0.0255435;0.0253026;0.0252064;0.0261842;0.024007;0.0244697;0.0225848;0.0189431;0.0209091;0.0234432;0.0224517;0.0200656;0.0211753;0.0203307;0.0211454;0.0223104;0.0220317;0.0225562;0.0218488;0.0203015;0.020161;0.0176288;0.0208838;0.0215455;0.0216022;0.0219599;0.0225142;0.0232294;0.0241463;0.0251603;0.0246073;0.0246351;0.0246351;0.0247084;0.0246351;0.0246351;0.0246351;0.0220206189655172;0.00208899450516665;0.501960869945049;0.543963595940999;0.411534918445148;5.95755397598818e-05;1.01820324528693e-05;5.36909942838726e-06;6.20951644160076e-05;0.251964714955991;0.251964714955991;0.01977806;9.78812188318062e-05;0.01993802;0.00026976080515894;0.02011836;0.000614043665385451;0.02224746;0.000452259851191768;0.02537792;0.000556383498137751;0.02218274;0.00228238849738602;0.0214933;0.00143280586786906;0.0219785;0.000537959766153566;0.02010412;0.00148785756273912;0.0226904;0.00101968398781191;0.02474924;0.000232830985910381;0.0246351;0
"171";"industry_water_withdrawal_km3";"El Salvador";"LCR";"SLV";0.0153983;0.0153983;0.0154426;0.0153619;0.0157355;0.0158981;0.0162348;0.0164746;0.0166476;0.0167689;0.0168162;0.0168816;0.0171643;0.0189949;0.019199;0.0199163;0.0207335;0.0213772;0.0227018;0.0242581;0.0245888;0.0250727;0.0251956;0.0248658;0.0246398;0.0247761;0.025023;0.0251269;0.0247168;0.0250366;0.0252607;0.0252969;0.0258542;0.0267062;0.0275966;0.0287568;0.0301148;0.0315206;0.0322115;0.0329849;0.0337008;0.03399;0.0345239;0.0349603;0.0353666;0.0359071;0.0364329;0.0373803;0.0383648;0.039407;0.0401811;0.0396007;0.0398991;0.039899;0.0400171;0.0398985;0.0398991;0.0398991;0.0271047620689655;0.0085080651399866;0.986548353061505;0.992416904170108;0.955179380431463;0;1.11544388557504e-52;0;0.000497049684702693;0.973277652928365;0.973277652928365;0.01546732;0.000152620843923757;0.0164048;0.000347144631241793;0.0178112;0.00118319433103781;0.02179738;0.00171172225463128;0.02487254;0.000264174900397444;0.02493588;0.000178709784287263;0.02614292;0.00100098590249813;0.03111772;0.00169003105799864;0.03450832;0.000682260468589525;0.03749842;0.0014208163558321;0.0399194;0.000212385333768599;0.0398989;3.46410161511718e-07
