"FID";"non_irrigation_consumption_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"20";"non_irrigation_consumption_km3";"Bahrain";"MENA";"BHR";8.37954e-10;7.52895e-10;6.9171e-10;6.87687e-10;6.78301e-10;6.74293e-10;6.2095e-10;7.21827e-10;1.06859e-09;7.67034e-10;5.14787e-10;8.02627e-10;8.96958e-10;6.87897e-10;4.92728e-10;7.72745e-10;7.02876e-10;9.63553e-10;8.48394e-10;6.52843e-10;1.0681e-09;1.15568e-09;1.95259e-09;1.34209e-09;1.39556e-09;1.58073e-09;2.6066e-09;2.23062e-09;2.1303e-09;2.17506e-09;2.08237e-09;2.16909e-09;3.04184e-09;2.0898e-09;2.5541e-09;3.56761e-09;2.95546e-09;3.30715e-09;3.52941e-09;2.22593e-09;4.48622e-09;3.71206e-09;3.7864e-09;2.45652e-09;2.6354e-09;2.10429e-09;1.80561e-09;1.77612e-09;3.53909e-09;3.3393e-09;3.16837e-09;2.61402e-09;3.08619e-09;2.96281e-09;3.65683e-09;2.87419e-09;2.74359e-09;2.46442e-09;1.95186498275862e-09;1.10120802741747e-09;0.832151145189998;0.837706481282107;0.624924379915306;6.66133814775094e-16;0;4.2277292777726e-12;5.42652994862955e-11;0.692475528441022;0.692475528441022;7.297094e-10;6.7281359917142e-11;7.705388e-10;1.75256743099089e-10;6.789994e-10;1.76445210230542e-10;7.880822e-10;1.22691159329839e-10;1.382804e-09;3.45362255508618e-10;2.144662e-09;3.67397978927484e-10;2.38744e-09;4.13929013418968e-10;3.117112e-09;5.54389136004666e-10;3.41532e-09;8.51491992093878e-10;2.512882e-09;8.58205820167866e-10;3.097644e-09;3.77456860025090e-10;2.69406666666667e-09;2.09325783489119e-10
"200";"non_irrigation_consumption_km3";"Saint Vincent and the Grenadines";"LCR";"VCT";3.11375e-09;3.11375e-09;3.12066e-09;4.22304e-09;4.51172e-09;4.04886e-09;3.94574e-09;3.972e-09;5.09135e-09;6.98706e-09;6.17939e-09;6.77234e-09;8.01752e-09;8.65807e-09;9.30325e-09;8.60405e-09;8.03571e-09;7.45322e-09;4.71506e-09;6.09094e-09;6.09206e-09;6.19011e-09;6.30538e-09;7.80457e-09;7.83266e-09;7.77402e-09;7.81188e-09;8.06089e-09;8.43498e-09;8.74248e-09;9.04798e-09;9.28072e-09;9.54116e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.77373051724138e-09;3.64582362218404e-09;-0.636885135760796;-0.619728598017197;-0.327771589679272;7.67741844702907e-08;2.13507761155772e-07;0.000600068435971381;-1.37501484819586e-10;0.405622676153039;0.405622676153039;3.616584e-09;6.92943362642287e-10;4.809002e-09;1.30836410579013e-09;7.786114e-09;1.29661649886541e-09;6.979796e-09;1.57292560648303e-09;6.844956e-09;8.92081295471439e-10;8.16485e-09;4.16764389433646e-10;5.573972e-09;5.09130682292081e-09;0;0;0;0;0;0;0;0;0;0
"201";"non_irrigation_consumption_km3";"Venezuela, Republica Bolivariana de";"LCR";"VEN";0.928539;0.928454;0.931278;0.939316;0.957433;0.968862;0.940979;0.948268;0.952644;0.935679;0.924363;0.927251;0.935146;0.919843;0.929826;0.99778;1.19772;1.23947;1.30473;1.37883;1.42909;1.50877;1.56229;1.60839;1.61707;1.63511;1.50468;1.50732;1.51558;1.44621;1.52028;1.43744;1.46065;1.49531;1.54725;1.54801;1.544;1.66741;1.64979;1.70408;1.72935;1.76585;1.83482;1.85056;1.76116;1.71737;1.83573;2.00026;2.19184;2.37473;2.65178;2.67617;2.72996;2.73056;2.73776;2.73003;2.72746;2.72777;1.58393622413793;0.574843035543847;0.930466637199137;0.947337660340214;0.818511796733213;0;0;0;0.031673838660063;0.865768162940666;0.865768162940666;0.937004;0.012249848835802;0.9492864;0.0127444984326571;0.9272858;0.00574836069675523;1.223706;0.143696448564326;1.545122;0.0778764850259692;1.52178;0.0690913442480316;1.492186;0.0442230712411519;1.622658;0.0726770835270651;1.788348;0.0518557882015113;2.023986;0.265147569722975;2.705246;0.0387710185576805;2.72842;0.00140288987450907
"202";"non_irrigation_consumption_km3";"U.S. Virgin Islands (U.S.)";"Other";"VIR";0.000247194;0.000247194;0.000247832;0.000258366;0.000270832;0.000283474;0.000295812;0.000523403;0.000543292;0.000566095;0.000589935;0.000614345;0.000641513;0.000669769;0.000699245;0.000727906;0.000756395;0.0010122;0.001053;0.00109942;0.00115507;0.00121725;0.0012781;0.00132982;0.00136159;0.00138438;0.00143801;0.00139728;0.00144001;0.00148474;0.00153445;0.00157947;0.00162802;0.00166677;0.00171593;0.00176228;0.00181319;0.00181396;0.00185531;0.00189689;0.00197238;0.00202064;0.00206261;0.00233105;0.00217134;0.0022269;0.00231121;0.00229564;0.00237216;0.00244549;0.00253002;0.00254086;0.00255107;0.00255107;0.00255787;0.00255107;0.00255107;0.00254842;0.00146018296551724;0.00077175282308692;0.994864593530122;0.997861783018429;0.982118003546701;0;4.83155371663183e-68;0;4.54666359469681e-05;0.989755559459853;0.989755559459853;0.0002542836;1.04002828230774e-05;0.0004424152;0.000140344797519181;0.0006429614;4.3356909354796e-05;0.0009297842;0.000174334035986092;0.001268366;8.36822683129467e-05;0.001428884;3.97063701438447e-05;0.001624928;7.12291648132983e-05;0.001828326;5.0563605785189e-05;0.002111604;0.000142988740920395;0.00233028;8.25807141528819e-05;0.002546178;1.08849469452083e-05;0.00255018666666667;1.52997821335244e-06
"203";"non_irrigation_consumption_km3";"Vietnam";"EAP";"VNM";1.505;1.50519;1.50975;1.52182;1.55755;1.61529;1.69415;1.71978;1.64843;1.70182;1.73252;1.7646;1.81234;1.72545;1.7423;1.81152;1.86763;1.90553;1.89959;1.99438;2.08575;2.16788;2.30893;2.36037;2.39993;2.45691;2.47978;2.40059;2.90797;3.22316;2.91173;1.97422;2.0039;2.20712;2.24264;2.4752;2.80061;3.03614;3.21462;3.32015;3.35779;3.43957;3.55272;3.62394;3.74975;3.92337;4.12865;4.33183;4.52766;4.7824;5.15063;5.29283;5.4619;5.46927;5.48621;5.46731;5.46099;5.45587;2.89439534482759;1.30995582710876;0.92588360335495;0.974960780091667;0.910465819721718;0;0;0;0.0718230203943515;0.857260446961541;0.857260446961541;1.519862;0.0221507239159356;1.675894;0.0428909551071086;1.755442;0.0350674410244033;1.89573;0.0665651864716084;2.264572;0.133035077780261;2.693682;0.358463479827444;2.267922;0.3790756141194;2.969344;0.339240448251679;3.544754;0.153603752330469;4.338782;0.335127866000427;5.372168;0.146509224692509;5.46139;0.00573047991009497
"204";"non_irrigation_consumption_km3";"Vanuatu";"EAP";"VUT";2.53372e-07;2.53399e-07;2.54345e-07;2.88817e-07;3.26853e-07;3.64936e-07;3.97991e-07;4.25362e-07;4.81101e-07;5.33453e-07;5.58475e-07;5.93728e-07;6.1989e-07;6.91952e-07;7.05929e-07;7.73119e-07;8.01555e-07;8.29285e-07;8.29376e-07;8.09693e-07;7.70917e-07;7.46513e-07;7.35481e-07;7.45413e-07;7.67607e-07;7.90761e-07;7.98434e-07;8.33463e-07;8.53152e-07;8.76719e-07;9.03604e-07;9.27115e-07;9.92564e-07;9.31419e-07;1.0051e-06;1.03869e-06;1.07596e-06;1.07136e-06;1.08352e-06;1.08056e-06;1.07674e-06;1.08079e-06;9.34841e-07;9.32485e-07;9.33022e-07;9.69113e-07;9.91088e-07;1.00567e-06;1.02687e-06;1.24773e-06;1.26022e-06;1.22223e-06;1.22134e-06;1.22233e-06;1.22663e-06;1.22233e-06;1.21057e-06;1.20555e-06;8.41560896551724e-07;2.84674544785746e-07;0.945195963904172;0.95252011023771;0.836308661579951;0;1.33418911520557e-30;0;1.59338642837367e-08;0.893395410180741;0.893395410180741;2.753572e-07;3.25576709424983e-08;4.405686e-07;6.71467983250132e-08;6.339948e-07;6.3358438504275e-08;8.086056e-07;2.32875464529864e-08;7.531862e-07;1.53359796296161e-08;8.305058e-07;3.62818988712002e-08;9.519604e-07;4.43002648332942e-08;1.070018e-06;1.81106990478004e-08;9.915756e-07;7.96103355620362e-08;1.0480942e-06;1.13569878098024e-07;1.23055e-06;1.67129455811954e-08;1.21281666666667e-06;8.6126496116661e-09
"205";"non_irrigation_consumption_km3";"West Bank and Gaza";"MENA";"PSE";0.0103312;0.0111515;0.011264;0.0121464;0.0109916;0.0112005;0.0127728;0.0146968;0.0135303;0.0136078;0.0132087;0.0135171;0.0137205;0.0142223;0.0154996;0.0154336;0.0184184;0.0177642;0.0169153;0.0178851;0.0180854;0.0194936;0.0212816;0.0208547;0.0222355;0.0222269;0.0213763;0.02138;0.024366;0.0249441;0.0266724;0.0274593;0.0283663;0.0304359;0.0330122;0.0320364;0.0325026;0.0325105;0.0327317;0.0323654;0.031475;0.0319544;0.0339143;0.0334471;0.0323871;0.0331174;0.0332883;0.034132;0.0349707;0.0366498;0.0288505;0.0390408;0.0383911;0.0381892;0.0380753;0.0378364;0.0377081;0.037243;0.0247118103448276;0.00943103515967622;0.976789318282942;0.976191208588391;0.883847549909256;0;0;0;0.000545520262081265;0.954117372311652;0.954117372311652;0.01117694;0.000651480312826105;0.01316164;0.00129315039844559;0.01403364;0.00089861387035812;0.01728332;0.00116605040071174;0.02039016;0.00162261216037598;0.02285866;0.00168849645631846;0.02918922;0.00255800657485472;0.03242932;0.000255864079151412;0.03263558;0.00102058610464772;0.03443164;0.00144352491596093;0.03650938;0.00429771162678465;0.0375958333333333;0.000312223867334536
"206";"non_irrigation_consumption_km3";"Samoa";"EAP";"WSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"207";"non_irrigation_consumption_km3";"Yemen, Republic of";"MENA";"YEM";0.00329387;0.00329209;0.0033031;0.0033538;0.00345759;0.00365567;0.00355627;0.00382274;0.00394964;0.00395279;0.00403346;0.00419046;0.00427484;0.00400086;0.00409673;0.00442772;0.00472327;0.00498867;0.00520061;0.00556452;0.00594848;0.00626427;0.00658704;0.0067221;0.00696829;0.00709224;0.00733384;0.00771299;0.00793855;0.00839362;0.00860694;0.0087375;0.00979316;0.0102376;0.0109222;0.0106615;0.0100765;0.010472;0.0117221;0.0126477;0.0125491;0.013417;0.0146538;0.0149697;0.0154385;0.0161297;0.0175243;0.0189134;0.0200486;0.0212345;0.0231032;0.0233678;0.0239912;0.0239912;0.0240572;0.0239912;0.0239912;0.0239912;0.0105403468965517;0.00703879888205995;0.944638283756862;0.997538433020148;0.976339445087584;0;2.48159639035989e-66;0;0.00039374469839121;0.892341487139104;0.892341487139104;0.00334009;7.03611444619827e-05;0.003787422;0.000177269887939266;0.00411927;0.000113095509194663;0.004980958;0.000436270120991571;0.006498036;0.000398724075182325;0.007694248;0.00051026059094349;0.00965948;0.000987983102993163;0.01111596;0.00105063416468341;0.01420562;0.00119065703164261;0.0187701;0.0020156943158624;0.02370212;0.000436947173008363;0.0239912;0
"208";"non_irrigation_consumption_km3";"South Africa";"AFR";"ZAF";0.6856;0.684524;0.688467;0.705225;0.719479;0.756659;0.785952;0.808838;0.823228;0.88736;0.894124;0.916414;0.944981;1.10059;1.10587;1.21526;1.25869;1.28916;1.28783;1.31711;1.38928;1.46454;1.65044;1.73879;1.6911;1.76169;1.79443;1.67156;1.77292;1.97044;2.03911;2.08727;2.05404;2.09864;2.10988;2.14917;2.20838;2.32184;2.33228;2.35156;2.31469;2.30425;2.32962;2.2665;2.24492;2.46974;2.71732;2.79423;2.88074;2.98619;2.95354;2.99383;3.15676;3.16588;3.15049;3.13316;3.14624;3.14503;1.85665260344828;0.807218759805651;0.991530284611275;0.992617429019656;0.946763460375076;0;0;0;0.047396672213848;0.983132305301313;0.983132305301313;0.696659;0.0152544856189909;0.8124074;0.0488760947171519;0.9923958;0.102787551343536;1.27361;0.0386121412252675;1.58683;0.151650216946762;1.794208;0.109099608477758;2.077788;0.0300606299002533;2.272646;0.0888539874175606;2.291996;0.0351672408641906;2.769644;0.19526851571618;3.0841;0.101943198154659;3.14147666666667;0.00722780971894899
"209";"non_irrigation_consumption_km3";"Congo, Dem. Rep.";"AFR";"COD";0.164716;0.164716;0.1652;0.161731;0.17051;0.197046;0.160803;0.177944;0.184979;0.172128;0.180604;0.195315;0.195289;0.199692;0.207258;0.224833;0.240019;0.247546;0.245547;0.265221;0.284289;0.286399;0.286859;0.278905;0.288124;0.274762;0.253984;0.251068;0.261592;0.262049;0.275896;0.281934;0.286957;0.287888;0.283449;0.319327;0.273539;0.277832;0.282647;0.289336;0.292857;0.274587;0.272428;0.281951;0.299582;0.295325;0.313612;0.327945;0.352532;0.37429;0.398698;0.398956;0.424063;0.424063;0.425368;0.424063;0.424063;0.424063;0.274765155172414;0.0766842751367984;0.930586943220067;0.924965815928636;0.804860327224582;0;3.38553617233365e-25;0;0.00422584819588418;0.865992058891667;0.865992058891667;0.1653746;0.00318379283245628;0.17858;0.0136014235100595;0.1956316;0.00971733498959463;0.2446332;0.0145474714710152;0.2849152;0.00363287244477423;0.260691;0.00919558296140054;0.2832248;0.00477238124001007;0.2885362;0.0181857885916449;0.284281;0.0117000483118661;0.3327408;0.0312525214774744;0.4142296;0.0140709711924942;0.424063;0
"21";"non_irrigation_consumption_km3";"Bahamas, The";"LCR";"BHS";0.0128373;0.0128373;0.0128706;0.0135308;0.014095;0.0146976;0.0155243;0.0188067;0.0198289;0.0206244;0.0216203;0.0229196;0.0221706;0.02531;0.0265388;0.0283964;0.0292861;0.0323826;0.0333783;0.0343135;0.036159;0.0362893;0.0373043;0.0366792;0.0356992;0.0369907;0.0381077;0.0408499;0.0421497;0.0435308;0.0451841;0.0460671;0.0473405;0.045769;0.044969;0.0452683;0.0485173;0.0546589;0.0534023;0.0524218;0.0538139;0.0559253;0.056533;0.0560845;0.0573947;0.0578784;0.0582955;0.0648509;0.0691421;0.0718396;0.0731961;0.0734252;0.0741541;0.073924;0.0747237;0.0742689;0.0741948;0.0741344;0.0429845913793103;0.0195793406444568;0.992169394725824;0.996231754889664;0.964599136438814;0;3.67530288377091e-61;0;0.0011503619520748;0.984400107830607;0.984400107830607;0.0132342;0.000564847851195347;0.01789638;0.00263933543662036;0.02371186;0.00211680317649044;0.03155138;0.00258569442065376;0.0364262;0.000602854679835862;0.04032576;0.00273478411542849;0.04586594;0.000934558325092661;0.05085372;0.00387586457219548;0.05595028;0.00132369466343262;0.0644013;0.00628161304403574;0.07388462;0.000604845440587926;0.0741993666666667;6.73661883538992e-05
"210";"non_irrigation_consumption_km3";"Zambia";"AFR";"ZMB";0.16568;0.16568;0.166125;0.16321;0.163886;0.167707;0.173396;0.1897;0.201862;0.207124;0.218019;0.231745;0.226926;0.246589;0.257676;0.277919;0.299258;0.287037;0.29633;0.293828;0.30624;0.32463;0.340946;0.347765;0.346713;0.326382;0.315676;0.302279;0.280252;0.305679;0.359358;0.370965;0.353369;0.358326;0.342632;0.364016;0.358263;0.361882;0.368422;0.397003;0.378418;0.379774;0.387724;0.406132;0.406386;0.436475;0.470374;0.506164;0.585182;0.603828;0.653322;0.636206;0.691083;0.681076;0.692847;0.683154;0.681108;0.673462;0.36522775862069;0.157233199875642;0.931291266911855;0.981527908201674;0.904084761505388;0;6.48897712758081e-42;0;0.00867122396874703;0.867303423826286;0.867303423826286;0.1649162;0.00128456303854657;0.1879578;0.0172180586942896;0.236191;0.01585522275151;0.2908744;0.00853434387050345;0.3332588;0.0177130610200496;0.3060536;0.0172187755168595;0.35693;0.0102705738642006;0.3699172;0.0155811196869801;0.3916868;0.0137696216796251;0.5204046;0.0722938596963809;0.6709068;0.0250261601269551;0.679241333333333;0.00510852711976099
"211";"non_irrigation_consumption_km3";"Zimbabwe";"AFR";"ZWE";0.148003;0.147856;0.147844;0.151379;0.15282;0.156072;0.158752;0.165358;0.166377;0.172647;0.176373;0.187879;0.193338;0.196811;0.212584;0.228459;0.244518;0.257948;0.260283;0.262983;0.264883;0.282175;0.308609;0.330131;0.340408;0.330624;0.317677;0.312921;0.326577;0.33773;0.361745;0.37205;0.382949;0.385702;0.351941;0.361032;0.368841;0.372598;0.403096;0.405583;0.373347;0.381983;0.396152;0.383603;0.374676;0.361937;0.362747;0.356319;0.356996;0.352579;0.341747;0.371022;0.401219;0.401255;0.401848;0.401111;0.397143;0.394707;0.301999086206897;0.0900810064434764;0.92281014939737;0.912024362484235;0.783424077434967;0;0;0;0.0049226188747731;0.851578571830797;0.851578571830797;0.1495804;0.00235620463882067;0.1638412;0.00656760045221997;0.193397;0.013229368333371;0.2508382;0.0143876960525304;0.3052412;0.0317347677350883;0.3251058;0.00994537338162825;0.3708774;0.0142201903749563;0.38223;0.020628551294262;0.3819522;0.00910155155454278;0.3581156;0.00421865438262013;0.3834182;0.0267620632930273;0.397653666666667;0.00323239684032351
"212";"non_irrigation_consumption_km3";"Serbia";"ECA";"SRB";2.17889;2.17307;2.18225;2.1653;2.17534;2.1366;2.15623;2.22013;2.22484;2.22162;2.25904;2.31314;2.39838;2.44439;2.55849;2.72871;2.74959;2.71781;2.75893;2.71217;2.71099;2.73546;2.85544;2.88155;2.85637;2.83261;2.82748;2.8711;2.87813;2.91589;2.95914;3.05781;2.92904;2.97474;2.98697;2.96677;3.06547;3.10884;3.13716;3.65863;3.46072;3.63685;3.81422;3.33188;3.54173;3.73877;3.79358;3.86727;3.87309;3.96384;4.18783;4.04484;3.98831;3.93034;3.89294;3.95581;3.98144;3.96113;3.02843275862069;0.633904452445992;0.972313459433548;0.984927250915131;0.900786448880823;0;0;0;0.0364989793595616;0.94539346339563;0.94539346339563;2.17497;0.00643468336439333;2.191884;0.0421179668312705;2.394688;0.116582021641418;2.733442;0.0201844326152607;2.807962;0.0785378849345971;2.865042;0.0362500092413782;2.98154;0.0478300318837443;3.187374;0.271246180857906;3.55708;0.182153880414336;3.84731;0.0856009570624066;4.008852;0.115488051633059;3.96612666666667;0.013525872738324
"213";"non_irrigation_consumption_km3";"Kosovo";"ECA";"XRK";0.251209;0.251227;0.2517;0.244116;0.248779;0.254571;0.260277;0.262377;0.265655;0.273524;0.276738;0.276805;0.294892;0.289656;0.310998;0.337814;0.367548;0.35898;0.383943;0.364926;0.381808;0.365941;0.386745;0.397188;0.391993;0.385948;0.384994;0.39495;0.399019;0.398213;0.40779;0.419337;0.413304;0.408869;0.407798;0.41104;0.423887;0.449352;0.466412;0.528325;0.555753;0.533781;0.478821;0.522673;0.549746;0.545214;0.52746;0.500579;0.484684;0.538154;0.542795;0.541653;0.536555;0.536555;0.538046;0.536555;0.536555;0.536555;0.406737620689655;0.103729472252168;0.968982950319431;0.96590668900754;0.862261250136393;0;1.49600857868124e-34;0;0.00595208225414495;0.938927958009747;0.938927958009747;0.2494062;0.00317043036510818;0.2632808;0.00700464590111449;0.2898178;0.0142722518265339;0.3626422;0.0166797625942338;0.384735;0.0119747404773548;0.3926248;0.006714333451654;0.4114196;0.0049757343478124;0.4558032;0.0459237519993739;0.5281548;0.0305097059998945;0.5192182;0.025701673840433;0.5391208;0.00292547589291043;0.536555;0
"214";"non_irrigation_consumption_km3";"Disputed Area - China and India";"Other";"XXX";0.0250424;0.0250224;0.0251419;0.0245361;0.0250844;0.0254121;0.0285425;0.0271922;0.0257326;0.0320811;0.0325622;0.0331951;0.0336722;0.0352503;0.0369667;0.0383599;0.0396426;0.0402169;0.0408479;0.0424125;0.0438559;0.0452302;0.0475954;0.04842;0.0493459;0.0507346;0.0510032;0.052802;0.0540722;0.0558802;0.0571995;0.0576213;0.0591355;0.0575753;0.0570846;0.0588347;0.0612471;0.0643428;0.0660714;0.0672076;0.0676756;0.069231;0.0699434;0.0707309;0.0720854;0.0753476;0.0797031;0.0834269;0.0871624;0.0940624;0.0947674;0.0988801;0.105441;0.105433;0.105733;0.105427;0.105419;0.105441;0.0575531655172414;0.025222248648815;0.975459012643898;0.996846978600459;0.970650573932157;0;2.51906350364097e-63;0;0.00145694597803684;0.951520285348205;0.951520285348205;0.02496544;0.000244330581385138;0.0277921;0.00270298175262061;0.0343293;0.00177798707953686;0.04029596;0.00149715041261725;0.04688948;0.00228202933088074;0.05289844;0.00215360419483247;0.05772324;0.000822939996597565;0.06354072;0.00346052739723297;0.06993326;0.00164759193612981;0.08394048;0.00715700309745637;0.1020509;0.00498980419756126;0.105429;1.11355287256637e-05
"215";"non_irrigation_consumption_km3";"Disputed Area - China and India";"Other";"XXX";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"216";"non_irrigation_consumption_km3";"Disputed Area - China and India";"Other";"XXX";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"217";"non_irrigation_consumption_km3";"Anguilla (U.K.)";"Other";"AIA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"218";"non_irrigation_consumption_km3";"British Virgin Islands (U.K.)";"Other";"VGB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"219";"non_irrigation_consumption_km3";"Montserrat (U.K.)";"Other";"MSR";4.95065e-09;4.95065e-09;4.96181e-09;5.1292e-09;5.54343e-09;4.87668e-09;4.55587e-09;4.52637e-09;6.19179e-09;9.11789e-09;7.77175e-09;8.69565e-09;1.05865e-08;1.1536e-08;1.26757e-08;1.15294e-08;1.05946e-08;9.65682e-09;4.99914e-09;7.17283e-09;7.15216e-09;7.25188e-09;7.37178e-09;9.70653e-09;9.7117e-09;9.70107e-09;9.73056e-09;1.0085e-08;1.06516e-08;1.11234e-08;1.15369e-08;1.18851e-08;1.22648e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.79646913793103e-09;4.6615625548282e-09;-0.644284811727566;-0.630696678151842;-0.353190610919705;4.84238346998164e-08;1.11832184025907e-07;0.000217556421135992;-1.7785252299363e-10;0.415102918622819;0.415102918622819;5.107148e-09;2.55408817623824e-10;5.85372e-09;1.94743272800372e-09;1.025312e-08;2.01300317020366e-09;8.790558e-09;2.6691818607993e-09;8.23881e-09;1.34445035412246e-09;1.0258326e-08;6.16873278542684e-10;7.13736e-09;6.52057213386985e-09;0;0;0;0;0;0;0;0;0;0
"22";"non_irrigation_consumption_km3";"Bosnia and Herzegovina";"ECA";"BIH";1.03999;1.04001;1.04303;1.05556;1.07202;1.10618;1.15102;1.16536;1.09906;1.12458;1.13442;1.16258;1.18398;1.20127;1.20064;1.24257;1.30392;1.28787;1.28279;1.30513;1.30597;1.32644;1.35969;1.37995;1.38338;1.37708;1.38742;1.41547;1.43753;1.48047;1.50866;1.50637;1.50573;1.41749;1.33646;1.35366;1.39568;1.63506;1.86466;1.95344;2.02367;1.624;1.7313;1.70209;1.72012;1.73182;1.83635;1.80505;1.92365;1.9077;2.08776;2.02495;2.00054;1.89513;1.89779;2;1.99926;1.95694;1.4896674137931;0.323568522879555;0.95120849963089;0.96228736657541;0.859649122807018;0;0;0;0.0182260521701681;0.904797609770047;0.904797609770047;1.050122;0.0138229942487147;1.12924;0.0284751400347742;1.176578;0.0283580027505465;1.284456;0.0253728670039473;1.351086;0.0338856183358073;1.419594;0.0414945819354768;1.454942;0.0767308938433536;1.6405;0.269454430655723;1.760236;0.153121898270626;1.840914;0.0782850128057728;1.981234;0.0836785499993875;1.9854;0.0246498600401707
"220";"non_irrigation_consumption_km3";"Svalbard (Nor.)";"Other";"SJM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"221";"non_irrigation_consumption_km3";"British Indian Ocean Territory (U.K.)";"Other";"IOT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"222";"non_irrigation_consumption_km3";"Christmas Island (Aus.)";"Other";"CXR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
