"FID";"livestock_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"71";"livestock_water_withdrawal_km3";"Guadeloupe (Fr.)";"Other";"GLP";2.05995e-08;2.05995e-08;2.06461e-08;2.18096e-08;2.3528e-08;2.07485e-08;1.9475e-08;1.93779e-08;2.63483e-08;3.85589e-08;3.295e-08;3.67623e-08;4.46368e-08;4.85808e-08;5.32687e-08;4.84953e-08;4.45971e-08;4.0691e-08;2.14971e-08;3.05421e-08;3.04592e-08;3.08997e-08;3.1426e-08;4.11646e-08;4.11888e-08;4.11366e-08;4.12651e-08;4.27584e-08;4.51291e-08;4.70977e-08;4.88573e-08;5.03058e-08;5.18969e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.02982362068966e-08;1.97094616923268e-08;-0.643852995346958;-0.630183551595836;-0.350514924473344;4.97608187456542e-08;1.15332081417994e-07;0.000242841609664176;-7.51470789627475e-10;0.414546679617243;0.414546679617243;2.143654e-08;1.27861702749494e-09;2.490172e-08;8.15202847406705e-09;4.323972e-08;8.35007059053994e-09;3.716452e-08;1.10157884212615e-08;3.502766e-08;5.62371127352747e-09;4.347738e-08;2.5848240708025e-09;3.0212e-08;2.76006013817634e-08;0;0;0;0;0;0;0;0;0;0
"72";"livestock_water_withdrawal_km3";"Gambia, The";"AFR";"GMB";5.57915e-05;5.57916e-05;5.59437e-05;5.25688e-05;4.94273e-05;5.20858e-05;5.35987e-05;5.96663e-05;6.48377e-05;6.61789e-05;6.78018e-05;6.84897e-05;7.01807e-05;7.18759e-05;6.8361e-05;6.18345e-05;6.29606e-05;6.47658e-05;6.66142e-05;6.84812e-05;6.92136e-05;6.85096e-05;6.2664e-05;6.34791e-05;6.57326e-05;6.18412e-05;6.20271e-05;6.39049e-05;6.92148e-05;7.45331e-05;7.33956e-05;7.58714e-05;7.48705e-05;7.74961e-05;7.98337e-05;8.24142e-05;8.47094e-05;8.61156e-05;8.85831e-05;8.98157e-05;9.09113e-05;9.2087e-05;9.40716e-05;9.612e-05;9.41147e-05;9.52407e-05;9.6489e-05;9.80634e-05;0.000100099;0.000101619;0.000103966;0.000106542;0.000109061;0.000109061;0.000109368;0.000109061;0.000109061;0.00010906;7.8197874137931e-05;1.8114550175331e-05;0.950707066874913;0.935361812691062;0.823637725022158;0;5.98274827005504e-27;0;1.01982322126179e-06;0.903843927005897;0.903843927005897;5.390458e-05;2.87704997992736e-06;5.927348e-05;6.37702024789007e-06;6.934182e-05;1.67220356625621e-06;6.493126e-05;2.68957066239205e-06;6.591978e-05;2.9218348878744e-06;6.630422e-05;5.48076138570181e-06;7.629346e-05;2.47892036035852e-06;8.63276e-05;2.96784166777812e-06;9.346092e-05;2.01614006879482e-06;9.830222e-05;2.59553243131347e-06;0.0001075996;2.33024597414093e-06;0.000109060666666667;5.77350269190892e-10
"73";"livestock_water_withdrawal_km3";"Guinea-Bissau";"AFR";"GNB";3.17928e-05;3.17888e-05;3.18726e-05;3.09391e-05;3.01237e-05;3.11019e-05;3.17824e-05;3.37847e-05;3.55783e-05;3.57559e-05;3.62915e-05;3.62208e-05;3.67081e-05;3.7434e-05;3.67082e-05;3.51668e-05;3.60866e-05;3.71237e-05;3.80886e-05;3.89346e-05;3.94331e-05;3.95319e-05;3.80346e-05;3.8531e-05;3.9498e-05;3.8623e-05;3.90439e-05;3.88339e-05;3.91527e-05;4.23078e-05;4.36454e-05;4.60636e-05;4.63376e-05;4.7763e-05;4.96668e-05;5.14969e-05;5.33498e-05;5.50102e-05;5.67908e-05;5.81585e-05;5.95544e-05;6.10605e-05;6.30204e-05;6.44301e-05;6.45687e-05;6.58055e-05;6.71203e-05;6.88034e-05;7.13016e-05;7.39087e-05;7.69572e-05;7.97277e-05;8.2754e-05;8.27079e-05;8.29553e-05;8.26981e-05;8.27619e-05;8.26833e-05;5.01271482758621e-05;1.72713088383265e-05;0.948007265843363;0.986649850810545;0.924984875983061;0;0;0;9.69588680057819e-07;0.898717776091804;0.898717776091804;3.13034e-05;7.6215496127756e-07;3.360064e-05;2.12954579147761e-06;3.667252e-05;4.82601799623665e-07;3.708006e-05;1.50879940615047e-06;3.900572e-05;6.83793058607647e-07;3.959226e-05;1.53155509303453e-06;4.669528e-05;2.22478536762538e-06;5.496124e-05;2.65379675615899e-06;6.252682e-05;2.18063894925318e-06;6.93879e-05;3.25642135249725e-06;8.102042e-05;2.63521966579638e-06;8.27144333333333e-05;4.1768089893282e-08
"74";"livestock_water_withdrawal_km3";"Equatorial Guinea";"AFR";"GNQ";6.79033e-07;6.7899e-07;6.81239e-07;6.97456e-07;7.1559e-07;7.39432e-07;7.62539e-07;7.8444e-07;8.97459e-07;9.49612e-07;9.84742e-07;1.02536e-06;1.0862e-06;1.10789e-06;1.14925e-06;1.03683e-06;1.06592e-06;1.08622e-06;1.11805e-06;1.30515e-06;1.41877e-06;1.38896e-06;1.36885e-06;1.24383e-06;1.17942e-06;1.17235e-06;1.26779e-06;1.38576e-06;1.52303e-06;1.59368e-06;1.74509e-06;1.90886e-06;2.08929e-06;2.05038e-06;2.06831e-06;2.08044e-06;2.09995e-06;2.11878e-06;2.15233e-06;2.18315e-06;2.22199e-06;2.25987e-06;2.50677e-06;2.52656e-06;2.5246e-06;2.52608e-06;2.53385e-06;2.53811e-06;2.55078e-06;2.55762e-06;2.56316e-06;2.55675e-06;2.5918e-06;2.5918e-06;2.60093e-06;2.59193e-06;2.59197e-06;2.59202e-06;1.68994848275862e-06;6.98382276562489e-07;0.977789480059917;0.991986711285182;0.946444823958786;0;5.19998949100433e-52;0;4.04379555200095e-08;0.956072267315841;0.956072267315841;6.904616e-07;1.60282950840069e-08;8.266964e-07;9.16957484090729e-08;1.0706884e-06;6.56466703100775e-08;1.122434e-06;1.06345764983849e-07;1.319966e-06;1.03031447286739e-07;1.388522e-06;1.74281657870242e-07;1.972386e-06;1.4547340592012e-07;2.12693e-06;4.11142049661672e-08;2.407958e-06;1.53256121150184e-07;2.541288e-06;1.27822052088049e-08;2.580888e-06;1.96007033037082e-08;2.59197333333333e-06;4.50924975282057e-11
"75";"livestock_water_withdrawal_km3";"Greece";"Other";"GRC";0.00256845;0.00257497;0.00258302;0.00246656;0.00234641;0.0023361;0.00222434;0.00211939;0.00205132;0.00208278;0.00209022;0.00205079;0.00203187;0.00200015;0.00203863;0.00207019;0.0021717;0.00214979;0.00219125;0.00210875;0.00212284;0.00212298;0.00213466;0.00214257;0.00215189;0.00214017;0.0021798;0.00212739;0.00215765;0.00214142;0.0022381;0.0022328;0.0021448;0.0022543;0.00214582;0.00205992;0.00219025;0.00221801;0.00225704;0.00221647;0.00221628;0.00226054;0.00220704;0.00217062;0.00220364;0.00226022;0.00223848;0.00218524;0.00218441;0.00210163;0.00209783;0.00212008;0.00210844;0.00206203;0.00203672;0.00207427;0.00207559;0.00211633;0.00217853362068966;0.000126213066158448;-0.34808232326799;-0.148358915992494;-0.074410163339383;0.00741729788390333;0.265601371411847;0.40932488546762;-2.60157833215424e-06;0.12116130377165;0.12116130377165;0.002507882;0.000101975138980047;0.002162786;0.000116764163509186;0.002042332;3.26622017016611e-05;0.002138336;4.88964485417909e-05;0.002134988;1.25999789682364e-05;0.002149286;2.01585646810481e-05;0.002203164;5.34050510719725e-05;0.002188338;7.56416556534824e-05;0.002211624;3.23285428066284e-05;0.002193996;6.13687243634735e-05;0.00208502;3.46526557423814e-05;0.00208873;2.39114115016241e-05
"76";"livestock_water_withdrawal_km3";"Grenada";"LCR";"GRD";2.18941e-09;2.18941e-09;2.19417e-09;2.95927e-09;3.16505e-09;2.83747e-09;2.76146e-09;2.77871e-09;3.56385e-09;4.89467e-09;4.33072e-09;4.75377e-09;5.63201e-09;6.08645e-09;6.5443e-09;6.05482e-09;5.65798e-09;5.24957e-09;3.30618e-09;4.27412e-09;4.27533e-09;4.34243e-09;4.42159e-09;5.47387e-09;5.49484e-09;5.45141e-09;5.47837e-09;5.65213e-09;5.91421e-09;6.13023e-09;6.34157e-09;6.5062e-09;6.6889e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.64818051724138e-09;2.55887780223204e-09;-0.636965909583965;-0.620434147031707;-0.329109432902453;7.63939673391643e-08;2.0496127345534e-07;0.000569814326451899;-9.65197874434754e-11;0.40572556997212;0.40572556997212;2.539462e-09;4.82674443408805e-10;3.367232e-09;9.17291000566342e-10;5.46945e-09;9.18057889160591e-10;4.908534e-09;1.11377353159428e-09;4.801612e-09;6.25446530824178e-10;5.72527e-09;2.91975724333377e-10;3.907334e-09;3.56900675178403e-09;0;0;0;0;0;0;0;0;0;0
"77";"livestock_water_withdrawal_km3";"Greenland (Den.)";"Other";"GRL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"78";"livestock_water_withdrawal_km3";"Guatemala";"LCR";"GTM";0.000303555;0.00030879;0.000308287;0.000331286;0.000338526;0.000329896;0.000348348;0.000352587;0.000363708;0.00035002;0.000381464;0.000379642;0.000393228;0.000417478;0.000448441;0.000423871;0.000412088;0.000392964;0.000368284;0.000386234;0.000400413;0.000434413;0.000514358;0.000539522;0.000528848;0.000540783;0.000544278;0.000537156;0.00053301;0.000503267;0.000526228;0.000553266;0.000556895;0.00055694;0.000584434;0.000612318;0.000569628;0.000584393;0.000599502;0.000592609;0.000583408;0.000641493;0.000622268;0.000606658;0.000624499;0.000629802;0.000630441;0.000610214;0.000698254;0.000682291;0.000718166;0.000726117;0.00073586;0.000734048;0.000701998;0.000742096;0.000744821;0.000715433;0.000522393534482759;0.000135214886911793;0.978634925865411;0.980374665477253;0.888687235329704;0;0;0;7.83602550063053e-06;0.957726318123599;0.957726318123599;0.0003180888;1.569728908761e-05;0.0003489118;1.22022667648269e-05;0.0004040506;2.90424930369278e-05;0.0003966882;2.18289772825023e-05;0.0004835108;6.21693338930055e-05;0.0005316988;1.64364419111924e-05;0.0005555526;2.06338489332456e-05;0.00059169;1.60262623683753e-05;0.0006156652;2.18538603386221e-05;0.0006502004;3.78958964704623e-05;0.0007232378;1.37960357421978e-05;0.000734116666666667;1.62377940722665e-05
"79";"livestock_water_withdrawal_km3";"French Guiana (Fr.)";"Other";"GUF";3.92557e-07;3.92557e-07;3.93491e-07;4.03875e-07;4.15333e-07;4.29781e-07;4.45735e-07;4.59028e-07;4.72999e-07;4.85264e-07;5.0272e-07;5.1789e-07;5.31256e-07;5.48328e-07;5.81427e-07;6.00383e-07;6.32961e-07;6.51014e-07;7.06636e-07;7.29277e-07;7.33797e-07;7.61536e-07;8.25806e-07;8.46835e-07;8.62335e-07;8.6113e-07;8.9329e-07;9.0221e-07;9.35524e-07;9.60272e-07;9.86949e-07;1.01691e-06;1.04043e-06;1.07531e-06;1.09347e-06;1.0742e-06;1.09557e-06;1.12334e-06;1.06179e-06;1.08754e-06;1.0988e-06;1.12298e-06;1.16592e-06;1.20228e-06;1.24546e-06;1.2973e-06;1.35507e-06;1.38102e-06;1.3796e-06;1.37006e-06;1.40157e-06;1.41821e-06;1.44557e-06;1.44557e-06;1.44913e-06;1.44557e-06;1.44557e-06;1.44557e-06;9.24931137931034e-07;3.5607913380923e-07;0.994401755600918;0.996661436391501;0.973601783460204;0;1.24595922819119e-62;0;2.09680975114582e-08;0.988834851542186;0.988834851542186;3.995626e-07;1.0029001685113e-08;4.585614e-07;2.18776073714655e-08;5.363242e-07;3.03030626372979e-08;6.640542e-07;5.30520474223192e-08;8.060618e-07;5.57308453524617e-08;9.104852e-07;3.84244601939962e-08;1.0426138e-06;4.30680242430507e-08;1.088488e-06;2.33593957541713e-08;1.167088e-06;5.91413097589155e-08;1.35661e-06;3.47323278805207e-08;1.43201e-06;2.10824287025949e-08;1.44557e-06;0
"8";"livestock_water_withdrawal_km3";"Armenia";"ECA";"ARM";0.00426495;0.00492253;0.00453238;0.00320204;0.00452394;0.00673921;0.00449117;0.00514156;0.00552696;0.00587675;0.00567628;0.00516013;0.00419812;0.00476383;0.00640904;0.00481782;0.00522471;0.00474177;0.00498777;0.00512856;0.00481957;0.00552706;0.00467324;0.00622177;0.00660591;0.0071478;0.00653482;0.00513532;0.00647061;0.00627685;0.00770353;0.00625632;0.00621299;0.00554396;6.91732e-05;6.33811e-05;6.40064e-05;5.69055e-05;4.85743e-05;5.08026e-05;4.80375e-05;5.80259e-05;4.52695e-05;6.30168e-05;7.66618e-05;8.0897e-05;9.77352e-05;9.66161e-05;9.11135e-05;9.53222e-05;9.47734e-05;0.000102557;9.43147e-05;7.00278e-05;6.60918e-05;7.885e-05;7.64502e-05;8.24926e-05;0.00322810976034483;0.00277255566055272;-0.751257981141106;-0.56879633332308;-0.301875378100424;1.0946946927839e-11;4.84241580062421e-06;0.000816072699739585;-0.00012334455795318;0.564388554228204;0.564388554228204;0.004289168;0.000651508095091688;0.00555513;0.00083805272003019;0.00524148;0.000847881894517155;0.004980126;0.000203143567779046;0.00556951;0.000846622700292167;0.00631308;0.000734706240173581;0.00515719464;0.00295144683936432;5.673398e-05;7.05094607956975e-06;5.82023e-05;1.25950798165395e-05;9.23368e-05;6.86901068458916e-06;8.555294e-05;1.63606946636749e-05;7.92642666666667e-05;3.04242700706744e-06
"80";"livestock_water_withdrawal_km3";"Guam (U.S.)";"Other";"GUM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"81";"livestock_water_withdrawal_km3";"Guyana";"LCR";"GUY";8.42244e-05;8.38122e-05;8.47308e-05;8.77417e-05;9.09554e-05;9.40112e-05;9.82749e-05;0.000102278;0.000105989;0.000108853;0.000112887;0.000116229;0.000119623;0.000124387;0.000130429;0.000128176;0.000142564;0.000146194;0.000159687;0.000166904;0.000166032;0.000168145;0.00018339;0.000186891;0.000188647;0.000188291;0.000190697;0.000193472;0.000199348;0.000205007;0.000211445;0.000216923;0.00022146;0.000229418;0.000234084;0.000234652;0.000240069;0.000245011;0.000242015;0.00024629;0.000248716;0.000251653;0.000259975;0.000268951;0.000282812;0.00029893;0.000312708;0.000315809;0.000313566;0.000307701;0.000312251;0.000315679;0.000321645;0.000321644;0.000322577;0.00032164;0.000321644;0.000321643;0.000205151406896552;8.02891910995056e-05;0.994608453847698;0.99678545622938;0.971860861430825;0;4.3239258787596e-63;0;4.72889693930907e-06;0.989245976465307;0.989245976465307;8.62929e-05;3.02946566410646e-06;0.00010188122;5.92831691983483e-06;0.000120711;6.89999173912549e-06;0.000148705;1.51431896243823e-05;0.000178621;1.0722481452537e-05;0.000195363;6.78689144601562e-06;0.000222666;9.1693450420409e-06;0.0002416074;4.59406239618053e-06;0.0002624214;1.38581523407704e-05;0.0003097428;6.73226638658929e-06;0.0003187592;4.55713201476543e-06;0.000321642333333333;2.08166599946853e-09
"82";"livestock_water_withdrawal_km3";"Hongkong";"EAP";"HKG";2.53968e-05;2.53944e-05;2.54507e-05;2.4855e-05;2.43293e-05;2.72107e-05;3.10162e-05;3.33371e-05;3.52066e-05;3.82673e-05;3.83495e-05;3.74658e-05;3.71045e-05;4.07086e-05;4.57855e-05;4.72009e-05;4.71386e-05;4.74549e-05;5.06025e-05;5.13315e-05;5.26052e-05;5.42739e-05;5.79568e-05;5.73176e-05;5.75912e-05;6.03844e-05;6.20239e-05;6.47464e-05;7.11265e-05;7.65533e-05;8.05268e-05;8.48899e-05;8.83816e-05;9.43297e-05;9.84407e-05;0.000105222;0.000113047;0.000118992;0.000123931;0.000130897;0.000116942;0.000125649;0.000131456;0.000132426;0.000139193;0.000136294;0.00014114;0.000142354;0.000147321;0.000140207;0.000143156;0.000150849;0.000158044;0.00015691;0.000158393;0.000158019;0.00015804;0.000158035;8.58839879310345e-05;4.70654776249603e-05;0.982259975165614;0.995878064535975;0.960072595281307;0;0;0;2.73766017718167e-06;0.964834658812349;0.964834658812349;2.508524e-05;4.87510587577336e-07;3.300758e-05;4.18862563700792e-06;3.988278e-05;3.58593299254183e-06;4.874568e-05;2.04752350218502e-06;5.594894e-05;2.37634730584567e-06;6.69669e-05;6.74341368707275e-06;8.931374e-05;7.17827997245858e-06;0.0001184178;9.8669922316783e-06;0.0001291332;8.33970195510607e-06;0.0001414632;3.98467284729877e-06;0.0001534704;6.52378803303725e-06;0.000158031333333333;1.09696551146064e-08
"83";"livestock_water_withdrawal_km3";"Honduras";"LCR";"HND";0.000236258;0.000237452;0.000235567;0.000240929;0.000244349;0.000247966;0.00024947;0.000255101;0.000258372;0.000260412;0.00026644;0.000269758;0.000274026;0.00027601;0.000282506;0.000282689;0.000303736;0.000306562;0.000308361;0.000316203;0.000323299;0.00032899;0.000340488;0.000343546;0.000344678;0.00040919;0.000433115;0.00042747;0.000420498;0.000413978;0.000411976;0.000404686;0.000407864;0.000401345;0.000401223;0.000365419;0.000394498;0.000366803;0.000372358;0.000362396;0.000344165;0.000318232;0.000327697;0.000340206;0.000372802;0.000423391;0.000432301;0.000438218;0.00044119;0.00044758;0.000457691;0.000473942;0.000477479;0.000477451;0.000478686;0.000477449;0.000477408;0.00047734;0.000357055431034483;7.89735212149721e-05;0.901074329249173;0.901135070288228;0.758015728977617;0;0;0;4.21398262019745e-06;0.811934946831847;0.811934946831847;0.000238911;3.67401667116522e-06;0.0002542642;5.43188219680802e-06;0.000273748;6.1486473309176e-06;0.0003035102;1.25252172715686e-05;0.0003362002;9.52164697938336e-06;0.0004208502;9.7154324762205e-06;0.0004054188;4.57475285671259e-06;0.0003722948;1.29268017970417e-05;0.0003406204;2.07162135608803e-05;0.000436536;9.1812992816921e-06;0.0004730498;8.76703887866365e-06;0.000477399;5.50545184340228e-08
"84";"livestock_water_withdrawal_km3";"Croatia";"ECA";"HRV";0.00588636;0.00588639;0.00590052;0.00633924;0.00679317;0.00711173;0.00681329;0.00684;0.00728675;0.0075695;0.00760724;0.00752967;0.00741959;0.00780384;0.00805468;0.0080971;0.00830237;0.00852134;0.00852355;0.00848178;0.00868865;0.00882399;0.00893281;0.00890227;0.00897573;0.00907478;0.00928862;0.00932211;0.00929786;0.00939485;0.00918415;0.00924462;0.00914529;0.00890308;7.45332e-05;7.28239e-05;6.66573e-05;6.41028e-05;6.30665e-05;6.17126e-05;6.0488e-05;6.23275e-05;6.15653e-05;5.99687e-05;6.04839e-05;6.20955e-05;6.4385e-05;6.36688e-05;6.37696e-05;6.17909e-05;6.05099e-05;6.00903e-05;5.92401e-05;5.91807e-05;5.92317e-05;5.91718e-05;5.92673e-05;5.9201e-05;0.00474907331551724;0.00406011596432097;-0.745835825075837;-0.589221446368698;-0.301875378100424;1.84830446874749e-11;1.89325858613492e-06;0.000816072699739585;-0.000179321473404285;0.556271077966548;0.556271077966548;0.006161136;0.000403142631744647;0.007124254;0.000317137488685901;0.007683004;0.000250690457796064;0.008385228;0.000184976304887951;0.00886469;0.000112948045578487;0.009275644;0.000119767935316595;0.00731033464;0.00404701634823059;6.567262e-05;4.38885961919495e-06;6.096668e-05;9.57647133342965e-07;6.314196e-05;1.13325664039528e-06;5.965054e-05;6.11662903893968e-07;5.92133666666667e-05;4.89363191641274e-08
"85";"livestock_water_withdrawal_km3";"Haiti";"LCR";"HTI";6.61888e-05;6.60927e-05;6.63469e-05;6.70018e-05;6.78629e-05;6.87129e-05;7.04204e-05;7.18147e-05;7.22257e-05;7.40041e-05;7.58759e-05;7.61848e-05;7.96668e-05;8.43207e-05;8.66865e-05;8.48219e-05;8.27054e-05;8.13113e-05;8.20635e-05;8.22664e-05;8.36899e-05;8.51212e-05;9.15352e-05;9.63715e-05;0.000103265;0.000108029;0.000110714;0.000110436;0.000107309;0.000104425;0.000101603;9.87195e-05;9.20092e-05;9.88397e-05;0.00011473;0.000107834;0.00010793;0.000108578;0.000111294;0.000114699;0.000118961;0.000116536;0.00012772;0.00012503;0.000127249;0.000129527;0.000132452;0.000131613;0.000131041;0.000133758;0.000134958;0.00013365;0.000135039;0.000135068;0.000135268;0.000134668;0.000132724;0.000133397;0.000101937332758621;2.36713698936329e-05;0.97609773719813;0.975022301516503;0.882637628554144;0;0;0;1.36825586452981e-06;0.952766792563309;0.952766792563309;6.669862e-05;7.41321196918046e-07;7.143556e-05;1.98801995664028e-06;8.054694e-05;4.83624306698909e-06;8.26337e-05;1.32307777738121e-06;9.199656e-05;8.10249758673213e-06;0.0001081826;2.56866332943809e-06;0.00010118028;8.35787152312118e-06;0.000110067;2.9466562405547e-06;0.0001230992;5.06213677215462e-06;0.0001316782;1.57815325618268e-06;0.0001347966;6.51032871673925e-07;0.000133596333333333;9.8721037947002e-07
"86";"livestock_water_withdrawal_km3";"Hungary";"ECA";"HUN";0.000906015;0.000906015;0.000908195;0.00096357;0.00102216;0.00104176;0.00104208;0.00107256;0.00109201;0.00113091;0.00114961;0.0011048;0.00111616;0.00117566;0.00117098;0.00115206;0.0011994;0.00124295;0.0012048;0.00123336;0.00127272;0.00129919;0.00131665;0.00131787;0.00133364;0.00135453;0.00137747;0.00136848;0.00132818;0.00134444;0.00131151;0.00131328;0.00127623;0.00124191;0.000376127;0.00031035;0.000268819;0.000245019;0.000255722;0.000249673;0.000241982;0.000250362;0.000241369;0.000236948;0.000238738;0.000238433;0.000244941;0.000224689;0.000219046;0.000216071;0.00021279;0.000205472;0.000203787;0.000203785;0.000204264;0.000203782;0.000203786;0.000203778;0.000792946344827586;0.000483548361790887;-0.749706491359793;-0.612885860693561;-0.372768549589906;1.2734247995109e-11;3.15672528703175e-07;3.59288332599131e-05;-2.14675166261647e-05;0.562059823187003;0.562059823187003;0.000941191;5.15272660103367e-05;0.001075864;3.74369914656613e-05;0.001143442;3.19057082667037e-05;0.001206514;3.55916939748588e-05;0.001308014;2.31945172400721e-05;0.00135462;1.94739325766523e-05;0.0011038114;0.000407841815468694;0.0002659166;2.63971828856793e-05;0.0002418798;5.15782504550125e-06;0.000228636;1.25225832798189e-05;0.0002060196;3.84702005453572e-06;0.000203782;3.99999999999522e-09
"87";"livestock_water_withdrawal_km3";"Isle of Man (U.K.)";"Other";"IMN";6.36527e-05;6.36527e-05;6.38018e-05;6.41908e-05;6.47538e-05;6.42525e-05;6.46784e-05;6.55106e-05;6.61266e-05;6.49567e-05;6.35372e-05;6.19251e-05;6.16448e-05;6.19715e-05;6.47676e-05;6.80318e-05;7.03554e-05;6.90198e-05;6.76285e-05;5.5444e-05;5.59903e-05;5.74814e-05;5.71305e-05;5.63429e-05;5.75272e-05;5.86291e-05;5.91351e-05;5.91977e-05;7.61137e-05;7.77208e-05;8.03932e-05;8.3046e-05;8.43672e-05;8.37092e-05;8.52418e-05;8.47167e-05;8.40877e-05;8.31975e-05;8.2154e-05;8.20823e-05;8.40746e-05;8.41251e-05;8.05065e-05;7.16746e-05;6.99481e-05;7.0325e-05;7.05913e-05;7.00481e-05;6.89331e-05;6.73127e-05;6.59814e-05;6.39156e-05;6.24903e-05;6.24903e-05;6.26416e-05;6.24903e-05;6.24903e-05;6.24903e-05;6.86326862068966e-05;9.08372182010598e-06;0.284349319536286;0.24973461617022;0.137178306148383;0.0305203676829957;0.0586782306063751;0.129365747117766;1.52956042941954e-07;0.0808545355207488;0.0808545355207488;6.401036e-05;4.70265949224477e-07;6.510496e-05;7.31251429400312e-07;6.276924e-05;1.34131763687801e-06;6.60959e-05;6.04673624032006e-06;5.689446e-05;6.93234644979607e-07;6.615928e-05;9.83953166883465e-06;8.335148e-05;1.84239646981859e-06;8.324764e-05;1.1640895446657e-06;7.806578e-05;6.8103285740851e-06;6.944204e-05;1.34729677428546e-06;6.350384e-05;1.50879375098123e-06;6.24903e-05;0
"88";"livestock_water_withdrawal_km3";"India";"SOA";"IND";2.9504;2.95583;2.96149;2.92702;2.9145;2.90811;2.94173;2.93473;2.91931;2.93284;2.97754;2.95797;2.98419;3.00248;3.00714;2.98151;3.02394;3.02915;3.08095;3.07023;3.11609;3.14756;3.16986;3.21182;3.29749;3.32855;3.38206;3.3563;3.39951;3.3964;3.39087;3.50071;3.49972;3.54719;3.54464;3.5422;3.55944;3.57843;3.56992;3.5577;3.53196;3.47219;3.46243;3.38709;3.33091;3.29943;3.42008;3.46602;3.55348;3.65532;3.69597;3.72306;3.78459;3.8563;3.84318;3.86538;3.85223;3.84228;3.32067965517241;0.304023669761612;0.943446135231734;0.932387954105017;0.802782819116758;0;0;0;0.0169853745116735;0.890090610083691;0.890090610083691;2.941848;0.0201384202458883;2.927344;0.0134741226059436;2.985864;0.0198678516704751;3.037156;0.0398341559468755;3.188564;0.0701593958782428;3.372564;0.0299423016817345;3.496626;0.0633889693085476;3.561538;0.0136810789048234;3.436916;0.0784991775753097;3.478866;0.134648946078311;3.78062;0.0709502519375372;3.85329666666667;0.0115868819504357
