"FID";"total_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"47";"total_abstraction_km3";"Czech Republic";"ECA";"CZE";1.04984;1.0514;1.05319;1.05564;1.06083;1.06156;1.09056;1.10444;1.12941;1.13614;1.15679;1.19212;1.21836;1.2063;1.24789;1.35602;1.45764;1.48787;1.50543;1.5519;1.62426;1.71126;1.77823;1.82526;1.78142;1.73107;1.71632;1.7196;1.74764;1.78437;1.82466;1.86937;2.09422;1.92936;2.02345;2.09216;2.20535;2.39178;2.47299;2.41357;2.46687;2.44511;2.40637;2.4647;2.60311;2.76851;2.91582;3.02217;3.14914;3.34144;3.56365;3.42588;3.43631;3.43854;3.44997;3.4379;3.43719;3.44118;2.0366125862069;0.816806100834134;0.971180510119585;0.991940693346458;0.946763460375076;0;0;0;0.0469752988403206;0.943191583236133;0.943191583236133;1.05418;0.00429820311292982;1.104422;0.0302478845541304;1.204292;0.0335683030551144;1.471772;0.0731620493835431;1.744086;0.0783975049347873;1.7398;0.0277646979093956;1.948212;0.110471317861244;2.31517;0.159884878115474;2.477232;0.0744361116663142;3.039416;0.21921525341545;3.46287;0.0569839034289509;3.43875666666667;0.00212848146182516
"48";"total_abstraction_km3";"Germany";"Other";"DEU";12.9837;13.189;13.0104;13.243;13.5646;13.8943;14.3267;14.5605;14.9631;15.2863;15.672;16.1958;17.0538;17.8784;18.791;20.655;21.2263;22.01;22.6239;23.3519;24.9201;26.2895;26.8326;25.4777;25.3348;25.4854;24.8191;24.9281;27.8146;29.6215;30.3776;30.4081;32.5143;32.9768;34.3402;33.7849;34.6778;36.3887;35.874;34.5743;34.6986;34.5922;33.2654;33.2886;33.8823;36.1093;37.1727;37.3226;38.0322;39.4376;40.6295;39.4757;39.4439;39.3408;39.5569;39.5554;39.3317;39.5374;27.6998724137931;9.27714970124044;0.980774085847166;0.982835522470701;0.910465819721718;0;0;0;0.538808163893071;0.961917807469344;0.961917807469344;13.19814;0.233248639867417;14.60618;0.542430633353243;17.1182;1.25724176672588;21.97342;1.07483592096654;25.77094;0.773977217364955;26.53374;2.10902531113308;32.1234;1.7164912132021;35.05994;1.0530789395862;33.94542;0.686190266617065;37.61488;1.22924632071851;39.68936;0.531225976397992;39.4748333333333;0.124283399266891
"49";"total_abstraction_km3";"Djibouti";"MENA";"DJI";0.00301089;0.00322477;0.00170024;0.00212811;0.0021254;0.00178571;0.00147864;0.00219026;0.00162415;0.00133127;0.00136512;0.00161421;0.00150099;0.00167555;0.00140011;0.00176344;0.00166307;0.00178265;0.00176527;0.00163168;0.00174727;0.0019163;0.00189743;0.00191845;0.00177738;0.00170191;0.00204845;0.0018856;0.00188521;0.00190328;0.00189197;0.00181965;0.00191231;0.00214244;0.00200625;0.00227201;0.00235732;0.00264149;0.00278109;0.00252761;0.0024417;0.00241705;0.0025083;0.00255058;0.00274875;0.00281123;0.00283626;0.00275902;0.0026993;0.00279744;0.00287511;0.00286652;0.0026549;0.00319136;0.00316042;0.00313299;0.00332682;0.00354871;0.00222623120689655;0.000574814144907932;0.703778102495237;0.703774339413701;0.614035087719298;7.1777028765041e-10;0;9.85500570038766e-12;2.39559731151367e-05;0.49530361755178;0.49530361755178;0.002437882;0.000649085954454416;0.001682006;0.000330453263155321;0.001511196;0.000133610049322646;0.001721222;6.87302878649581e-05;0.001851366;8.2383986490094e-05;0.00188489;0.000123057255576418;0.001954524;0.000124372447431093;0.002515904;0.00020667949627382;0.002533276;0.000131574048086999;0.00278065;5.33741323114485e-05;0.002949662;0.00022482887230069;0.00333617333333333;0.000208017771436321
"5";"total_abstraction_km3";"Netherlands Antilles (Neth.)";"Other";"ANT";0.00494474;0.00494474;0.00495769;0.0051474;0.00544635;0.00571924;0.00559424;0.0049145;0.00510805;0.00528436;0.00555547;0.00575162;0.00604002;0.0059692;0.00628762;0.00686019;0.00830786;0.00686212;0.00736296;0.00792942;0.00834248;0.00896717;0.00979816;0.0104187;0.0106423;0.0109051;0.0100062;0.0087361;0.00895061;0.0084393;0.00923823;0.00855787;0.00901005;0.00944891;0.00999591;0.0101178;0.0101888;0.00861614;0.00853345;0.00927106;0.00958147;0.00989788;0.0105974;0.0109073;0.0100979;0.0098356;0.0110199;0.0112538;0.012261;0.0132128;0.0147239;0.0151117;0.0161176;0.0161546;0.0161983;0.0161546;0.0160638;0.016098;0.00935275310344828;0.00334047041106447;0.917720667635879;0.923772610256195;0.803268912300335;0;5.18177486742831e-25;0;0.000181538508105446;0.842211223806042;0.842211223806042;0.005088184;0.000217928006759113;0.005324078;0.000333594164697166;0.005920786;0.00027982171159508;0.00746451;0.000645323428135071;0.009633762;0.000971089254610512;0.009407462;0.00102447365935879;0.009250194;0.000532143119921699;0.00934545;0.000791286088150171;0.01021639;0.000534120106998417;0.01151662;0.00128186987717163;0.01566122;0.00069294705208984;0.0161054666666667;4.58581872006888e-05
"50";"total_abstraction_km3";"Dominica";"LCR";"DMA";6.76696e-09;6.76696e-09;6.78229e-09;7.63947e-09;8.22466e-09;7.28481e-09;6.90744e-09;6.89508e-09;9.21637e-09;1.32504e-08;1.14366e-08;1.27095e-08;1.53308e-08;1.66577e-08;1.81718e-08;1.66196e-08;1.53554e-08;1.40787e-08;7.826e-09;1.0803e-08;1.07838e-08;1.09418e-08;1.11302e-08;1.43404e-08;1.43637e-08;1.43153e-08;1.4368e-08;1.48685e-08;1.56539e-08;1.63056e-08;1.68981e-08;1.73832e-08;1.79159e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.03434379310345e-09;6.81793462669503e-09;-0.642256786420508;-0.626848228981792;-0.339812178687898;5.50110835013184e-08;1.40718162980255e-07;0.000374199341240324;-2.59305754714075e-10;0.41249377970319;0.41249377970319;7.236068e-09;6.68222721231477e-10;8.71082e-09;2.7132067314803e-09;1.486128e-08;2.77334215289062e-09;1.293654e-08;3.58433941445282e-09;1.231198e-08;1.86637174539265e-09;1.510226e-08;8.61019943439174e-10;1.043944e-08;9.53665770975345e-09;0;0;0;0;0;0;0;0;0;0
"51";"total_abstraction_km3";"Denmark";"Other";"DNK";0.144981;0.182663;0.145355;0.150185;0.155958;0.159846;0.16691;0.172687;0.177661;0.183279;0.187246;0.247426;0.209151;0.210759;0.222228;0.269007;0.255657;0.432527;0.526926;0.337359;0.332143;0.304184;0.298716;0.286503;0.358173;0.651637;0.319717;0.286457;0.378924;0.338974;0.357531;0.508277;0.451023;0.4886;0.695971;0.379354;0.631283;0.75867;0.625732;0.630133;0.391661;0.412094;0.411117;0.402069;0.424301;0.528824;0.459592;0.476;0.622661;0.469755;0.584017;0.519642;0.518247;0.467294;0.520175;0.71592;0.638795;0.499306;0.391056603448276;0.169553874893916;0.80484772374657;0.831677381648159;0.680580762250454;2.66453525910038e-14;0;4.46309655899313e-14;0.00808112937955637;0.647779858420035;0.647779858420035;0.1558284;0.0156470341534746;0.1720766;0.00912870759198695;0.215362;0.0219403488919388;0.3642952;0.114795485613329;0.3159438;0.0289290948130079;0.3951418;0.14723188566238;0.5002804;0.123793043967745;0.6050344;0.138096759467049;0.4082484;0.0121863683597699;0.5113664;0.0677387170331709;0.521875;0.0414178475961753;0.618007;0.109793041478046
"52";"total_abstraction_km3";"Dominican Republic";"LCR";"DOM";0.337188;0.26182;0.381163;0.344134;0.316572;0.339042;0.330425;0.339332;0.402322;0.350846;0.313156;0.496588;0.458923;0.470339;0.455508;0.389497;0.539905;0.422667;0.492999;0.529702;0.607442;0.994882;1.07401;1.00039;0.919877;0.843886;0.908368;0.957792;1.18288;1.30875;1.3757;1.2177;0.963574;0.986928;1.05658;1.06062;1.10978;1.10354;1.0952;0.987674;1.22878;1.23071;1.18508;0.942239;1.07181;1.10571;1.28701;1.49596;1.24004;1.23704;1.34723;1.2334;1.36934;1.43392;1.56103;1.29831;1.13716;1.05614;0.88256224137931;0.389355213741418;0.900234371391372;0.881940385739334;0.721718088324259;0;0;1.11022302462516e-15;0.0207564083176964;0.810421923434418;0.810421923434418;0.3281754;0.0438214206387698;0.3523934;0.0288389068586172;0.4389028;0.0721190261907356;0.474954;0.0662918304695232;0.9193202;0.182673995123006;1.0403352;0.196968610943978;1.1200964;0.174016580097415;1.0713628;0.0504942782818014;1.1317238;0.124055643451638;1.273152;0.141662233393378;1.388984;0.12036894794755;1.16387;0.123274674203585
"53";"total_abstraction_km3";"Algeria";"MENA";"DZA";0.703908;0.661838;0.735347;0.684514;0.625736;0.676345;0.709776;0.72466;0.668646;0.698962;0.751113;0.69708;0.830909;0.828254;0.853684;0.991662;1.04219;1.01173;1.06569;1.14323;1.23624;1.33156;1.38451;1.43776;1.45251;1.60793;1.53927;1.70583;1.66424;1.79193;1.67081;1.68608;1.74417;1.76678;1.82815;1.92433;1.88167;1.94469;1.99165;1.8828;2.01792;2.21702;2.15269;2.0265;1.94983;2.17847;2.17662;2.48644;2.44644;2.45718;2.48387;2.57361;2.49033;2.73846;2.89447;2.6543;2.69076;2.72186;1.60232679310345;0.691267988221892;0.986903353476464;0.988126365006614;0.923774954627949;0;0;0;0.0403991000645971;0.973978229103088;0.973978229103088;0.6822686;0.0415450546972802;0.6956778;0.0232055408081777;0.792208;0.0657923162344966;1.0509004;0.0588703376990484;1.368516;0.0879889449305991;1.66184;0.0959087863545359;1.739198;0.0636325118944711;1.925028;0.0460670502637188;2.072792;0.108925370644309;2.34903;0.15722798764851;2.636148;0.177172571861448;2.68897333333333;0.0338154185739779
"54";"total_abstraction_km3";"Ecuador";"LCR";"ECU";1.82767;1.89518;1.63435;1.73796;1.70548;1.69556;1.78233;2.22934;1.94136;1.78273;1.67365;2.34276;2.23978;1.99028;2.61092;2.29155;2.16949;2.60263;2.68999;2.51832;2.43893;2.48737;2.92108;3.02533;2.73872;3.82657;3.23161;2.94579;3.27184;3.92663;4.53603;5.14507;4.66053;4.82485;5.63971;5.50818;5.32788;5.27503;5.25198;5.69558;5.83835;5.77742;5.39809;5.63904;5.57274;5.39151;5.51904;5.74864;5.59925;5.7031;6.56148;6.18146;6.83793;6.56851;7.20172;6.84818;6.16019;7.05166;4.0282474137931;1.8155826052886;0.965848616697431;0.971577101725676;0.856019358741682;0;0;0;0.103842634039803;0.932863550376338;0.932863550376338;1.760128;0.102590074909808;1.886264;0.211321018902522;2.171478;0.35629250303648;2.454396;0.217516883206798;2.722286;0.25840904904821;3.440488;0.418984377059575;4.961238;0.44270398972677;5.41173;0.187823853650169;5.645128;0.174026416299365;5.592308;0.143571227514429;6.67022;0.378045811840311;6.68667666666667;0.46716398109586
"55";"total_abstraction_km3";"Egypt, Arab Rep.";"MENA";"EGY";26.3798;26.0584;26.4119;25.2255;26.6418;25.5137;25.1901;26.7667;28.2991;27.7555;28.1506;28.2547;29.1619;14.8289;28.7692;29.8811;29.2104;28.7787;28.5349;27.5904;26.6887;25.9384;25.2514;25.4448;24.3966;24.5113;25.0844;25.7753;25.0814;25.3314;25.064;25.7384;26.3999;26.0409;27.667;31.8821;31.3498;32.941;33.5449;32.6261;33.9558;34.303;33.1119;34.2221;34.5622;34.2103;34.4281;33.5867;35.5234;35.1849;37.5842;38.1045;39.2727;40.3131;40.188;41.889;39.2207;36.1856;30.000125862069;5.28250889653307;0.789449449814742;0.714602110184872;0.553539019963702;1.7963408538435e-13;0;8.36683611282751e-10;0.246953499031035;0.623230433812794;0.623230433812794;26.14348;0.553657192674312;26.70502;1.35670830026207;25.83306;6.1650012792375;28.7991;0.847210891691083;25.54398;0.848214537720264;25.15676;0.458427903819129;26.18204;0.964276875694943;32.46878;0.866326328238961;34.031;0.557466703041535;34.58668;0.774932424150649;39.0925;1.22204434657667;39.0984333333333;2.85366514211695
"56";"total_abstraction_km3";"Eritrea";"AFR";"ERI";0.014491;0.0144375;0.0154779;0.0156765;0.0191872;0.0178807;0.0214957;0.0310156;0.0263998;0.0207053;0.020981;0.0218866;0.0242126;0.0249581;0.0239282;0.0267418;0.0249897;0.0253989;0.0307936;0.0252836;0.0346765;0.0373869;0.0377173;0.035978;0.0315861;0.0339853;0.0316708;0.031794;0.0333544;0.0300112;0.0347797;0.0361892;0.0300901;0.0281637;0.0260781;0.0224827;0.0177308;0.0183093;0.0200714;0.0186226;0.026999;0.0249969;0.0219449;0.0243994;0.0254606;0.0265632;0.0262962;0.0251141;0.0264274;0.0290858;0.0302998;0.0288362;0.0274683;0.0310311;0.0320329;0.0276977;0.0290424;0.0299862;0.0263845086206897;0.0059116758460882;0.341734629866333;0.346827032514073;0.270417422867514;0.00865278296945737;0.00793631107426742;0.00271339127521442;0.000119632787843368;0.116782557249884;0.116782557249884;0.01585402;0.00194598438765577;0.02349942;0.00520329657015627;0.0231933;0.00168042447911235;0.02664152;0.00241693943387086;0.03546896;0.00248481603705385;0.03216314;0.00156115952355933;0.03106016;0.00430968235233178;0.01944336;0.00190555914969859;0.02476016;0.00184491891502039;0.02669734;0.00145457592720353;0.02993366;0.001804692495413;0.0289087666666667;0.00115008758941801
"57";"total_abstraction_km3";"Spain";"Other";"ESP";6.29145;5.99599;6.59481;6.27057;6.87193;7.17372;7.71719;6.97371;7.71554;7.65295;7.75822;8.17865;8.96566;8.53006;8.73626;9.60413;9.66438;9.70305;9.69692;10.829;11.6615;12.481;11.7433;10.6071;10.6479;10.68;11.6469;11.9965;11.9813;13.6915;14.1909;13.7677;15.7482;14.8218;14.0475;13.8352;14.1865;13.9269;16.3617;17.2068;17.1318;14.8748;14.7215;16.565;15.3956;17.4742;18.4737;15.584;17.1485;18.3328;17.9994;18.6636;21.564;20.1927;16.4535;20.7442;17.4475;17.3621;12.7979877586207;4.25561969336647;0.967373205765935;0.970715801777969;0.869328493647913;0;0;0;0.243785283152356;0.93581091923386;0.93581091923386;6.40495;0.336268366041172;7.446622;0.348646109357325;8.43377;0.475692377803135;9.899496;0.521086931355988;11.42816;0.797680705545771;11.99924;1.08726847098589;14.51522;0.790089012073957;15.10342;1.56850243448966;15.73774;1.06327693382298;17.40264;1.16076769553602;18.97464;1.97436326520729;18.5179333333333;1.92847627502475
"58";"total_abstraction_km3";"Estonia";"ECA";"EST";1.43933;1.46311;1.42849;1.5087;1.51727;1.49254;1.50217;1.53746;1.53193;1.59772;1.62151;1.59051;1.62629;1.73784;1.81338;1.961;2.06596;2.1088;1.95615;2.0886;2.29308;2.43631;2.46198;2.70514;2.5578;2.4304;2.46332;2.46436;2.51558;2.71494;2.53312;2.58023;2.89069;2.85772;2.63441;2.56053;2.59155;2.75725;2.52865;2.80232;3.0595;2.9015;2.87385;3.12423;2.88334;2.88827;3.51041;3.53889;3.23411;4.08162;4.414;3.95488;3.80222;3.7014;4.26132;3.62612;3.4094;3.55533;2.55497465517241;0.80151260077916;0.95074123064872;0.972992094496909;0.871748336358137;0;0;0;0.0451256325940505;0.90390888765544;0.90390888765544;1.47138;0.0401055544781517;1.532364;0.0412164800777553;1.677906;0.094111728971473;2.036102;0.0723967749281692;2.490862;0.152744531227799;2.51772;0.114380658329982;2.699234;0.164112138582129;2.64806;0.123320956045597;2.968484;0.115361041647516;3.45066;0.439500151194513;4.026764;0.302662058540544;3.53028333333333;0.110509688413882
"59";"total_abstraction_km3";"Ethiopia";"AFR";"ETH";0.392529;0.405189;0.385477;0.364563;0.393273;0.380792;0.385677;0.428134;0.425196;0.411203;0.423735;0.436639;0.430139;0.442747;0.441064;0.4713;0.502523;0.503786;0.499942;0.472667;0.517494;0.524791;0.537584;0.531432;0.495379;0.533953;0.570676;0.543126;0.579334;0.573503;0.580769;0.582571;0.62158;0.626537;0.623575;0.717277;0.694796;0.719562;0.728037;0.717344;0.73052;0.773087;0.746817;0.778278;0.780762;0.74675;0.81316;0.860647;0.865584;0.963693;1.01893;1.07026;1.03729;1.11854;1.11616;1.06677;1.11971;1.10542;0.643590913793103;0.227548140920699;0.951839617244035;0.992125257620967;0.935874168179069;0;0;0;0.0128258952597741;0.905998656955267;0.905998656955267;0.3882062;0.014993531912128;0.4062004;0.0219871460926606;0.4348648;0.0079043117473946;0.4900436;0.0165517074134362;0.521336;0.0163278179650558;0.5601184;0.0202065554536145;0.6070064;0.0232047548532623;0.7154032;0.0123373725201114;0.7618928;0.0221436442732447;0.8499668;0.0795299636973386;1.072236;0.0451110721442087;1.0973;0.0273881671529878
"6";"total_abstraction_km3";"United Arab Emirates";"MENA";"ARE";0.651964;0.640059;0.657244;0.641517;0.671775;0.667389;0.644587;0.620678;0.57641;0.702003;0.593423;0.648354;0.73427;0.804841;0.544014;0.59939;0.641726;0.54042;0.447307;0.422836;0.475587;0.521283;0.551092;0.588631;0.448568;0.486415;0.613564;0.673695;0.647323;0.553589;0.461631;0.538871;0.564459;0.598157;0.558159;0.50527;0.595929;0.503973;0.477824;0.405603;0.463625;0.544268;0.741568;1.50853;1.42971;1.38025;1.52891;1.10606;1.15767;1.13417;1.34811;1.36708;1.37852;1.99696;2.13644;1.84064;1.57352;1.90421;0.8234495;0.450393865952249;0.67375131725621;0.383309237441939;0.228070175438597;6.78457379166275e-09;0.00316805699082339;0.011441713632049;0.0179697781229811;0.453940837504473;0.453940837504473;0.6525118;0.0129394989354302;0.6422134;0.0474555107052912;0.6649804;0.105346813788078;0.5303358;0.0945091780103922;0.5170322;0.0563683836977787;0.5949172;0.0754664831511314;0.5442554;0.0508985787306483;0.4977198;0.068232145457255;0.9375402;0.496468580826823;1.261412;0.184908641820765;1.645422;0.387873372919565;1.77279;0.175475599158401
"60";"total_abstraction_km3";"Finland";"Other";"FIN";0.874115;0.873759;0.874662;0.911687;0.932669;0.956156;0.992446;1.02468;1.04757;1.05488;1.03973;1.08688;1.12357;1.16023;1.21721;1.32731;1.42424;1.50438;1.53998;1.55822;1.59958;1.70117;1.80248;1.79251;1.80643;1.77987;1.79654;1.82901;1.98388;2.12541;2.23569;2.29587;2.41406;2.33631;2.24936;2.09405;2.20229;2.36585;2.35085;2.32895;2.35849;2.38182;2.31674;2.33484;2.40541;2.55622;2.65586;2.68783;2.77969;2.88871;2.97103;2.85301;2.84664;2.84587;2.85175;2.85176;2.85118;2.84739;1.92928920689655;0.683614123638597;0.98498824595493;0.982158786797502;0.910465819721718;0;0;0;0.0398742654034264;0.970201844669368;0.970201844669368;0.8933784;0.0273187625415208;1.0151464;0.0409759496143774;1.125524;0.0679496437076751;1.470826;0.0952797926110253;1.740434;0.0898590548025072;1.902942;0.148304597265223;2.306258;0.0721968307476167;2.268398;0.116971430358015;2.35946;0.0355086461302033;2.713662;0.126291177324467;2.87366;0.0545200696991484;2.85011;0.00237337312700728
"61";"total_abstraction_km3";"Fiji";"EAP";"FJI";0.00604412;0.00607105;0.00608919;0.00617151;0.00612334;0.00637387;0.00640042;0.00636355;0.0059756;0.0064777;0.0067077;0.00628448;0.00732386;0.00784159;0.00830206;0.00926271;0.0100647;0.0104755;0.0106873;0.00983548;0.0104971;0.0117894;0.0126537;0.0129689;0.0124216;0.0108377;0.0119627;0.0125313;0.0126445;0.0104296;0.0123591;0.0129897;0.0139869;0.0123807;0.0108609;0.0138568;0.0132879;0.0135899;0.0149615;0.0150605;0.0101333;0.0151875;0.0131182;0.0145948;0.0151016;0.0143206;0.0146427;0.0135345;0.0149026;0.0142981;0.0140972;0.0149627;0.0134989;0.0150439;0.015128;0.015078;0.0131025;0.0115628;0.0112630005172414;0.00319889358778577;0.890324179855614;0.881079085791627;0.730187537810042;0;0;6.66133814775094e-16;0.000168654751914853;0.792677145235573;0.792677145235573;0.006099842;4.93351899763241e-05;0.006318228;0.000196679247685159;0.007291938;0.000818502970745983;0.010065138;0.000559489993047239;0.01206614;0.000977883650032047;0.01168116;0.00100098126256189;0.01251546;0.00113690553169558;0.01415132;0.00081092978241029;0.01362708;0.00212197192182178;0.0143397;0.000514564820989543;0.01454614;0.00071730520909861;0.0132477666666667;0.00176209663847739
"62";"total_abstraction_km3";"France";"Other";"FRA";11.2665;11.3922;11.3796;11.7296;12.1622;12.3369;12.9102;13.1306;13.4869;13.8364;13.9845;14.4487;14.8701;14.9956;16.2136;17.4107;18.1704;19.2758;19.2876;19.4546;21.0967;22.6578;22.9601;22.2988;21.9236;21.8938;21.8453;21.9602;24.6072;25.1418;25.8956;26.5711;27.2886;27.6132;27.9718;27.8072;28.9218;30.2301;29.4898;28.0834;29.4265;28.8331;28.1314;28.2176;28.3605;30.5262;31.9626;32.3361;33.0497;32.4302;34.2536;33.9124;33.8571;33.3247;33.1805;33.992;32.9885;33.3232;23.622525862069;7.60316719911778;0.983870721764025;0.986219200836692;0.91772534785239;0;0;0;0.442979061183053;0.968001597144464;0.968001597144464;11.58602;0.365673026076576;13.1402;0.570784193018692;14.9025;0.833270517299154;18.71982;0.892615125347986;22.1874;0.722836139799333;23.08966;1.64076194738908;27.06806;0.83429509048058;28.90646;0.997289330134439;28.59382;0.538614627539951;32.06096;0.942710179747732;33.70566;0.44351924760939;33.4345666666667;0.510935380780516
"63";"total_abstraction_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;8.64109e-11;8.43033e-11;8.43033e-11;9.65804e-11;1.01585e-10;1.09552e-10;1.1657e-10;1.13593e-10;1.05379e-10;1.05379e-10;1.02481e-10;9.11385e-11;8.95722e-11;8.69377e-11;8.57628e-11;1.26273e-10;1.26065e-10;1.26455e-10;1.31724e-10;1.37368e-10;1.42262e-10;1.42262e-10;1.41735e-10;1.42652e-10;1.46477e-10;1.49111e-10;1.50165e-10;1.58502e-10;1.58069e-10;1.60176e-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.20490362068966e-11;6.3167900727763e-11;-0.55561603778213;-0.494939523329612;-0.235855562694907;5.97308439242911e-06;7.82985202464741e-05;0.0147194380387518;-2.07836508351528e-12;0.308709181440702;0.308709181440702;3.414284e-11;4.67579469538922e-11;1.0171814e-10;1.23656566622238e-11;1.035941e-10;8.10448487258753e-12;1.0292214e-10;2.12662925839931e-11;1.360142e-10;6.88634345643608e-12;1.46028e-10;3.76325935858797e-12;9.53494e-11;8.70452516499321e-11;0;0;0;0;0;0;0;0;0;0
"64";"total_abstraction_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"total_abstraction_km3";"Gabon";"AFR";"GAB";0.0230177;0.0236114;0.0226024;0.0220829;0.0213338;0.021102;0.0229292;0.0231609;0.0233382;0.0244309;0.0255403;0.0257439;0.0256797;0.028317;0.0292026;0.0332393;0.0395031;0.0420718;0.0456054;0.0451978;0.0435616;0.0461349;0.0511437;0.0504678;0.0506116;0.0499171;0.0506418;0.0483046;0.0488805;0.0485173;0.0497908;0.0519743;0.0603638;0.0584331;0.0598013;0.056588;0.0582116;0.0633214;0.0655617;0.0631994;0.0624155;0.062759;0.06359;0.0647693;0.0667849;0.0713781;0.073118;0.0770786;0.0797536;0.0837818;0.0805584;0.0750083;0.078825;0.0793624;0.079831;0.0788581;0.0795658;0.079131;0.0513742310344828;0.0200854636470138;0.982072374805803;0.979759451228891;0.885057471264368;0;0;0;0.00116808911378386;0.964466149356706;0.964466149356706;0.02252964;0.000872254437076706;0.02299224;0.00120362560748764;0.0268967;0.00173091628191545;0.04112348;0.00505897536038673;0.04838392;0.00336282473628942;0.04925226;0.000993637863107077;0.05607266;0.0048514594580394;0.06137642;0.0037936731438014;0.06406374;0.00177101650274637;0.07702202;0.00500635998925367;0.07871702;0.00216877908095776;0.0791849666666667;0.000356923133648318
"66";"total_abstraction_km3";"United Kingdom";"Other";"GBR";3.27835;3.36302;3.29482;3.37243;3.40992;3.4654;3.58199;3.63978;3.70808;3.76686;3.68821;3.77791;3.93202;4.04281;4.22694;4.39052;4.48518;4.77882;4.73967;4.84896;5.17929;5.63549;6.02415;5.95007;5.84948;5.84606;5.70112;5.76031;6.15639;6.53843;6.94588;7.05009;7.42026;7.47617;7.47801;7.24505;7.47841;7.80251;7.84037;7.98327;8.17888;8.25997;8.21055;8.20018;8.40015;8.85288;9.23108;9.3245;9.59103;9.91497;9.71629;9.14943;9.26979;9.25831;9.22499;9.30587;9.23642;9.25808;6.44372189655172;2.20617069904811;0.986034124918545;0.985234858039312;0.922565033272837;0;0;0;0.128819520440492;0.972263295503879;0.972263295503879;3.343708;0.055325492044807;3.632422;0.116502772585033;3.933578;0.213561057943624;4.64863;0.199189922686867;5.727696;0.339638631459968;6.000462;0.348152877296742;7.274082;0.255774884165745;7.669922;0.300837219306388;8.249946;0.0890797369214797;9.382892;0.398057048135063;9.323762;0.224400716398144;9.26679;0.0355348237648648
"67";"total_abstraction_km3";"Georgia";"ECA";"GEO";1.05931;1.04419;1.05227;1.09743;1.09165;1.05744;1.08466;1.09119;1.11004;1.10988;1.13138;1.17998;1.17742;1.26858;1.2919;1.38197;1.52526;1.59213;1.65233;1.67703;1.75217;1.80621;1.86488;1.78195;1.84768;1.8822;1.92483;1.97354;2.02844;1.89337;1.79079;1.88208;2.03514;1.94234;1.57373;1.39593;1.39848;1.435;1.44615;1.40755;1.50586;1.37555;1.51871;1.44071;1.44008;1.50605;1.62526;1.76169;1.87232;1.97707;2.11761;1.96935;2.07002;2.06591;2.13173;2.05126;2.00668;2.09698;1.59088517241379;0.352325669487471;0.724338167467467;0.728505952197853;0.592256503327284;1.30434996137296e-10;0;5.12982989420152e-11;0.0151124986926696;0.52466578085013;0.52466578085013;1.06897;0.0240343920247632;1.090642;0.0217073747836997;1.209852;0.0676070966689149;1.565744;0.118310785138127;1.810578;0.0463017329049357;1.940476;0.0606027188333988;1.844816;0.175733597612978;1.416622;0.0226342985312115;1.456182;0.0578312871203814;1.748478;0.188228392571365;2.070924;0.0636792492103983;2.05164;0.0451511993196194
