"FID";"livestockNettoDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"56";"livestockNettoDemand_km3";"Eritrea";"AFR";"ERI";0.00642406;0.00642406;0.00644166;0.0064762;0.00652859;0.00656826;0.00663223;0.00665555;0.00670339;0.00672859;0.00677259;0.00676461;0.00675904;0.00684553;0.00677501;0.00688564;0.00689655;0.00665784;0.00658456;0.00661056;0.00665616;0.006667;0.00670934;0.00671433;0.00673794;0.0069345;0.00670705;0.00708856;0.0074932;0.00694696;0.00696651;0.00733537;0.00749823;0.0075213;0.00776045;0.000682256;0.000691482;0.000701996;0.000777324;0.000860434;0.000931786;0.000938673;0.000935295;0.00091996;0.000962493;0.00096083;0.00096723;0.000989644;0.0010222;0.00109036;0.00111383;0.00112909;0.00113295;0.00113295;0.00113606;0.00113295;0.00113295;0.00113295;0.00450598470689655;0.00289841369461006;-0.803258989056384;-0.483591575619908;-0.106829123372192;3.27875177980644e-14;0.000120280889152888;0.237572905235788;-0.00013786898800332;0.645225003499879;0.645225003499879;0.006458914;4.43870868609329e-05;0.006657604;6.27809268807014e-05;0.006783356;3.5333585722369e-05;0.00672703;0.000152105539346863;0.006696954;3.42658106572718e-05;0.007034054;0.000290780816561203;0.007416372;0.000293699434149949;0.0007426984;7.58183559489389e-05;0.0009376414;1.55811539142645e-05;0.0010060528;5.28913891782018e-05;0.001128976;8.82018593908317e-06;0.00113295;0
"57";"livestockNettoDemand_km3";"Spain";"Other";"ESP";0.0180087;0.0180087;0.018058;0.0172789;0.0165508;0.0158269;0.015701;0.0157952;0.0149408;0.0151023;0.0152508;0.0155743;0.0155355;0.0154678;0.01524;0.0151203;0.0145432;0.0145195;0.0143503;0.0143467;0.0144073;0.0139256;0.0139836;0.0141267;0.0159373;0.0160505;0.0161249;0.0160272;0.0164934;0.0160582;0.0198266;0.0197728;0.0196858;0.0203761;0.0207896;0.0207126;0.0203264;0.0201242;0.0192903;0.0211201;0.0216767;0.021495;0.0216507;0.0219788;0.0217722;0.0216625;0.0214984;0.0212159;0.0209669;0.0210946;0.0194083;0.0192405;0.0184942;0.0184942;0.0185449;0.0184942;0.0184942;0.0184942;0.0178457810344828;0.00261087219132966;0.672240081166394;0.66286139742963;0.371473997180576;7.5447301739473e-09;1.43879021708169e-08;4.00969842611065e-05;0.000103934716540033;0.451906726726592;0.451906726726592;0.01758102;0.000660673903677146;0.01547324;0.000418836809509384;0.01541368;0.000158321277786658;0.014576;0.000317824464130752;0.0144761;0.000837783644504953;0.01615084;0.000194908550351183;0.02009018;0.000475569723594763;0.02031472;0.000687898260646151;0.02171468;0.000178089266942171;0.02128766;0.00028732603954393;0.01883642;0.000449872300769897;0.0184942;0
"58";"livestockNettoDemand_km3";"Estonia";"ECA";"EST";0.00352947;0.00352947;0.00353914;0.00384575;0.00416282;0.00440359;0.00428696;0.00436345;0.00467681;0.00485803;0.00487141;0.00479243;0.00477028;0.00499079;0.00516879;0.00522309;0.00534426;0.00549;0.00556716;0.00553003;0.00566211;0.00574252;0.00581369;0.00579995;0.00584698;0.00591674;0.00605498;0.00610771;0.00610191;0.0061648;0.00600041;0.00604845;0.00598803;0.00584678;5.55782e-05;4.92047e-05;4.08788e-05;3.68451e-05;3.3366e-05;3.02893e-05;2.84742e-05;2.67733e-05;2.46443e-05;2.36092e-05;2.3976e-05;2.34587e-05;2.31526e-05;2.22683e-05;2.19002e-05;2.16989e-05;2.15697e-05;2.13444e-05;2.12309e-05;2.12309e-05;2.12891e-05;2.12309e-05;2.12309e-05;2.12309e-05;0.00304647009482759;0.00263479728903743;-0.726760189650756;-0.602981707549486;-0.353264487514862;1.05629881646355e-10;5.47053394040922e-07;9.39916869401209e-05;-0.000113393708225413;0.528180373261195;0.528180373261195;0.00372133;0.000281605873429515;0.004517768;0.000240414007536999;0.00491874;0.000164279427805188;0.005430908;0.000143681801109257;0.00577305;7.25958487105152e-05;0.006069228;9.37264374122903e-05;0.00478784964;0.00264648707157123;3.811678e-05;7.34893271482329e-06;2.54954e-05;2.06742447625058e-06;2.249574e-05;7.74614073587615e-07;2.1333e-05;1.40474979978643e-07;2.12309e-05;0
"59";"livestockNettoDemand_km3";"Ethiopia";"AFR";"ETH";0.0841842;0.0841842;0.0844148;0.0848131;0.0853992;0.0858223;0.0865298;0.0868776;0.0875202;0.0880405;0.0887596;0.0889167;0.0891543;0.0903337;0.0895884;0.0909172;0.0913169;0.0879652;0.086813;0.0872791;0.087965;0.0881208;0.0886659;0.0888232;0.0891774;0.0918146;0.0887233;0.0946935;0.10086;0.0918957;0.0921139;0.0978259;0.100918;0.101031;0.104504;0.0954468;0.09553;0.0967223;0.101504;0.1058;0.114834;0.113644;0.107269;0.114448;0.131525;0.126968;0.127266;0.132842;0.142206;0.156897;0.16264;0.166964;0.16718;0.16718;0.167638;0.16718;0.16718;0.16718;0.107793212068966;0.0282919523947295;0.859212388131849;0.960167442456326;0.871628529332202;0;1.08095247145628e-32;0;0.00143950795472021;0.738245927919229;0.738245927919229;0.0845991;0.000515801929038655;0.08695808;0.000861322957432342;0.08935054;0.000632281253082837;0.08885828;0.00210704387163628;0.08855046;0.000502030475170584;0.09359742;0.00457651077536151;0.09927856;0.00465044639394973;0.09900062;0.00453773240749166;0.116344;0.00902750383550182;0.1372358;0.0126035290772069;0.1663204;0.00207204362888429;0.16718;0
"6";"livestockNettoDemand_km3";"United Arab Emirates";"MENA";"ARE";9.42439e-05;9.42439e-05;9.45021e-05;0.000101612;0.000108997;9.9085e-05;9.86362e-05;9.84354e-05;9.66365e-05;0.000100813;0.000103279;0.00010214;0.000102816;0.000103524;0.000102296;0.000103384;0.000105575;0.000105142;0.000110467;0.000116261;0.000123902;0.000123805;0.000125032;0.000127998;0.000129886;0.000137477;0.000145741;0.000152766;0.000163359;0.000159099;0.00015884;0.000175365;0.000175743;0.000175577;0.000180415;0.000191359;0.000195036;0.00019748;0.000202207;0.000204919;0.00020773;0.000209128;0.000212179;0.000214028;0.000210301;0.000214287;0.000217272;0.00022434;0.000225543;0.000226913;0.000228932;0.000231901;0.000234166;0.000234166;0.000234808;0.000234166;0.000234166;0.000234166;0.000160625637931034;5.26046624856525e-05;0.977608993381464;0.990322681964312;0.946894502617156;0;1.00226334909358e-49;0;3.04536987295823e-06;0.955719343940316;0.955719343940316;9.871978e-05;6.55442628282598e-06;9.872122e-05;1.49523061833284e-06;0.000102811;6.00600532800296e-07;0.0001081658;5.2332830708839e-06;0.0001261246;2.70055675741133e-06;0.0001516884;1.03635970492875e-05;0.000173188;8.29260676747668e-06;0.0001982002;5.44356470522763e-06;0.0002106732;2.48549385434767e-06;0.000221671;5.55583400579968e-06;0.0002327946;2.42556463529629e-06;0.000234166;0
"60";"livestockNettoDemand_km3";"Finland";"Other";"FIN";0.000646389;0.000646389;0.00064816;0.000685542;0.000724821;0.000742523;0.000729195;0.000708492;0.000732148;0.000740252;0.000748949;0.00072577;0.00070424;0.000716354;0.000723277;0.000736589;0.000747749;0.000744139;0.000744596;0.000731501;0.000744615;0.000742224;0.000752406;0.000750465;0.000744275;0.000740123;0.000733459;0.000735203;0.000728302;0.000716078;0.000696664;0.000688244;0.000681797;0.000662677;0.000393533;0.000380474;0.000374183;0.000346673;0.000339572;0.000329147;0.000316248;0.000304598;0.000298833;0.000290619;0.000288421;0.000282708;0.000274362;0.000267927;0.000263631;0.0002591;0.000258212;0.00025595;0.000256861;0.000256861;0.000257565;0.000256861;0.000256861;0.000256861;0.000543270137931034;0.000214109279319422;-0.862154670866783;-0.766127707418203;-0.615481426701151;3.55787665734504e-18;2.42385654136338e-12;1.01328326596462e-11;-1.0931286966686e-05;0.743310676497402;0.743310676497402;0.0006702602;3.47796690855448e-05;0.000730522;1.34946527002365e-05;0.000723718;1.6390771229567e-05;0.0007409148;6.67055403995803e-06;0.000746797;4.38603015265511e-06;0.000730633;9.16805407379342e-06;0.000624583;0.000129766223084052;0.0003540098;2.22920916851694e-05;0.0002997438;1.12721915216164e-05;0.0002695456;9.26228105274289e-06;0.0002570898;8.49851575276534e-07;0.000256861;0
"61";"livestockNettoDemand_km3";"Fiji";"EAP";"FJI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"62";"livestockNettoDemand_km3";"France";"Other";"FRA";0.0562544;0.0562544;0.0564086;0.0592467;0.0622464;0.061467;0.0608965;0.0614178;0.0619478;0.0635092;0.0654833;0.0651199;0.0656446;0.0657226;0.0658894;0.0678459;0.071165;0.0722036;0.0725444;0.0718205;0.0717328;0.0721574;0.0725861;0.0720469;0.0718111;0.0721124;0.0729631;0.0718932;0.0713375;0.0676312;0.0660542;0.0657004;0.0656642;0.0658557;0.0647086;0.0627473;0.0625846;0.0634873;0.0641558;0.0641209;0.0623905;0.063095;0.0631045;0.0631134;0.0618819;0.0603868;0.0597016;0.0593216;0.0597162;0.060163;0.0602338;0.0594187;0.0588929;0.0588929;0.0590543;0.0588929;0.0588929;0.0588929;0.0643186982758621;0.00497339938022879;-0.263601807870366;-0.297367586331814;-0.257361069942099;0.0455710290430975;0.0233943265835741;0.00443672172857698;-7.76340674889993e-05;0.0694859131125197;0.0694859131125197;0.0580821;0.00265420724887865;0.06184766;0.00100064106851558;0.06557196;0.000291957176654389;0.07111588;0.00189838586093555;0.07206686;0.000337348236989613;0.07118748;0.00207219554748098;0.06559662;0.000519715972431094;0.06341918;0.000739528029894739;0.06271706;0.000559948089558309;0.05985784;0.000419805750317929;0.05929852;0.00056521909203423;0.0588929;0
"63";"livestockNettoDemand_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;1.05877e-10;1.03294e-10;1.03294e-10;1.18354e-10;1.24469e-10;1.34231e-10;1.4283e-10;1.39202e-10;1.29118e-10;1.29118e-10;1.25567e-10;1.11685e-10;1.0975e-10;1.06522e-10;1.05082e-10;1.54741e-10;1.54464e-10;1.54941e-10;1.61397e-10;1.68338e-10;1.74309e-10;1.74309e-10;1.73663e-10;1.74812e-10;1.79474e-10;1.82702e-10;1.83993e-10;1.94236e-10;1.93677e-10;1.96259e-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.60294482758621e-11;7.7400538841266e-11;-0.555614541368392;-0.494939523329612;-0.235855562694907;5.97350126416487e-06;7.82985202464741e-05;0.0147194380387518;-2.54664382171085e-12;0.308707518579998;0.308707518579998;4.18342e-11;5.7291116494619e-11;1.246356e-10;1.51497362782327e-11;1.26938e-10;9.93030898310823e-12;1.261118e-10;2.60633823054492e-11;1.666588e-10;8.43896037435892e-12;1.789288e-10;4.60589553724354e-12;1.168344e-10;1.06659052580172e-10;0;0;0;0;0;0;0;0;0;0
"64";"livestockNettoDemand_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"livestockNettoDemand_km3";"Gabon";"AFR";"GAB";5.32785e-07;5.32785e-07;5.34245e-07;5.38124e-07;5.43029e-07;5.67936e-07;5.90401e-07;6.06434e-07;6.58862e-07;6.8056e-07;6.99784e-07;6.67542e-07;6.8945e-07;7.03313e-07;7.37412e-07;7.13125e-07;7.46874e-07;7.79072e-07;9.71627e-07;1.10678e-06;1.23549e-06;1.22705e-06;1.2299e-06;1.19628e-06;1.19391e-06;1.23033e-06;1.33929e-06;1.43066e-06;1.55145e-06;1.60508e-06;1.69453e-06;1.78267e-06;1.88438e-06;1.91914e-06;1.96813e-06;2.00533e-06;2.03268e-06;2.05112e-06;2.11006e-06;2.1648e-06;2.21425e-06;2.25134e-06;2.33445e-06;2.36851e-06;2.34761e-06;2.34559e-06;2.35538e-06;2.37378e-06;2.40038e-06;2.42607e-06;2.45867e-06;2.4548e-06;2.46886e-06;2.46886e-06;2.47562e-06;2.46886e-06;2.46886e-06;2.46886e-06;1.54488224137931e-06;7.39651125893736e-07;0.980481553627138;0.996784519001738;0.969959881527061;0;4.35931080224526e-63;0;4.29454314805127e-08;0.961344077003084;0.961344077003084;5.361936e-07;4.40122957819743e-09;6.208386e-07;4.72891362978855e-08;6.995002e-07;2.53685614136869e-08;8.634956e-07;1.68981476882231e-07;1.216526e-06;1.98156233815644e-08;1.431362e-06;1.528812302737e-07;1.84977e-06;1.10250857366281e-07;2.072798e-06;6.41952982702005e-08;2.303232e-06;6.67378522279523e-08;2.38024e-06;3.30393031100839e-08;2.465362e-06;8.4563183478391e-09;2.46886e-06;0
"66";"livestockNettoDemand_km3";"United Kingdom";"Other";"GBR";0.0610866;0.0610866;0.061254;0.0616496;0.0622241;0.0618028;0.0623433;0.0630715;0.0635955;0.062418;0.0610816;0.0593654;0.0591724;0.0593969;0.0619714;0.0649474;0.0669673;0.0657561;0.0646631;0.0523785;0.0529372;0.0544785;0.0541279;0.0533811;0.054564;0.0556405;0.0561589;0.0563332;0.0735914;0.075497;0.0783264;0.0808842;0.0822243;0.0816628;0.0831036;0.0826622;0.0819495;0.081086;0.0799754;0.0803529;0.0822938;0.0823826;0.0789569;0.0702934;0.0685513;0.0689512;0.0692306;0.0685305;0.0674525;0.0659045;0.0646045;0.0626286;0.0612287;0.0612287;0.0613965;0.0612287;0.0612287;0.0612287;0.0664222327586207;0.00930373219846949;0.333444310227276;0.343585106475687;0.180881129346098;0.0105331796597121;0.00827536931999093;0.0455245844248848;0.000183709295887291;0.111185108022944;0.111185108022944;0.06146018;0.000485048432633278;0.06264622;0.000695916264359442;0.06019754;0.00125623791456873;0.06294248;0.00597272015852074;0.05389774;0.000711286189237498;0.0634442;0.0101584362288199;0.08124026;0.00181908421685198;0.0812052;0.00111016479182147;0.0764956;0.00663161136640259;0.06801386;0.00135927407574779;0.0622174;0.00145741758257543;0.0612287;0
"67";"livestockNettoDemand_km3";"Georgia";"ECA";"GEO";0.011676;0.011676;0.011708;0.0126283;0.0135829;0.014303;0.0139757;0.0140651;0.0150145;0.015613;0.0157072;0.0155004;0.0152993;0.0159987;0.016533;0.0166899;0.0170744;0.0175241;0.0177478;0.0176016;0.0179786;0.0182212;0.0184429;0.0183742;0.018519;0.0187091;0.0191464;0.0192653;0.0192231;0.0194185;0.0189297;0.0190631;0.0188592;0.0183897;0.000665711;0.000610294;0.000566872;0.000514811;0.000486144;0.000449445;0.000422592;0.000398132;0.000405409;0.000404874;0.00040453;0.00040537;0.000399249;0.000372924;0.00036562;0.000352878;0.000351546;0.000348533;0.000340843;0.000340843;0.000341777;0.000340843;0.000340843;0.000340843;0.00986947975862069;0.00822236028702962;-0.737192970895171;-0.602612459718776;-0.347194650959624;4.14784230448025e-11;5.58182891734013e-07;0.00012379126136805;-0.000358945331139064;0.543453476337241;0.543453476337241;0.01225424;0.000847401824992134;0.01459426;0.000700337777790117;0.01580772;0.000481026295539028;0.01732756;0.000436184540074496;0.01830718;0.000213972362701355;0.01915248;0.000266976107545226;0.0151814822;0.00811852783177062;0.0005255132;6.3931949037238e-05;0.0004071074;9.14940259251937e-06;0.0003792082;2.23801431228668e-05;0.0003447084;4.99640068449278e-06;0.000340843;0
"68";"livestockNettoDemand_km3";"Ghana";"AFR";"GHA";0.000131563;0.000131563;0.000131924;0.000143526;0.000155373;0.000164943;0.000191718;0.000204846;0.000208208;0.000221857;0.00023194;0.000243277;0.000246509;0.00024683;0.000268036;0.000253627;0.000280182;0.00028136;0.000285023;0.000285271;0.000287984;0.000281602;0.000288705;0.000295321;0.000300937;0.000302767;0.000305067;0.000317198;0.000310125;0.000335367;0.000340775;0.000362713;0.000352947;0.000362594;0.000355606;0.00036067;0.000365482;0.000359416;0.000392573;0.000409541;0.000419552;0.000438034;0.000452777;0.000461548;0.000474698;0.000496391;0.000509233;0.000518315;0.000530591;0.00054083;0.000550959;0.000596551;0.000616957;0.000616957;0.000618647;0.000616957;0.000616957;0.000616957;0.000356687534482759;0.000143545283600341;0.978093446856455;0.997030684222211;0.974815750771251;0;4.70224900045233e-64;0;8.31418908609916e-06;0.956666790783539;0.956666790783539;0.0001387898;1.05951238643066e-05;0.0001983144;2.15172138368331e-05;0.0002473184;1.30665671964751e-05;0.0002770926;1.33057031869796e-05;0.0002909098;7.41720996736643e-06;0.0003141048;1.31121640166679e-05;0.000354927;9.00090592662762e-06;0.0003775364;2.24082945870497e-05;0.0004493218;2.13250165345774e-05;0.000519072;1.74492453705024e-05;0.0006000142;2.8895088599968e-05;0.000616957;0
"69";"livestockNettoDemand_km3";"Gibraltar (U.K.)";"Other";"GIB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"livestockNettoDemand_km3";"Argentina";"LCR";"ARG";0.251881;0.251881;0.252571;0.253326;0.254536;0.23818;0.25181;0.276309;0.287766;0.30139;0.302305;0.283706;0.284083;0.29093;0.305141;0.318321;0.31985;0.327348;0.3361;0.351713;0.333054;0.327469;0.321861;0.313027;0.303923;0.310112;0.314385;0.310915;0.303018;0.29441;0.302075;0.303546;0.30467;0.301876;0.30534;0.300565;0.302899;0.29957;0.28966;0.284544;0.273569;0.279234;0.277641;0.278174;0.295278;0.316938;0.32333;0.32416;0.331459;0.333797;0.328177;0.310382;0.279869;0.279869;0.280636;0.279869;0.279869;0.279869;0.296865275862069;0.0250903803756788;0.262435182082359;0.179454445725077;0.0959034175727632;0.0465719991542528;0.177689026912153;0.289015736481602;0.00038992395951891;0.0688722247946041;0.0688722247946041;0.252839;0.00112075086437619;0.271091;0.025875680821961;0.293233;0.0100485283250832;0.3306664;0.013719498616932;0.3198668;0.0115829631873714;0.306568;0.00795269290869452;0.3035014;0.00153497615616661;0.2954476;0.00792291192049993;0.2807792;0.00838488513338137;0.3259368;0.00676772234211777;0.2957866;0.0223519818651501;0.279869;0
"70";"livestockNettoDemand_km3";"Guinea";"AFR";"GIN";0.000324641;0.000324641;0.00032553;0.000337084;0.000349352;0.000360677;0.000374023;0.000386208;0.000397655;0.000385634;0.000385979;0.000375611;0.000375375;0.000376019;0.000377476;0.000391301;0.000402447;0.00041712;0.000422445;0.00042216;0.000424597;0.000426882;0.000433636;0.000435615;0.00043736;0.000431909;0.000428625;0.00037318;0.000276405;0.000331383;0.000380148;0.000413232;0.00042369;0.00045595;0.000492045;0.000528976;0.000571374;0.000616499;0.000648731;0.000679767;0.000714097;0.000750193;0.000800516;0.00084174;0.000887153;0.000935318;0.00098847;0.00104015;0.00109738;0.00115776;0.00122627;0.00129209;0.00136221;0.00136221;0.00136594;0.00136221;0.00136221;0.00136221;0.00063154325862069;0.000354222046170793;0.870791219630671;0.91038052661559;0.82671173882344;0;4.01581924402014e-23;0;1.82658652373187e-05;0.758277348185867;0.758277348185867;0.0003322496;1.09178537405481e-05;0.0003808394;1.40317509705667e-05;0.000378092;4.48383217794779e-06;0.0004110946;1.3730874782766e-05;0.000431618;5.58442105325162e-06;0.0003683004;6.61751101608452e-05;0.000433013;4.26725834348004e-05;0.0006090694;6.01296266851874e-05;0.0007987398;6.92644595063009e-05;0.0010438156;8.76081795656091e-05;0.001321744;6.16906093339983e-05;0.00136221;0
"71";"livestockNettoDemand_km3";"Guadeloupe (Fr.)";"Other";"GLP";2.05871e-08;2.05871e-08;2.06435e-08;2.18007e-08;2.35184e-08;2.07401e-08;1.94725e-08;1.93699e-08;2.63376e-08;3.85431e-08;3.29458e-08;3.67474e-08;4.46187e-08;4.85611e-08;5.32621e-08;4.84756e-08;4.45789e-08;4.06744e-08;2.14944e-08;3.05296e-08;3.04468e-08;3.08871e-08;3.14221e-08;4.11478e-08;4.1172e-08;4.11198e-08;4.12599e-08;4.2741e-08;4.51107e-08;4.70784e-08;4.88511e-08;5.02854e-08;5.18758e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.02911362068966e-08;1.97026381268814e-08;-0.643843722931452;-0.630183551595836;-0.350514924473344;4.97899057642321e-08;1.15332081417995e-07;0.000242841609664176;-7.51199806207499e-10;0.414534739558226;0.414534739558226;2.142736e-08;1.27850902147775e-09;2.489264e-08;8.14777777667015e-09;4.322702e-08;8.34836770434796e-09;3.715058e-08;1.10091629083232e-08;3.501516e-08;5.61998275735789e-09;4.346196e-08;2.58125681074162e-09;3.020246e-08;2.75916975726032e-08;0;0;0;0;0;0;0;0;0;0
"72";"livestockNettoDemand_km3";"Gambia, The";"AFR";"GMB";5.58705e-05;5.58705e-05;5.60236e-05;5.26551e-05;4.95118e-05;5.21752e-05;5.36811e-05;5.97748e-05;6.49589e-05;6.63059e-05;6.7905e-05;6.8609e-05;7.0303e-05;7.2001e-05;6.84649e-05;6.1942e-05;6.30699e-05;6.48784e-05;6.67153e-05;6.85881e-05;6.93216e-05;6.86165e-05;6.27478e-05;6.35777e-05;6.58351e-05;6.1938e-05;6.21298e-05;6.40254e-05;6.93439e-05;7.46719e-05;7.35164e-05;7.60122e-05;7.50129e-05;7.76247e-05;7.9947e-05;8.25507e-05;8.485e-05;8.62633e-05;8.87216e-05;8.99802e-05;9.10839e-05;9.22671e-05;9.42407e-05;9.63206e-05;9.43205e-05;9.54491e-05;9.66792e-05;9.82777e-05;0.000100318;0.000101842;0.00010417;0.000106774;0.000109298;0.000109298;0.000109598;0.000109298;0.000109298;0.000109298;7.834175e-05;1.81644975323637e-05;0.950686369463853;0.935243213883399;0.825497771512392;0;6.28781494218931e-27;0;1.02261292257528e-06;0.903804573084358;0.903804573084358;5.39863e-05;2.87420659748042e-06;5.937918e-05;6.39598866376419e-06;6.945658e-05;1.68075292116361e-06;6.503874e-05;2.68796616105932e-06;6.601974e-05;2.93038754314169e-06;6.64218e-05;5.49707371744276e-06;7.642264e-05;2.4732630496977e-06;8.647316e-05;2.97570134808586e-06;9.364656e-05;2.02656257934464e-06;9.85132e-05;2.60508817221222e-06;0.0001078276;2.34235881111327e-06;0.000109298;0
"73";"livestockNettoDemand_km3";"Guinea-Bissau";"AFR";"GNB";3.189e-05;3.189e-05;3.19774e-05;3.10472e-05;3.02376e-05;3.12112e-05;3.1882e-05;3.39022e-05;3.56948e-05;3.5874e-05;3.63993e-05;3.63418e-05;3.68277e-05;3.75679e-05;3.68243e-05;3.53074e-05;3.62242e-05;3.72606e-05;3.82141e-05;3.9076e-05;3.95859e-05;3.96737e-05;3.81778e-05;3.86835e-05;3.96604e-05;3.87865e-05;3.92068e-05;3.90136e-05;3.93134e-05;4.24872e-05;4.38218e-05;4.62527e-05;4.65353e-05;4.79697e-05;4.98558e-05;5.17143e-05;5.35778e-05;5.52387e-05;5.70325e-05;5.84096e-05;5.9833e-05;6.13324e-05;6.32878e-05;6.47266e-05;6.48678e-05;6.61379e-05;6.74068e-05;6.91213e-05;7.16489e-05;7.42423e-05;7.73044e-05;8.00817e-05;8.31316e-05;8.31316e-05;8.33593e-05;8.31316e-05;8.31316e-05;8.31316e-05;5.03388775862069e-05;1.73709623176053e-05;0.948085835240385;0.987184075403277;0.929898960262489;0;2.50598747183625e-46;0;9.75263917684323e-07;0.898866750983454;0.898866750983454;3.140844e-05;7.56451616430292e-07;3.371284e-05;2.13569736807442e-06;3.67922e-05;4.90212127552962e-07;3.721646e-05;1.50700140278634e-06;3.915626e-05;6.86909348458732e-07;3.97615e-05;1.53687227836278e-06;4.688706e-05;2.23089069275032e-06;5.519458e-05;2.66657910758335e-06;6.280952e-05;2.18986408528018e-06;6.971144e-05;3.26773095863169e-06;8.140172e-05;2.66212194818344e-06;8.31316e-05;0
"74";"livestockNettoDemand_km3";"Equatorial Guinea";"AFR";"GNQ";6.95522e-07;6.95522e-07;6.97427e-07;7.14507e-07;7.3285e-07;7.57552e-07;7.80124e-07;8.03243e-07;9.18223e-07;9.70861e-07;1.00736e-06;1.05069e-06;1.11328e-06;1.1366e-06;1.17746e-06;1.065e-06;1.09499e-06;1.11487e-06;1.1505e-06;1.34235e-06;1.45862e-06;1.43068e-06;1.41139e-06;1.28541e-06;1.21669e-06;1.20779e-06;1.30536e-06;1.43193e-06;1.57674e-06;1.64469e-06;1.79825e-06;1.96634e-06;2.15048e-06;2.10874e-06;2.12356e-06;2.13694e-06;2.15669e-06;2.17588e-06;2.20906e-06;2.24367e-06;2.2875e-06;2.32417e-06;2.57335e-06;2.59915e-06;2.5968e-06;2.59911e-06;2.60506e-06;2.61422e-06;2.62956e-06;2.6384e-06;2.64076e-06;2.63837e-06;2.67665e-06;2.67665e-06;2.68399e-06;2.67665e-06;2.67665e-06;2.67665e-06;1.73916432758621e-06;7.21101078351939e-07;0.978675226105482;0.991922755897389;0.945680535306108;0;6.49092735549837e-52;0;4.17912499000273e-08;0.957805198192613;0.957805198192613;7.071656e-07;1.64284184357472e-08;8.460006e-07;9.32701562360652e-08;1.097078e-06;6.79833164827959e-08;1.153542e-06;1.10024157211042e-07;1.360558e-06;1.04238148343109e-07;1.433302e-06;1.81993163525447e-07;2.029474e-06;1.47672074475847e-07;2.184448e-06;4.24674083268568e-08;2.476194e-06;1.5638094170966e-07;2.61727e-06;1.64749294383921e-08;2.663284e-06;2.18750789712861e-08;2.67665e-06;0
