"FID";"total_groundwater_recharge_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"205";"total_groundwater_recharge_km3";"West Bank and Gaza";"MENA";"PSE";-0.0234041;0.265371;-0.0408766;0.384865;0.468075;0.135205;1.0226;0.834877;0.195999;1.12413;0.734902;0.618729;0.300474;0.519589;0.680898;0.256819;1.33298;0.449341;0.340037;0.476569;0.3554;0.581999;1.30826;0.772414;0.408838;1.66743;0.189409;0.403209;0.625274;0.687095;1.16174;0.442479;0.537867;0.767123;2.25796;0.828991;1.08324;0.468404;0.401973;0.661625;0.663681;-0.0368861;0.463445;0.38467;0.78095;1.40685;0.434993;0.205322;0.318382;0.299927;0.326084;0.0374289;0.343995;0.0191942;0.582923;0.754313;0.267431;0.660449;0.579328643103448;0.431512962824798;-0.00499764142693142;-0.00747485311759821;-0.00907441016333938;0.970299562942101;0.955629250069056;0.919852287162082;-0.000127705487710918;2.49764198321127e-05;2.49764198321127e-05;0.21080606;0.233270076923591;0.6625622;0.465873179553943;0.5709184;0.171060565117446;0.5711492;0.434852027495791;0.6853822;0.384579094874123;0.7144834;0.567761072455923;1.0334338;0.738522573545792;0.6888466;0.276956235077494;0.45117198;0.314915645798049;0.5330948;0.495221145184351;0.26192502;0.23622463798726;0.560731;0.258304626602003
"206";"total_groundwater_recharge_km3";"Samoa";"EAP";"WSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"207";"total_groundwater_recharge_km3";"Yemen, Republic of";"MENA";"YEM";0.0503203;0.0953157;0.331091;0.372692;0.190882;3.5369;7.22795;6.16752;2.78522;5.14219;5.25609;3.90789;2.72605;1.90332;1.86287;2.5086;3.61634;3.18081;2.43456;4.58231;2.90872;2.8559;1.78891;1.66018;1.42918;5.23105;1.16379;1.73639;1.6763;1.82098;2.43851;3.29878;1.82433;2.01533;4.39476;6.01311;3.06565;2.99208;9.29129;8.88959;13.6063;3.70807;13.0819;10.0163;7.6005;20.1454;13.1464;14.0257;9.20531;8.24588;7.51537;2.2593;5.74558;2.67181;3.70005;4.14653;3.40853;3.81227;4.66232674137931;4.04194642875025;0.473307288110894;0.502045587375804;0.332123411978221;0.000175232456495866;7.44590582124807e-05;0.000230790926494695;0.113288118871697;0.224019788978891;0.224019788978891;0.2080602;0.141534886342008;4.971956;1.82955335244152;3.131244;1.44904293106864;3.264524;0.884251633942511;2.128578;0.700276272423963;2.325702;1.64429638334152;2.794342;1.0595039946928;6.050344;3.03429613590697;9.602614;4.09451395772197;12.953738;4.72019234028869;4.378422;2.21206661809042;3.78911;0.369544705279348
"208";"total_groundwater_recharge_km3";"South Africa";"AFR";"ZAF";9.5834;5.5001;4.49365;10.2579;4.23262;9.51922;6.03346;2.92795;4.19047;16.4916;2.20169;5.65612;3.49681;7.6102;13.6522;3.96594;19.1825;11.9026;35.1832;11.4873;18.7745;3.52263;2.65787;9.43305;2.12718;2.01249;14.2618;8.56287;6.75969;9.78966;16.1029;12.2923;5.91186;6.84199;1.26483;2.45095;5.00885;4.99367;34.8038;11.1129;7.49838;5.94186;36.4151;8.54334;9.01216;0.945032;4.96828;2.42191;9.29751;5.66584;4.81523;4.66225;5.64068;7.14996;4.95986;4.31946;1.35818;0.662876;8.45745910344828;7.7210063912545;-0.0873366544134937;-0.175612907194931;-0.144585601935874;0.514462846974619;0.186824315314491;0.108888599380037;-0.0399320019686852;0.00762769120414203;0.00762769120414203;6.813534;2.8854766729745;7.83254;5.44014189395369;6.523404;4.48861121702805;16.344308;11.8269023483463;7.303046;7.04964481318243;8.277302;4.46469505377131;8.482776;5.78747127676933;11.674034;13.3174525151971;13.482168;12.8739497359404;4.6597144;3.21804612091667;5.445596;1.02345568088218;2.11350533333333;1.94178755445732
"209";"total_groundwater_recharge_km3";"Congo, Dem. Rep.";"AFR";"COD";735.67;887.679;1114.39;1246.17;1268.4;1145.65;1044.43;948.799;1161.41;854.605;945.198;1138.58;1007.63;810.26;883.748;737.868;904.265;825.539;939.141;1038.79;984.897;1016.41;923.169;1005.42;996.948;925.004;826.836;1014.72;1092.77;1115.72;1038;1118.11;1075.21;1028.73;888.947;933.031;802.004;831.18;706.532;758.593;845.585;913.366;985.405;1286.26;1262.76;1165.04;1054.76;980.333;1288.76;1385.44;1116.12;950.269;934.154;788.802;715.862;650.381;476.448;611.316;967.784724137931;181.589032572135;-0.181008747879531;-0.152788458580701;-0.105868118572293;0.173901028709434;0.251469833152513;0.240436069073808;-1.94643452582351;0.0327641668089127;0.0327641668089127;1050.4618;232.097873021706;1030.9788;130.579433371799;957.0832;125.072408025112;889.1206;114.074856376416;985.3688;36.6357827362812;995.01;120.103851012363;1029.7994;86.2680078406821;806.268;85.0409062304724;1058.6752;203.307750670504;1174.8666;165.588603405548;901.0414;155.457146953107;579.381666666667;91.2580043411718
"21";"total_groundwater_recharge_km3";"Bahamas, The";"LCR";"BHS";1.31361;2.50101;3.94996;1.78452;1.78276;1.96983;1.92854;1.12891;3.323;1.08204;4.19352;5.49375;2.219;2.05847;2.72033;3.26684;1.06507;1.19505;1.76099;1.67265;1.92005;3.31684;3.16912;1.05691;1.58216;2.17747;2.99847;2.91404;1.30924;3.22531;2.86381;1.26699;1.48855;1.67973;1.05655;2.09319;1.62339;3.39164;2.87524;2.43535;0.6824;1.46543;1.105;1.37443;1.69434;0.935456;0.387035;1.04649;1.09799;1.64939;1.12025;1.29752;1.33495;1.33952;1.78535;1.07457;1.34125;0.877239;1.93900879310345;0.989993169981734;-0.433163245617236;-0.456888861546033;-0.309134906231095;0.000682922571641205;0.000360584911050621;0.000608536582356894;-0.0253941931157519;0.187630397353652;0.187630397353652;2.266372;1.03239295932799;1.886464;0.907378365639164;3.337014;1.47054768043406;1.79212;0.876803216748205;2.209016;0.99409151174829;2.524906;0.784985587912288;1.671126;0.706564348576971;2.483762;0.684219934428982;1.26432;0.387782282150693;1.0232722;0.450181845201692;1.375518;0.246043353232718;1.09768633333333;0.232867614065016
"210";"total_groundwater_recharge_km3";"Zambia";"AFR";"ZMB";161.911;138.761;136.216;206.421;249.449;229.267;135.254;125.415;129.259;126.156;139.274;213.33;138.636;171.186;108.667;74.1022;178.132;158.505;183.707;127.769;258.148;173.759;117.414;116.194;69.0716;80.9223;105.301;132.791;137.707;81.7067;95.8028;138.213;79.6613;85.0295;37.0161;134.605;63.2688;60.3241;94.6178;134.841;154.827;87.0955;91.992;229.719;91.1269;166.75;135.649;86.6075;144.708;185.681;135.498;144.654;131.736;82.0382;114.185;79.417;77.2056;33.9535;129.321627586207;49.8594540787869;-0.407015498930672;-0.388661601402689;-0.277676950998185;0.0015204027157655;0.00274562889103996;0.00207720706936343;-1.20173604232673;0.165661616369783;0.165661616369783;178.5516;48.6200813121492;149.0702;44.9986855552471;154.2186;39.7591405440309;144.44304;45.000557445525;146.91732;72.4000420642972;107.6856;27.0574821277775;87.14454;36.2501236030031;97.53134;36.5145726598026;130.95208;61.9520958003601;143.8791;37.4797768743358;121.62224;24.7360849122896;63.5253666666667;25.6338457142765
"211";"total_groundwater_recharge_km3";"Zimbabwe";"AFR";"ZWE";34.6963;10.1575;2.69452;10.748;13.9068;29.8909;3.33234;7.41576;7.13258;13.796;1.08684;15.8123;6.33138;9.61088;16.9766;3.7458;48.0926;19.5135;17.8379;21.8788;63.9821;1.53086;2.45214;30.1683;2.69732;0.691366;0.975352;18.0302;9.18728;0.542525;8.40337;14.1627;8.2683;1.21752;0.53809;6.93977;3.37922;0.423323;13.4424;28.0833;4.01756;31.5117;18.2863;28.6398;0.60786;2.86514;5.18995;1.50377;14.6358;6.22881;14.4974;8.48322;8.17328;4.11485;4.21049;4.3828;3.96394;1.8463;11.6022707931034;12.4748762005664;-0.225391594390019;-0.220892675874373;-0.144585601935874;0.0889184745099607;0.095663220453842;0.108888599380037;-0.166503965240399;0.0508013708216781;0.0508013708216781;14.440624;12.0470843014349;12.313516;10.5196699224396;9.9636;6.62389164906855;22.21372;16.1038167782361;20.166144;27.3226128154772;5.8853446;7.71413398218068;6.517996;5.67701550234188;10.4536026;10.9856674567365;16.612644;14.0020063508727;6.084694;5.13062234828583;7.895848;4.23911171868235;3.39768;1.35975948358524
"212";"total_groundwater_recharge_km3";"Serbia";"ECA";"SRB";6.11287;4.29182;5.63378;2.93496;5.43187;6.02338;4.26354;6.18209;6.20478;5.17083;6.45717;6.75523;12.2101;5.29893;5.80881;4.17811;9.21175;5.71297;6.1808;7.21603;9.04341;7.06261;10.5252;10.3444;6.54428;2.18019;4.39731;3.67386;6.03282;5.00169;4.72552;2.53812;1.27105;5.56341;2.70669;2.14908;3.48378;4.53914;8.66648;7.06467;6.74811;7.64658;5.2316;3.41007;3.21948;4.0642;6.52338;8.29728;7.8538;6.10727;4.79;6.14234;13.7562;3.62115;1.70172;4.59911;6.39161;7.2383;5.79544362068965;2.4489973634292;-0.0354656719161721;-0.0350364514442155;-0.0175438596491228;0.791547272390682;0.793553263951543;0.845759661445291;-0.00514336245347441;0.00125781388446558;0.00125781388446558;4.88106;1.27689505424291;5.568924;0.843996722819467;7.306048;2.79928404423703;6.499932;1.8694093340732;8.70398;1.8358535042726;4.257174;1.44749599731053;3.360958;1.74539885861943;5.18063;2.65432956173494;5.251168;1.96828700160063;6.569186;1.66785501788375;6.002282;4.63079667440927;6.07634;1.34754493197815
"213";"total_groundwater_recharge_km3";"Kosovo";"ECA";"XRK";2.14638;1.68032;2.2708;0.953251;2.1713;2.93921;1.13338;1.0536;1.38232;1.24122;1.50519;1.6899;1.74182;1.21106;1.52103;1.78596;2.71182;0.878542;2.14882;1.16294;1.52547;2.04199;2.35099;2.36249;1.33449;0.802068;1.7352;1.23247;1.94691;1.40804;0.910986;0.753665;0.345895;1.75953;0.630925;0.596749;1.04979;1.59375;2.50903;1.38961;1.81993;1.41826;1.02436;1.04901;1.06157;1.45451;1.73733;1.79164;1.74811;1.67511;1.34416;1.68272;2.94531;0.80858;0.966966;1.24609;1.87537;1.79493;1.53539425862069;0.573581114484318;-0.143932611576703;-0.11298409671168;-0.0623109497882638;0.281069098396515;0.397406380978355;0.489614213923935;-0.00488882700175345;0.0207165966752913;0.0207165966752913;1.8444102;0.547937331380332;1.549946;0.786344591244831;1.5338;0.207835417458142;1.7376164;0.739722912315686;1.923086;0.472985096044262;1.4249376;0.445537256510384;0.8802002;0.533338539665661;1.4277858;0.712669894690522;1.274626;0.345295412552788;1.68134;0.13346335152393;1.5495472;0.850956217516037;1.63879666666667;0.342463929390138
"214";"total_groundwater_recharge_km3";"Disputed Area - China and India";"Other";"XXX";25.5806;21.6482;17.7803;21.4408;26.1003;21.8938;20.9186;24.7392;27.9761;13.6154;26.0392;20.7869;27.6863;25.18;16.9793;27.4448;25.8423;20.3246;17.6813;29.6416;23.3335;19.0723;26.8346;26.0192;17.8722;23.6352;23.9413;25.9567;24.9118;23.9632;29.6357;25.7783;29.4445;33.2654;23.4463;30.0864;21.6993;27.3509;27.8661;20.39;32.4886;27.2752;28.5596;26.0669;23.2647;24.5014;23.7997;22.7249;21.0256;24.1625;26.4746;18.0323;32.6092;13.8861;22.4007;25.4477;21.0576;20.793;24.109875862069;4.28532562521729;0.109498915315422;0.0833307699406318;0.0453720508166969;0.41322582900126;0.533014598781269;0.614894708782575;0.0277871666307783;0.0119900124552535;0.0119900124552535;22.51004;3.41228619887019;21.82862;5.35145666823529;23.33434;4.37430760955377;24.18692;5.0086975928878;22.62636;4.02970451559417;24.48164;0.953683340003379;28.31404;3.79689217887472;25.47854;4.20162000935353;27.531;3.39286581889116;23.24282;1.40750274493516;22.68058;7.28010647429006;22.4327666666667;2.61435853381539
"215";"total_groundwater_recharge_km3";"Disputed Area - China and India";"Other";"XXX";3.71153e-05;0.00129377;0.0266074;0.036089;0.00525493;0.0620851;0.0109094;0.00624659;0.0531459;0.0532661;0.00335647;0.131267;0.068436;0.00471442;0.128558;0.0314816;0.173012;0.0135544;0.110796;0.0283;0.258425;0.00513263;-0.00110888;0.00302073;0.00257268;0.0327491;0.0109081;0.0059617;0.00289227;0.205638;0.284584;0.0383725;0.191485;0.0322339;0.380116;0.0930983;0.0745091;0.015129;0.184547;0.0137673;0.0424072;0.100506;0.047943;0.0170782;0.210102;0.292797;0.209429;0.0965527;0.0806733;0.204637;0.0971972;-0.00272201;0.0543553;0.00907672;0.0161597;0.0107137;0.000874056;0.00336734;0.0736826212293103;0.0900285154341138;0.175919006392738;0.167799686240733;0.117967332123412;0.186527122695963;0.207438137672012;0.1908538900165;0.000937871788978443;0.030947496810209;0.030947496810209;0.01385644306;0.0164290451034759;0.037130618;0.0263673314335585;0.067266378;0.0629510411939367;0.0714288;0.0683268638800289;0.053608432;0.114517987359185;0.051629834;0.086882370966044;0.18535828;0.152369407181747;0.07621014;0.0700981323768544;0.08360728;0.0769447640698963;0.1768178;0.0879983298775891;0.034813382;0.0409049770291736;0.004985032;0.00511540262998251
"216";"total_groundwater_recharge_km3";"Disputed Area - China and India";"Other";"XXX";0.00309705;0.00616499;0.0043089;0.0046221;0.00373331;0.00814225;0.0045583;0.00443728;0.0100993;0.00653454;0.00239456;0.010564;0.00311309;0.00549998;0.00705982;0.00853782;0.00952583;0.00947551;0.0117298;0.0162671;0.0120502;0.00616101;0.00688989;0.00737265;0.00270107;0.0108736;0.0053842;0.0125793;0.00607758;0.0125737;0.0138755;0.00600756;0.0120301;0.00334486;0.00655586;0.00638111;0.00522269;0.00925756;0.0276709;0.0156883;0.0171453;0.0145932;0.0134901;0.00517596;0.0114025;0.00814165;0.00727187;0.00946992;0.0100374;0.0123062;0.00831691;0.00359864;0.00921193;0.0051671;0.00223845;0.00434273;0.00220787;0.0109427;0.00833833793103448;0.0046221548898272;0.192034573752212;0.179304192685103;0.127646702964307;0.148701119722316;0.177618622848192;0.156955636243691;5.25623218185739e-05;0.0368772775161954;0.0368772775161954;0.00438527;0.00115259345762068;0.006754334;0.00241633619011925;0.00572629;0.00328489708948393;0.011107212;0.00311356129242223;0.007034964;0.00334791365006328;0.009497676;0.00351671858525529;0.008362776;0.00441109000253679;0.012844112;0.00922825648726616;0.012361412;0.00451914348474575;0.009445408;0.00193385874571283;0.005706606;0.00299431447659226;0.0058311;0.00455365213042235
"217";"total_groundwater_recharge_km3";"Anguilla (U.K.)";"Other";"AIA";0.176469;0.0204192;0.116663;0.110748;0.113879;0.0992601;0.0594458;0.122731;0.0744763;0.0452408;0.0646787;0.135503;0.0974128;0.0600426;0.0696108;0.114315;0.12248;0.163254;0.0566468;0.116681;0.0666839;0.210938;0.0102568;0.0517987;0.00117306;0.0473556;0.0592705;0.0367545;0.0807829;0.160774;0.0596992;0.112502;0.0324005;0.00324156;0.071255;0.0885168;0.000143933;0.0332014;0.0357959;0.050617;0.0697971;0.120965;0.00929926;0.0372519;0.0464658;0.0759266;0.0885829;0.124998;0.161459;0.0294041;0.14791;0.00111257;0.094403;0.0023127;7.01233e-05;0.00031732;0.0286704;-0.000238756;0.0722728477637931;0.0517746443872693;-0.364376424157874;-0.391922236919007;-0.272837265577737;0.00492381269064718;0.00251366176601017;0.00248385261655301;-0.00111716678392754;0.132770178482084;0.132770178482084;0.10763564;0.0558455423749112;0.0802308;0.0310556430209551;0.08544958;0.0315288539557339;0.11467536;0.0380534587672133;0.068170092;0.0844029894086419;0.0769875;0.0496115372645819;0.055819652;0.0411676507531037;0.0416550066;0.0320363341867023;0.056755812;0.0419264423553647;0.09607412;0.0500467428333453;0.04916167866;0.0683950520436724;0.009582988;0.01653252182133
"218";"total_groundwater_recharge_km3";"British Virgin Islands (U.K.)";"Other";"VGB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"219";"total_groundwater_recharge_km3";"Montserrat (U.K.)";"Other";"MSR";0.209327;0.103492;0.145698;0.103983;0.133064;0.107819;0.0789668;0.105296;0.15746;0.0814231;0.0547835;0.154432;0.133423;0.0990722;0.100819;0.0845716;0.0993969;0.142166;0.106689;0.11046;0.101155;0.198175;0.0881678;0.141468;0.105438;0.122658;0.113148;0.0975995;0.127473;0.169805;0.160159;0.147973;0.103637;0.0875676;0.147138;0.122;0.0447205;0.0802865;0.138013;0.0946589;0.147754;0.114199;0.0459213;0.0714806;0.117181;0.0939168;0.152889;0.179312;0.170951;0.089369;0.152523;0.0452796;0.1295;0.113029;0.0178987;0.0548872;0.0687822;0.016101;0.111802712068966;0.0409293384839624;-0.256775172963922;-0.182011135377895;-0.119177253478524;0.0516870025232528;0.171081203333542;0.186343623629076;-0.000622355277000233;0.065933489450657;0.065933489450657;0.1391128;0.0433385825875743;0.10619298;0.0315696360703129;0.10850594;0.0379613221670163;0.1086567;0.0211886340918899;0.12688076;0.0444858297212494;0.1261367;0.0269438563860113;0.12929492;0.0316991155386392;0.09593578;0.036467010090176;0.09930718;0.0403506655778068;0.13728756;0.0427781979969704;0.09164606;0.0574122688112741;0.0465901333333333;0.0273030803173073
"22";"total_groundwater_recharge_km3";"Bosnia and Herzegovina";"ECA";"BIH";15.9666;18.3795;20.4575;11.904;16.8971;14.5481;19.9069;20.1467;21.1944;13.241;17.9639;19.5312;25.9305;13.0653;15.1512;11.0606;20.4475;11.0601;18.8969;17.7396;22.96;19.014;22.9336;18.3815;12.2694;8.39172;17.2736;13.0269;16.729;14.8124;15.3833;10.5632;6.562;18.4649;11.1686;8.90238;12.3752;15.7226;25.4704;14.9614;16.1296;20.3615;13.5991;18.5741;18.3071;10.7512;19.121;20.8838;16.372;11.429;13.1706;16.7821;36.8482;7.40112;7.83898;25.3897;31.5958;15.934;16.7128206896552;5.64984586219304;0.0252843566221836;-0.089852040973269;-0.0635208711433757;0.850564512795468;0.501355614297333;0.481221981709506;0.00845939155310844;0.000639298689797781;0.000639298689797781;16.72094;3.18259619069086;17.80742;3.63411059229077;18.32842;4.92864925583065;15.84094;4.46856458977601;19.1117;4.38109972267238;14.046724;3.57815260391169;12.4284;4.6003120084403;15.486396;6.18547807853847;17.39428;2.59963539982052;15.7114;4.52100708028643;16.4082;12.0724321959661;24.3065;7.88688699614747
"220";"total_groundwater_recharge_km3";"Svalbard (Nor.)";"Other";"SJM";9.7073;10.3668;8.54077;9.69284;9.0617;9.18923;9.18641;9.5599;8.59432;10.7988;8.31423;9.4466;8.85041;8.3005;10.4246;9.65669;9.87342;9.73287;9.58543;9.09978;8.34369;9.99924;9.26263;10.1971;9.20354;11.2086;10.7426;9.3349;9.02274;7.70627;8.53031;10.3047;8.84177;9.64849;9.51887;9.14886;9.00058;10.3491;9.23267;9.68436;6.10129;9.0493;7.90908;6.94141;7.4613;8.06449;8.62932;10.3625;10.6114;10.3121;10.5734;8.91827;7.21442;10.7402;12.6816;10.0135;9.73931;12.01;9.389595;1.16445389362711;0.067129421358561;0.0723799563197884;0.0381125226860254;0.616597249939394;0.58831296732432;0.672584854709619;0.0046289855117043;0.00450635921193497;0.00450635921193497;9.473882;0.696477050748982;9.465732;0.821548981236055;9.067268;0.892786328283537;9.589638;0.293905668318935;9.40124;0.73615677070173;9.603022;1.40381653787808;9.368828;0.699550285554941;9.483114;0.547201676605618;7.492476;1.09969359661226;9.595962;1.16311561283477;10.025578;2.06118817183682;10.5876033333333;1.23943706860547
"221";"total_groundwater_recharge_km3";"British Indian Ocean Territory (U.K.)";"Other";"IOT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"222";"total_groundwater_recharge_km3";"Christmas Island (Aus.)";"Other";"CXR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"223";"total_groundwater_recharge_km3";"Cocos (Keeling) Islands (Aus.)";"Other";"CCK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";"total_groundwater_recharge_km3";"Saint Helena (U.K.)";"Other";"SHN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"225";"total_groundwater_recharge_km3";"Cook Islands (N.Z.)";"Other";"COK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"226";"total_groundwater_recharge_km3";"Jarvis Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"227";"total_groundwater_recharge_km3";"Baker Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"228";"total_groundwater_recharge_km3";"Wallis and Futuna (Fr.)";"Other";"WLF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"229";"total_groundwater_recharge_km3";"Howland Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"23";"total_groundwater_recharge_km3";"Belarus";"ECA";"BLR";50.0374;19.9237;29.7445;20.183;39.2244;14.7148;17.3951;18.8175;30.6188;30.8286;26.9483;20.9198;42.0553;23.2128;19.676;20.923;33.4837;23.3614;9.03918;28.3738;34.5069;27.5284;39.9631;27.6339;27.1527;25.0235;12.7922;27.8931;22.3248;23.2169;27.213;34.038;42.069;22.471;20.1611;26.9339;30.3564;19.0226;15.7372;29.5099;57.1073;25.7477;18.6494;24.9089;21.7675;16.2397;33.1629;25.6083;21.2321;24.5126;31.2076;46.9596;40.3483;22.0839;26.3196;32.8888;15.5688;10.1455;26.7152962068966;9.51318320476543;-0.0204927746468229;-0.0170721953920453;-0.0163339382940109;0.878645202791158;0.898641280107937;0.856276824354022;-0.0115445562767297;0.000419953812725952;0.000419953812725952;31.8226;12.9223468385197;22.47496;7.67312689996718;26.56244;9.09203125121114;23.036216;9.19413084757227;31.357;5.70487986902441;22.2501;5.69928397476385;29.19042;8.94352096950636;24.312;6.55614678717614;29.63616;15.6105360788155;24.15112;6.21645928740791;33.3838;10.1874078398285;19.5343666666667;11.8789188465674
