"FID";"domestic_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"116";"domestic_water_withdrawal_km3";"Latvia";"ECA";"LVA";0.0797578;0.0797578;0.0799652;0.0810301;0.0826613;0.0835496;0.0867638;0.088947;0.093407;0.0962874;0.100602;0.106403;0.102037;0.106007;0.110346;0.1204;0.13087;0.133564;0.136505;0.141845;0.149383;0.155153;0.151659;0.157466;0.154559;0.150597;0.150584;0.150934;0.1536;0.157614;0.165934;0.172331;0.189013;0.183257;0.163498;0.156381;0.158882;0.158658;0.16058;0.164817;0.168004;0.170122;0.172489;0.175317;0.181354;0.19256;0.204443;0.21298;0.226457;0.250792;0.261956;0.240379;0.23566;0.23566;0.236293;0.23566;0.23566;0.235656;0.157190482758621;0.0509410711256218;0.959670075316877;0.97306445314506;0.886331185916838;0;2.24090975034254e-37;0;0.00289494719000889;0.9209666534587;0.9209666534587;0.08063444;0.0012499585845139;0.08979096;0.00510171585723862;0.105079;0.0038617593788324;0.1326368;0.00796044086090714;0.153644;0.0031550885882967;0.1526658;0.00304016318640957;0.1748066;0.0110223309830544;0.1598636;0.00314622445162452;0.1734572;0.00518692266184874;0.2174464;0.022369007561803;0.2419896;0.0113339102387482;0.235658666666667;2.30940107676081e-06
"117";"domestic_water_withdrawal_km3";"Macao";"EAP";"MAC";0.00132489;0.00132435;0.00132829;0.00123108;0.00122304;0.00127027;0.00135657;0.0014439;0.00150872;0.00151529;0.00152819;0.00161445;0.00172203;0.00204093;0.00216058;0.0023332;0.0023955;0.0025253;0.00251288;0.00264875;0.00256707;0.00273775;0.00282772;0.00287876;0.00295137;0.00309504;0.00325327;0.00327355;0.00328977;0.00324407;0.00343002;0.00358436;0.0036709;0.00377998;0.00395385;0.004051;0.00439664;0.00540225;0.00572654;0.00595775;0.00612381;0.00628563;0.00653258;0.00678178;0.00703745;0.00737575;0.0078301;0.0083606;0.00892209;0.00971727;0.0105826;0.0109907;0.0116253;0.0116253;0.0116563;0.0116253;0.0116253;0.0116253;0.00474832810344828;0.00342869257098042;0.933832091150015;0.996861489082135;0.973912249450324;0;2.21426548457057e-63;0;0.00018960420345135;0.872042374461604;0.872042374461604;0.00128633;5.42015271925062e-05;0.00141895;0.00010483267358033;0.001813236;0.000274580608528716;0.002483126;0.000122730780083889;0.002792534;0.000148102291103143;0.00323114;7.81284468039651e-05;0.003683822;0.000197886712843485;0.005106836;0.000838827326051077;0.00655225;0.000368489154453696;0.008441162;0.0009185223326463;0.01129604;0.000487042275372477;0.0116253;0
"118";"domestic_water_withdrawal_km3";"Morocco";"MENA";"MAR";0.127289;0.127351;0.127702;0.129678;0.139079;0.146603;0.151264;0.157138;0.159059;0.165391;0.173154;0.182283;0.189907;0.217482;0.23191;0.251419;0.27219;0.290368;0.301666;0.320653;0.344316;0.370614;0.395749;0.378006;0.386903;0.382365;0.37946;0.387231;0.429084;0.448305;0.479783;0.491364;0.517193;0.536867;0.547454;0.543485;0.572316;0.591464;0.619011;0.608374;0.647638;0.651914;0.640306;0.650674;0.670171;0.72044;0.757831;0.774964;0.807141;0.849724;0.903259;0.918801;0.927461;0.927399;0.929844;0.927145;0.926649;0.926089;0.479799655172414;0.267180789001554;0.988713096216088;0.996431757359501;0.96854204476709;0;0;0;0.0156432193546401;0.9775535866292;0.9775535866292;0.1302198;0.00504821480327452;0.155891;0.00723735631981734;0.1989472;0.0247729436018411;0.2872592;0.0266644291463365;0.3751176;0.0196336073430228;0.405289;0.0313660511620446;0.5145322;0.0288705752228805;0.58693;0.0300442584947607;0.6521406;0.0110411588069369;0.78202;0.0490965566867983;0.9213528;0.0109529037337137;0.926627666666667;0.000528323133445151
"119";"domestic_water_withdrawal_km3";"Monaco";"Other";"MCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";"domestic_water_withdrawal_km3";"Austria";"Other";"AUT";0.245002;0.245002;0.245647;0.254204;0.26057;0.268642;0.277861;0.287088;0.296132;0.303263;0.311965;0.322537;0.336069;0.35283;0.377109;0.413225;0.436541;0.454545;0.465815;0.491434;0.519666;0.548871;0.566101;0.542001;0.541575;0.544165;0.535809;0.540343;0.600787;0.644282;0.659967;0.661878;0.710515;0.722013;0.75209;0.747313;0.767336;0.814432;0.813913;0.785261;0.791583;0.789455;0.766809;0.768683;0.789597;0.842342;0.879311;0.893682;0.914246;0.95771;0.990496;0.966926;0.967394;0.967394;0.970026;0.967394;0.967394;0.967394;0.617614396551724;0.248357617261949;0.990759963448886;0.989584186302892;0.935968796817727;0;7.78127807520328e-49;0;0.0145712414100709;0.981605305173237;0.981605305173237;0.250085;0.00704043691826012;0.2865972;0.013852911091175;0.340102;0.0257293855153985;0.452312;0.0295565821434076;0.5436428;0.0166850461851324;0.5730772;0.0477868142085241;0.7012926;0.0398625118162416;0.785651;0.0292936860688443;0.7812254;0.0123514601080196;0.8974582;0.0427009534109017;0.9724472;0.0101633496053221;0.967394;0
"120";"domestic_water_withdrawal_km3";"Moldova";"ECA";"MDA";0.151612;0.151612;0.152008;0.155478;0.15883;0.161943;0.164434;0.168114;0.170863;0.173597;0.176134;0.178656;0.180835;0.183434;0.186193;0.189198;0.192781;0.194984;0.196956;0.19861;0.199778;0.202116;0.204388;0.204906;0.206797;0.208728;0.210441;0.21265;0.213939;0.214155;0.216714;0.21842;0.219717;0.219454;0.216417;0.215262;0.213159;0.211166;0.209268;0.208153;0.204978;0.20088;0.198377;0.197165;0.195362;0.196322;0.194999;0.193293;0.192648;0.192967;0.193324;0.188226;0.188078;0.188078;0.188585;0.188078;0.188078;0.188078;0.192920965517241;0.0185135351860878;0.520303435657906;0.391895030993583;0.268286775741527;2.83444082671558e-05;0.00234764490360819;0.00301593613298667;0.000570422529145778;0.270715665157428;0.270715665157428;0.153908;0.00319547398675064;0.1677902;0.0047095567413505;0.1810504;0.00393949302575851;0.1945058;0.0036818571672459;0.203597;0.00270911812219401;0.2119826;0.00234313877096514;0.2181444;0.00152430584201466;0.2114016;0.0028789017524049;0.1993524;0.00372962307747042;0.1940458;0.00156317295908034;0.1892582;0.00228227456718073;0.188078;0
"121";"domestic_water_withdrawal_km3";"Madagascar";"AFR";"MDG";0.0651177;0.0651273;0.0653152;0.0637631;0.0659375;0.0676154;0.0699592;0.0718638;0.0747994;0.0774465;0.0808466;0.0829579;0.0859584;0.0896967;0.0942582;0.101972;0.108322;0.116158;0.116273;0.121371;0.128015;0.14162;0.150923;0.147056;0.14872;0.150703;0.145208;0.146529;0.154844;0.146625;0.147084;0.150449;0.163847;0.159715;0.169151;0.178435;0.175441;0.182379;0.199879;0.196996;0.204673;0.208518;0.215602;0.230621;0.232816;0.253949;0.242302;0.25703;0.268788;0.29823;0.326965;0.322181;0.331014;0.330638;0.331595;0.33073;0.33058;0.330827;0.17095580862069;0.0863328402523411;0.967710783402923;0.992248300470639;0.951603145795523;0;0;0;0.00494734537820291;0.936464160314296;0.936464160314296;0.06505216;0.000794454868447539;0.07233686;0.00388399799021575;0.08674356;0.0053598667262349;0.1128192;0.00765010063332503;0.1432668;0.00919296169360017;0.1487818;0.00396674358889001;0.1580492;0.00918746413326332;0.186626;0.0111064465964592;0.218446;0.012758101093031;0.2640598;0.0213014475376675;0.3284786;0.00396086989182931;0.330712333333333;0.000124444097221739
"122";"domestic_water_withdrawal_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"domestic_water_withdrawal_km3";"Mexico";"LCR";"MEX";1.28347;1.2824;1.28075;1.36463;1.42824;1.50256;1.63451;1.72034;1.837;1.91666;2.04137;2.1303;2.23158;2.56878;2.77955;2.98635;3.32205;3.58061;3.66928;3.69899;4.00027;4.42049;4.96197;5.48769;4.87949;4.74674;5.13642;5.35645;4.77371;4.9508;5.42445;5.80703;6.21805;6.60811;7.03758;7.17095;7.36985;6.72736;7.09865;7.66849;7.74985;8.30519;8.76786;9.15022;9.26971;9.71274;10.1491;10.381;10.7148;11.2396;11.3371;10.6185;11.3791;11.0619;10.8739;10.9439;11.3822;11.3432;5.93937655172414;3.4311407201639;0.988354513472807;0.992494386169984;0.950393224440412;0;0;0;0.200817659109783;0.976844644302066;0.976844644302066;1.327898;0.0664917398629333;1.722214;0.163499584036168;2.350316;0.312218375067836;3.451456;0.299362086744464;4.749982;0.564924195905964;4.992824;0.256504374095258;6.219044;0.636888860932581;7.20706;0.347342402824648;8.648566;0.627954056623572;10.439448;0.577036522691588;11.0541;0.319372134038021;11.2231;0.24257932723132
"124";"domestic_water_withdrawal_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"domestic_water_withdrawal_km3";"Macedonia, FYR";"ECA";"MKD";0.00519891;0.00520154;0.005213;0.00525264;0.00533955;0.00547054;0.00569287;0.00616497;0.00627996;0.00637479;0.00652241;0.00679524;0.00704624;0.00723927;0.00755113;0.00817929;0.00878504;0.00944552;0.00968182;0.010138;0.0105619;0.0111951;0.0117568;0.0120373;0.0120642;0.0119673;0.0120267;0.0126302;0.0129326;0.0131521;0.0134736;0.0137881;0.0138823;0.0135088;0.0133927;0.0137013;0.014243;0.0147801;0.0152433;0.0178885;0.0169483;0.0177136;0.0140611;0.0161802;0.0173392;0.0186579;0.0197349;0.0203507;0.0212714;0.0230141;0.0244446;0.0233668;0.0230827;0.0230827;0.0231451;0.0230821;0.0230824;0.0230827;0.0133351574137931;0.00601243587025115;0.979611098278758;0.991386472482704;0.944596211600389;0;3.89904735400134e-51;0;0.000348782570672733;0.959637903870912;0.959637903870912;0.005241128;5.90765814007548e-05;0.005996626;0.000393909905854118;0.007030858;0.000396355374720717;0.009245934;0.000770675941417662;0.01152306;0.00064095553121882;0.01254178;0.000531126997054377;0.0136091;0.000213265409759764;0.01517124;0.0016251183150774;0.01644848;0.00145045580663459;0.0206058;0.00164778559588315;0.02342438;0.00058216236309126;0.0230824;2.99999999999953e-07
"126";"domestic_water_withdrawal_km3";"Mali";"AFR";"MLI";0.0514965;0.0514965;0.051642;0.0604312;0.0609427;0.0633617;0.0667153;0.072321;0.0751719;0.0498285;0.0540628;0.0545205;0.0562481;0.0601257;0.0632991;0.0669664;0.0671241;0.0776867;0.0819157;0.085619;0.0908503;0.0997639;0.104034;0.0993909;0.0966908;0.0975162;0.0992359;0.0925516;0.100652;0.106383;0.108551;0.111607;0.119281;0.120875;0.128679;0.127502;0.113961;0.134339;0.138368;0.137309;0.140845;0.142134;0.141369;0.147017;0.159906;0.175242;0.184239;0.191937;0.199719;0.215105;0.232651;0.238481;0.244332;0.244332;0.245046;0.244332;0.244332;0.244332;0.122997706896552;0.0624664353710163;0.944501670776658;0.979368329653248;0.912903417907822;0;1.39428397707789e-40;0;0.00349381636469897;0.892083406099894;0.892083406099894;0.05520178;0.00501086892135486;0.06547968;0.00989589333168057;0.05765124;0.00395817228376936;0.07586238;0.00852435419589074;0.09814598;0.00485233876465772;0.09926774;0.00501793142818832;0.1177986;0.00796710215825051;0.1302958;0.0100663283127464;0.1462542;0.00801645462158927;0.1932484;0.0152208666573228;0.2409684;0.00535305364254834;0.244332;0
"127";"domestic_water_withdrawal_km3";"Myanmar";"EAP";"MMR";0.0803298;0.080336;0.0805522;0.079247;0.0803108;0.08379;0.0885742;0.0948971;0.0991548;0.101205;0.104166;0.10934;0.112595;0.111147;0.112611;0.121956;0.132806;0.138434;0.135334;0.142304;0.151596;0.158936;0.164555;0.167265;0.170927;0.172564;0.177459;0.185766;0.185881;0.192551;0.196533;0.200513;0.205546;0.208851;0.207047;0.209166;0.209248;0.222883;0.229482;0.234533;0.234623;0.237375;0.242016;0.243134;0.250091;0.260477;0.273966;0.288067;0.302836;0.32127;0.34353;0.3478;0.35477;0.355083;0.355814;0.35481;0.354616;0.354238;0.196808756896552;0.0878331778154336;0.981278449103667;0.997170014457535;0.975801572897762;0;0;0;0.005103892014519;0.962907394675295;0.962907394675295;0.08015516;0.00051716085312019;0.09352422;0.00727736815490325;0.1099718;0.00351191311111195;0.1341668;0.00769319161336828;0.1626558;0.00757331702096248;0.1828442;0.00785276904664845;0.203698;0.00506620577947639;0.2210624;0.01158410217928;0.2414478;0.0059379420424925;0.2893232;0.0238365196641624;0.3513994;0.00546126549437033;0.354554666666667;0.000290890586532698
"128";"domestic_water_withdrawal_km3";"Mongolia";"EAP";"MNG";0.00498412;0.00498431;0.00499661;0.00511572;0.00525027;0.0053913;0.00554539;0.00574959;0.00591393;0.00612948;0.00641414;0.00674155;0.0070468;0.00746123;0.00801343;0.00882477;0.0100458;0.0105633;0.0113156;0.0120178;0.0125439;0.0135461;0.0143698;0.0151309;0.0157814;0.0163401;0.0155774;0.0162087;0.0179374;0.0186498;0.019483;0.0203367;0.0188872;0.0186432;0.0159418;0.0138628;0.0143822;0.0158875;0.015584;0.0151861;0.0148424;0.0145353;0.0156428;0.0157846;0.0164296;0.017306;0.0187468;0.0202832;0.0223478;0.0241168;0.0263777;0.0248886;0.0272376;0.0272231;0.0273003;0.0272196;0.0272245;0.027209;0.0148534627586207;0.00696480651948714;0.932853408719335;0.918853240641053;0.812462189957653;0;0;0;0.000384745084130545;0.870215482159281;0.870215482159281;0.005066206;0.00011685446260199;0.005745938;0.00029211587010979;0.00713543;0.000624556970059578;0.010553454;0.00122181561951057;0.01427442;0.0012785532397988;0.01694268;0.00129127314577513;0.01865838;0.00165296340612852;0.01498052;0.000842073154185549;0.01544694;0.000760682619756755;0.02056012;0.00272946347694927;0.02660546;0.00103239595746981;0.0272177;7.92275204711005e-06
"129";"domestic_water_withdrawal_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"domestic_water_withdrawal_km3";"Azerbaijan";"ECA";"AZE";0.195911;0.195949;0.195585;0.200808;0.209678;0.218714;0.223346;0.23042;0.239087;0.248876;0.257232;0.273925;0.281796;0.296246;0.321815;0.352547;0.400492;0.42246;0.450163;0.475611;0.489101;0.524827;0.551609;0.553637;0.576985;0.595267;0.606655;0.627953;0.646815;0.626113;0.625789;0.62035;0.640972;0.643195;0.570732;0.535353;0.510065;0.506384;0.515987;0.550697;0.571494;0.578072;0.603751;0.625504;0.646997;0.683056;0.727523;0.832806;0.947928;1.08563;1.22796;1.18953;1.24403;1.24851;1.24858;1.23633;1.22598;1.23419;0.592534793103448;0.320063133681179;0.909664545746745;0.928327540065828;0.82940108892922;0;0;0;0.0172412020671197;0.82748958578863;0.82748958578863;0.1995862;0.00604324297873253;0.2320886;0.0121335444862579;0.2862028;0.0243852730495273;0.4202546;0.0472720495039088;0.5392318;0.0335656235931943;0.6205606;0.0200493276395993;0.6202076;0.0293197380837551;0.5236972;0.018774169947031;0.6051636;0.0317543596266718;0.8553886;0.164417725120499;1.231722;0.0250590975495927;1.23216666666667;0.00546360991774966
"130";"domestic_water_withdrawal_km3";"Montenegro";"ECA";"MNE";0.00745073;0.00745159;0.00747185;0.00754233;0.00773589;0.00798828;0.00828566;0.00886694;0.0090441;0.00924494;0.00947759;0.00982965;0.0102169;0.0105361;0.0110152;0.0118139;0.0125793;0.0135771;0.0137644;0.0143655;0.0150478;0.0160125;0.0169232;0.0170074;0.0169722;0.0170148;0.0170838;0.0174534;0.0184688;0.019179;0.0197348;0.0201345;0.0198621;0.0202781;0.0204183;0.019701;0.0203399;0.0229503;0.0237237;0.0265193;0.025479;0.0258006;0.0223316;0.0239035;0.0252666;0.0266117;0.0284091;0.0234771;0.0238117;0.0243917;0.0251317;0.0246442;0.0245255;0.0245119;0.0244029;0.0245258;0.0245258;0.0245257;0.0177475681034483;0.00654414715436799;0.962619425929011;0.953289139876203;0.868986424044001;0;8.5329107449879e-31;0;0.00037304248761881;0.926636159175898;0.926636159175898;0.007530478;0.000120783755199116;0.008685984;0.00052926225302774;0.010215088;0.000599102860926235;0.01322004;0.00101534177890994;0.01639262;0.000858547408126074;0.01783996;0.000947439110444572;0.02008556;0.000284231257957319;0.02264684;0.00274989124112209;0.02455626;0.00143871659752712;0.02534026;0.00210606063255548;0.02464324;0.000286125108999542;0.0245257666666667;5.77350269186197e-08
"131";"domestic_water_withdrawal_km3";"Mozambique";"AFR";"MOZ";0.0213907;0.0213907;0.0214561;0.0217023;0.0220261;0.0229289;0.0241293;0.025555;0.0266485;0.0272681;0.0280298;0.0294627;0.0302919;0.0304377;0.031029;0.0335473;0.0365906;0.0391511;0.0387152;0.0406576;0.0434023;0.0454479;0.0487003;0.0498536;0.0510958;0.0501724;0.0507901;0.0548933;0.057734;0.0488962;0.0486595;0.0506488;0.0522278;0.0545585;0.0511521;0.0527892;0.0537811;0.0567748;0.0636448;0.0677203;0.0690088;0.0715571;0.0726263;0.073617;0.075973;0.0793777;0.0852471;0.0902571;0.0937926;0.0984504;0.105273;0.107624;0.110032;0.110032;0.110381;0.110032;0.110032;0.110032;0.0570464913793103;0.0285275343426975;0.963152568517677;0.989153397167064;0.949322437239251;0;2.40666205319105e-48;0;0.00162708388753882;0.927662870242195;0.927662870242195;0.02159318;0.000273913365865926;0.02530596;0.00178531306442316;0.02985022;0.00116123178005082;0.03773236;0.00275473092206843;0.04769998;0.00319030681863046;0.0524972;0.00368956148817173;0.05144934;0.00216710054058412;0.05894204;0.00648774751381402;0.07255644;0.00256841294246077;0.08942498;0.0074099468794992;0.1086684;0.00219495564875466;0.110032;0
"132";"domestic_water_withdrawal_km3";"Mauritania";"AFR";"MRT";0.00303863;0.00303862;0.00304689;0.00289881;0.00297199;0.0030571;0.00337435;0.00411537;0.00425706;0.00420215;0.00442766;0.00444806;0.00460039;0.00483615;0.00516133;0.00561864;0.00606566;0.00684912;0.00718809;0.00740697;0.00760265;0.00817601;0.00857273;0.00879898;0.00894088;0.00921479;0.00918454;0.00900379;0.00965715;0.0102108;0.0105359;0.0107985;0.0111725;0.0116762;0.0127922;0.0124556;0.0126718;0.0145608;0.0149271;0.015053;0.0148121;0.0136351;0.0134921;0.013846;0.0143754;0.0151943;0.0164004;0.0177042;0.0199405;0.0207245;0.0225882;0.0219966;0.0234504;0.0234504;0.0235164;0.0234504;0.0234504;0.0234504;0.0112428751724138;0.00658977074667824;0.972224968476153;0.993415229034069;0.95328108653362;0;2.17046836089999e-54;0;0.000379391587560364;0.945221389328453;0.945221389328453;0.002998988;6.36421811379843e-05;0.003801206;0.000548442741614838;0.004694718;0.00030772864876381;0.006625696;0.000759011934445039;0.00841825;0.000539871535135906;0.009454214;0.000486450175588416;0.01139506;0.000890872124942744;0.01393366;0.0012659089295838;0.01403214;0.000550022065920995;0.01799278;0.00232950371044993;0.0230004;0.000679849115613163;0.0234504;0
"133";"domestic_water_withdrawal_km3";"Martinique (Fr.)";"Other";"MTQ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"domestic_water_withdrawal_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"domestic_water_withdrawal_km3";"Malawi";"AFR";"MWI";0.021467;0.021467;0.0215315;0.0221777;0.0228877;0.0235686;0.0241645;0.0258878;0.0274733;0.0282605;0.0281132;0.0294617;0.0305398;0.0336993;0.0354611;0.0374024;0.0406662;0.0429968;0.0451435;0.0485555;0.0521533;0.0552057;0.059006;0.0601334;0.0602919;0.0618255;0.0629261;0.0640338;0.0665652;0.0692141;0.0759262;0.0821595;0.0879692;0.093796;0.0892821;0.094383;0.0802881;0.0864878;0.101463;0.109193;0.0984231;0.10182;0.103246;0.104958;0.12161;0.121672;0.127865;0.13362;0.142497;0.15014;0.161306;0.171183;0.178942;0.178942;0.179498;0.178942;0.178942;0.178942;0.0816513120689655;0.051138033161562;0.967666665755332;0.996476812476146;0.973601783460204;0;5.61032410776061e-62;0;0.0029303562490387;0.936378776014037;0.936378776014037;0.02190618;0.000625149555706473;0.02587094;0.00203042765027469;0.03145502;0.00304401802179291;0.04295288;0.00424931845911789;0.05735806;0.00356187505858923;0.06491294;0.00297836559760551;0.0858266;0.00691932247297378;0.09436298;0.0115158682374365;0.10601142;0.00904466060070802;0.1351588;0.0113550289607733;0.1739742;0.00787630193682288;0.178942;0
"136";"domestic_water_withdrawal_km3";"Malaysia";"EAP";"MYS";0.219839;0.220193;0.220685;0.225582;0.233839;0.243223;0.254195;0.267301;0.278519;0.282791;0.292742;0.307891;0.318402;0.359144;0.384532;0.443912;0.484596;0.484617;0.519505;0.557146;0.600025;0.664212;0.709836;0.729838;0.75792;0.798513;0.842934;0.84345;0.832578;0.881469;0.928681;0.979337;1.04058;1.10036;1.18573;1.25525;1.32292;1.43392;1.51756;1.54326;1.40982;1.47781;1.58225;1.60042;1.66555;1.73815;1.82698;1.92201;2.02796;2.17084;2.31709;2.25233;2.42675;2.42674;2.43368;2.42676;2.42677;2.42673;1.08837356896552;0.748494241877162;0.975099938128355;0.997908271555569;0.980641258318209;0;0;0;0.0432203433818323;0.950819889337917;0.950819889337917;0.2240276;0.00596031104893025;0.2652058;0.0165480484408283;0.3325422;0.0380863423841145;0.4979552;0.0425587474991922;0.6923662;0.0618994882789834;0.8397888;0.0296488745267;1.0469376;0.100886280981608;1.414582;0.123819488449921;1.54717;0.102171210964733;1.937188;0.169429272470846;2.371318;0.0823591887405406;2.42675333333333;2.08166599945488e-05
"137";"domestic_water_withdrawal_km3";"Mayotte (Fr.)";"Other";"MYT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"138";"domestic_water_withdrawal_km3";"Namibia";"AFR";"NAM";0.00295491;0.0029548;0.002964;0.0030435;0.00312849;0.00320254;0.00336557;0.00348668;0.00365711;0.00376472;0.00393889;0.00416247;0.0043783;0.00465148;0.00495607;0.00553523;0.00615217;0.00698073;0.00719614;0.00757555;0.00808478;0.00868947;0.00818869;0.00819842;0.00813899;0.00841226;0.00816613;0.00775701;0.00827596;0.00921421;0.00975185;0.010104;0.0105073;0.0121936;0.0128508;0.013095;0.0138089;0.015271;0.0155707;0.0160127;0.0159686;0.0161989;0.0171769;0.017003;0.0170165;0.0192897;0.0214345;0.0223512;0.0234106;0.0244998;0.0251826;0.0256153;0.0282183;0.0282184;0.0283062;0.0282178;0.0282182;0.0282162;0.0123255831034483;0.00834680631649209;0.959503927662979;0.993909378941216;0.958862673926195;0;0;0;0.000474261328247557;0.920647787200679;0.920647787200679;0.00300914;7.64139715627973e-05;0.003495324;0.000224378143164614;0.004417442;0.000400140207139948;0.006687964;0.000828799518930845;0.00826007;0.000244267853697534;0.008365114;0.000533975726349054;0.01108151;0.00136201779650635;0.01475166;0.00124137838832485;0.01667278;0.00054812347787702;0.02219716;0.00198955333253472;0.02710816;0.00156818014048132;0.0282174;1.05830052442545e-06
