"FID";"evaporation_from_irrigation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"235";"evaporation_from_irrigation_km3";"Norfolk Island (Aus.)";"Other";"NFK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"236";"evaporation_from_irrigation_km3";"Wake Island (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"237";"evaporation_from_irrigation_km3";"Glorioso Islands (Fr.)";"Other";"ATF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"238";"evaporation_from_irrigation_km3";"Falkland Islands (U.K.) / (Islas Malvina";"Other";"FLK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"239";"evaporation_from_irrigation_km3";"Turks and Caicos Islands (U.K.)";"Other";"TCA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";"evaporation_from_irrigation_km3";"Belize";"LCR";"BLZ";0.0138797;0.013807;0.0137312;0.014445;0.0138527;0.0139773;0.0140606;0.014419;0.0141715;0.0142036;0.0147801;0.0147994;0.0148064;0.0148973;0.0160346;0.0156272;0.0156987;0.016056;0.0172336;0.0179235;0.0176701;0.0194509;0.0188442;0.0276932;0.0286799;0.0291939;0.0290086;0.0299469;0.0296241;0.0292385;0.0306184;0.0309336;0.0323161;0.0417672;0.0416965;0.0430035;0.0420319;0.0425865;0.0431783;0.0426199;0.0435451;0.0422642;0.0431085;0.0435747;0.054831;0.0553737;0.0546773;0.0527546;0.0538521;0.0538435;0.0521598;0.0551468;0.0531023;0.0563426;0.057532;0.0576829;0.0592469;0.0569208;0.0326631965517241;0.0163927212162066;0.971351473138966;0.989787443477191;0.927404718693285;0;0;0;0.000942927010981564;0.943523684369235;0.943523684369235;0.01394312;0.000286146880115789;0.0141664;0.000167458248527805;0.01506356;0.000544706896413107;0.0165078;0.00102044286219268;0.02246766;0.00527126833247939;0.0294024;0.000377837610621283;0.03546636;0.00575517151290906;0.04268402;0.000443075108756971;0.0454647;0.00526259010706705;0.05410024;0.000986526040203703;0.0548567;0.00222488628248727;0.0579502;0.00118586351238243
"240";"evaporation_from_irrigation_km3";"Guernsey (U.K.)";"Other";"GGY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"241";"evaporation_from_irrigation_km3";"Jersey (U.K.)";"Other";"JEY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"242";"evaporation_from_irrigation_km3";"Malta";"MENA";"MLT";0.11549;0.124831;0.115267;0.113421;0.11804;0.114891;0.11838;0.118998;0.121966;0.114546;0.115531;0.121907;0.113126;0.12111;0.11323;0.118703;0.108632;0.119338;0.121777;0.11064;0.113338;0.122965;0.112673;0.108792;0.124907;0.117167;0.11401;0.120333;0.118199;0.119545;0.120283;0.119881;0.131623;0.125974;0.129713;0.132784;0.107624;0.105888;0.13223;0.115712;0.0922681;0.06592;0.138024;0.0929332;0.0919873;0.187139;0.112014;0.115167;0.141045;0.097657;0.142637;0.177452;0.107231;0.156988;0.149366;0.105413;0.131462;0.154659;0.120565993103448;0.0189994569123386;0.250158110748335;0.152357808606847;0.120387174833636;0.0582371646530788;0.252820730999288;0.181912613243737;0.000281453332923187;0.062579080373176;0.062579080373176;0.1174098;0.00446259764038839;0.1177562;0.00308902754924588;0.1169808;0.00425287087741916;0.115818;0.00580244745775435;0.116535;0.00700937204748043;0.1178508;0.00246841046019498;0.1254948;0.00534451327999098;0.1188476;0.0130102295444777;0.09622652;0.0260288326696954;0.1306044;0.0352654738490779;0.1467348;0.0256560903042533;0.130511333333333;0.0246367602239688
"243";"evaporation_from_irrigation_km3";"Timor-Leste";"EAP";"TLS";0.00155741;0.00155716;0.00152768;0.00151627;0.00155322;0.00136552;0.00155336;0.00144676;0.00384549;0.00378501;0.00384168;0.00362338;0.00387313;0.00367033;0.0036782;0.00383529;0.0036612;0.00152928;0.00154956;0.00146633;0.00388729;0.00381069;0.00398983;0.00402287;0.00356144;0.00404085;0.00397921;0.00418114;0.00402284;0.00388742;0.00424118;0.00406733;0.00381303;0.00356924;0.0040162;0.00390643;0.00396971;0.00395278;0.00409778;0.00653771;0.00834108;0.0126972;0.014471;0.0879535;0.0791413;0.0940408;0.0862754;0.0999256;0.086563;0.0933161;0.0981371;0.0911591;0.106265;0.105575;0.0968191;0.119289;0.104946;0.106742;0.0279939398275862;0.0415368380791491;0.786997213346579;0.907348734196684;0.743496672716274;2.39808173319034e-13;0;2.22044604925031e-16;0.00193578557168782;0.619364613815276;0.619364613815276;0.001542348;1.91028262306916e-05;0.002399228;0.00129453714874082;0.003737344;0.000112138888125396;0.002408332;0.00122509967899351;0.003854424;0.000184079670740688;0.004022292;0.00010679876155649;0.003941396;0.000258022952331764;0.004492882;0.00114529168776779;0.040520816;0.0394641711740444;0.09202418;0.00572366163412898;0.09959106;0.00634910868571329;0.110325666666667;0.00781424419463158
"244";"evaporation_from_irrigation_km3";"Indonesia";"EAP";"IDN";39.165;35.8774;36.4319;32.8381;35.7241;31.6877;36.9343;33.1868;35.2851;31.4455;38.269;36.5388;37.4377;36.4597;35.5555;39.0404;39.0343;38.4462;37.6532;37.5971;39.3209;41.9599;42.7862;42.4941;39.8708;41.8383;42.6413;43.3419;43.5165;41.6213;45.4558;45.3705;45.6325;42.9688;45.5932;46.69;46.7733;46.1743;47.237;46.0217;45.8667;46.2784;47.7355;58.4025;60.7872;63.1209;65.5982;69.2272;67.0184;68.4591;68.1257;68.2805;66.1764;74.4431;75.2294;76.9119;73.9657;74.2879;47.7901862068965;13.3483814506248;0.90676649117278;0.966470823464272;0.851179673321234;0;0;0;0.716761536805183;0.822225469513787;0.822225469513787;36.0073;2.25234651752345;33.70788;2.36476340296445;36.85214;1.03487187274561;38.35424;0.708249929756439;41.28638;1.58340260104624;42.59186;0.855833341252842;45.00416;1.14265625758581;46.57926;0.489234742225038;51.81406;7.18634220887094;66.68476;2.42926480503876;70.45102;4.09756831755128;75.0551666666667;1.61602822170077
"245";"evaporation_from_irrigation_km3";"Sudan";"AFR";"SDN";17.0786;16.8528;17.285;16.6661;17.3469;17.3973;17.1486;18.1272;18.0351;17.7574;18.3387;18.6999;18.4953;18.6563;18.9704;19.1902;19.0589;19.3458;19.7098;19.219;19.6389;21.8997;21.3375;22.6164;21.2727;22.0398;22.3761;22.1634;23.675;23.205;23.3732;24.1387;25.0107;24.8817;24.2763;25.3373;24.6559;25.2349;24.7646;24.242;25.4179;25.6241;25.8971;25.2035;25.3791;25.21;25.808;25.3897;25.3311;24.9196;25.7035;26.103;25.7472;29.137;28.8629;28.6012;29.0107;29.6946;22.5268844827586;3.71754337082508;0.973071526217349;0.978344458457658;0.889897156684816;0;0;0;0.214215764865112;0.946868195134959;0.946868195134959;17.04588;0.287391174185987;17.69312;0.416388997212943;18.63212;0.236868723135834;19.30474;0.248328206211055;21.35304;1.09998722628947;22.69186;0.713097733834571;24.33612;0.656217137843869;24.84694;0.447267943183948;25.50434;0.265642857987938;25.33168;0.322049432541031;27.11072;1.73427938262553;29.1021666666667;0.552408819022049
"246";"evaporation_from_irrigation_km3";"South Sudan";"AFR";NA;0.0622911;0.0627168;0.0637671;0.0630491;0.0637324;0.0650364;0.0631992;0.0658869;0.0667886;0.0660194;0.0663327;0.0675065;0.06844;0.0680389;0.0726964;0.0714347;0.0701057;0.072336;0.0746511;0.0728207;0.0715701;0.0813865;0.0791593;0.0819434;0.0801764;0.0802465;0.0800451;0.079631;0.0844809;0.0795613;0.0893424;0.0945375;0.0962112;0.0982049;0.0963764;0.0991134;0.101862;0.0992896;0.0923951;0.093702;0.0972486;0.0915757;0.0995093;0.0926719;0.0957085;0.0939113;0.0945882;0.100053;0.0996678;0.0975074;0.0977316;0.101918;0.0987281;0.112663;0.114337;0.112307;0.108025;0.113568;0.0849621396551724;0.0156398570124587;0.961448487038659;0.951521117229075;0.835450695704779;0;0;0;0.000890449755452328;0.924383193228925;0.924383193228925;0.0631113;0.000641885110436435;0.0653861;0.0013714679617111;0.0686029;0.00242163558674711;0.07226964;0.00168516940038679;0.07884714;0.00420876651680751;0.08079296;0.00208122271465598;0.09493448;0.00338503124313499;0.09727242;0.00403294608344818;0.0953428;0.00325769403105939;0.09714554;0.00282605546973162;0.10507554;0.00786666541032476;0.1113;0.00290546880898763
"25";"evaporation_from_irrigation_km3";"Bermuda (U.K.)";"Other";"BMU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";"evaporation_from_irrigation_km3";"Bolivia";"LCR";"BOL";0.449298;0.467202;0.473998;0.465587;0.426402;0.501184;0.475931;0.476078;0.450958;0.449245;0.504243;0.440032;0.495165;0.474169;0.506064;0.625913;0.673679;0.801409;0.804689;0.809478;0.843292;0.859934;0.914258;0.937456;0.906712;0.820635;0.887878;0.87605;0.813476;0.786687;0.792192;0.711904;0.785558;0.836914;0.769526;0.822097;0.845577;0.791857;0.785315;0.862334;0.761041;0.799012;0.823216;0.889327;0.863481;0.834187;0.898651;0.975109;1.00271;1.09422;1.05682;1.11538;1.04684;1.19996;1.26313;1.21344;1.19026;1.26513;0.788142931034483;0.232458794713179;0.896863600407999;0.841274723922606;0.673321234119782;0;0;8.26005930321116e-14;0.0123459069796055;0.804364317736798;0.804364317736798;0.4564974;0.0191118075492613;0.4706792;0.0214220793038397;0.4839346;0.0276182393048507;0.7430336;0.0868205468930022;0.8923304;0.0393009581409919;0.8369452;0.0432031484350388;0.7792188;0.0451731616914291;0.821436;0.0332998314109847;0.8272154;0.0509006944579345;0.9609754;0.0995681778044572;1.136426;0.0934025876515207;1.22294333333333;0.0383290259898857
"27";"evaporation_from_irrigation_km3";"Brazil";"LCR";"BRA";4.04082;4.04483;4.05045;4.03864;4.36477;4.287;4.83465;5.1566;5.31746;5.80045;6.12647;6.35133;6.90213;7.37973;7.74788;8.19415;8.64538;9.56896;10.4379;11.2524;12.3026;14.5443;15.4998;16.425;17.337;18.3411;19.5663;20.6154;21.3457;22.1823;24.1339;24.0964;25.729;26.2137;26.0059;25.8562;25.6182;25.7742;25.734;26.4267;27.2143;28.3671;28.275;33.1941;34.8136;36.711;39.1059;40.722;42.1299;43.4832;43.8328;43.4859;44.62;49.3345;51.7126;48.95;50.906;49.5672;22.3916344827586;15.0218982725316;0.979224545320625;0.996616321634009;0.96854204476709;0;0;0;0.871079369405386;0.95888071015838;0.95888071015838;4.107902;0.143663842249886;5.079232;0.56354806527039;6.901508;0.679783414713834;9.619758;1.25690366831353;15.22174;1.93518604738666;20.41016;1.50423965111946;25.23578;1.03742525369301;25.88186;0.316417015977333;30.37282;3.39411836520178;40.4304;2.6401304541632;46.59716;3.70444136584722;49.8077333333333;0.999938104751154
"28";"evaporation_from_irrigation_km3";"Barbados";"LCR";"BRB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29";"evaporation_from_irrigation_km3";"Brunei";"Other";"BRN";0.010762;0.0106306;0.0108827;0.0107975;0.0104771;0.0106181;0.0108479;0.0109171;0.0112931;0.0114299;0.00969969;0.010576;0.011835;0.0131518;0.0142447;0.0137977;0.0140696;0.0148499;0.0148295;0.014806;0.0149057;0.0157934;0.0159349;0.0163651;0.0170232;0.0161081;0.0165977;0.0167529;0.0169394;0.0171155;0.0174398;0.0177234;0.0177447;0.0170872;0.0177689;0.0186293;0.0195578;0.0195162;0.0191189;0.0199733;0.0184466;0.0196261;0.0205962;0.020064;0.0213369;0.0208359;0.0197818;0.0198416;0.0192565;0.0179403;0.0176106;0.018591;0.0184632;0.0197405;0.0196498;0.0204563;0.0188792;0.0194578;0.016192855;0.00346106177605378;0.924853997749019;0.917991940693347;0.782214156079855;0;0;0;0.000189554085637822;0.855354917152342;0.855354917152342;0.01070998;0.000158691767272282;0.01102122;0.000333288391637032;0.011901438;0.00184818668475887;0.01447054;0.000499691467807887;0.01600446;0.000778548465414967;0.01670272;0.000385202845264673;0.0175528;0.000292481426760743;0.0193591;0.000507865095276294;0.02001396;0.00108382775522682;0.01953122;0.00105686015016179;0.01881102;0.000891330562698262;0.0195977666666667;0.000797812072692144
"3";"evaporation_from_irrigation_km3";"Angola";"AFR";"AGO";0.549766;0.6524;0.644436;0.657342;0.646575;0.641499;0.610719;0.647755;0.629817;0.615196;0.642984;0.645384;0.625676;0.633222;0.618729;0.654848;0.625334;0.644223;0.651054;0.65711;0.63622;0.843325;0.805922;0.75664;0.808402;0.762129;0.802728;0.790574;0.802116;0.782466;0.792291;0.76944;0.820932;0.796687;0.793891;0.831934;0.812249;0.832683;0.834831;0.827404;0.822301;0.803033;0.826751;0.836488;0.813638;0.824921;0.819455;0.826117;0.850249;0.872545;0.844392;0.847515;0.83123;0.867702;0.865565;0.862193;0.904088;0.88054;0.755097517241379;0.0961139145291343;0.909035237200924;0.897013134824203;0.715668481548699;0;0;1.99840144432528e-15;0.00517389492140635;0.826345062472945;0.826345062472945;0.6301038;0.0451937898632102;0.6289972;0.0160731752681292;0.633199;0.011293774922496;0.6465138;0.0128080390068113;0.7701018;0.0809586090184361;0.7880026;0.0167536166185096;0.7946482;0.0182796193806107;0.8278202;0.00911533025731925;0.8204422;0.0127485408459165;0.8386574;0.0223462363005496;0.8512808;0.0153082132758856;0.882273666666667;0.0210012370191218
"30";"evaporation_from_irrigation_km3";"Bhutan";"SOA";"BTN";0.0826735;0.0862463;0.0766088;0.0814954;0.0911747;0.0935188;0.0985271;0.097031;0.122541;0.122848;0.121135;0.127129;0.161357;0.152092;0.17592;0.157292;0.189578;0.178899;0.179631;0.201073;0.223647;0.209735;0.222464;0.244033;0.238665;0.241854;0.24124;0.235346;0.239623;0.280224;0.261703;0.322542;0.28873;0.297564;0.299608;0.302748;0.322184;0.309275;0.293631;0.319593;0.292727;0.294362;0.305792;0.314097;0.31892;0.328733;0.312095;0.34106;0.334936;0.337622;0.267978;0.25398;0.244587;0.295684;0.287892;0.314628;0.294475;0.277752;0.231181027586207;0.083223780815535;0.896987389823363;0.865268079608724;0.730187537810042;0;0;6.66133814775094e-16;0.00442063237257372;0.804586377502132;0.804586377502132;0.08363974;0.00544370527058547;0.10689318;0.0145390721960516;0.1475266;0.0230807638586768;0.1812946;0.0161588295770455;0.2277088;0.0137257190777023;0.2476574;0.0183818392931719;0.2940294;0.0219639608859604;0.3094862;0.0118344501646676;0.3051796;0.011627353151083;0.3308892;0.0114348536370169;0.2700242;0.0217159966660524;0.295618333333333;0.0184645674829749
"31";"evaporation_from_irrigation_km3";"Botswana";"AFR";"BWA";0.00256287;0.0024661;0.00245332;0.00240648;0.00257814;0.00260813;0.00266213;0.00463564;0.00279628;0.00291321;0.00297021;0.00299321;0.00299718;0.00305584;0.00306305;0.00289329;0.00294895;0.00297477;0.00301497;0.00313784;0.00322153;0.0058463;0.00591553;0.00570076;0.00593188;0.00609156;0.00600232;0.00572832;0.00600939;0.00620861;0.00604742;0.00590755;0.00357328;0.00361488;0.00392967;0.003655;0.0037045;0.0042235;0.00399923;0.00419103;0.00412965;0.00406846;0.0039774;0.00409882;0.00440271;0.00444053;0.00421886;0.00432097;0.00639099;0.00648442;0.00524027;0.00530247;0.00522174;0.00599629;0.00622329;0.00603683;0.00586213;0.00623016;0.00431517;0.00135103878795592;0.668160323979143;0.720323602694638;0.58983666061706;1.00190851171078e-08;0;6.14011064214992e-11;5.34563277861511e-05;0.446438218539914;0.446438218539914;0.002493382;7.40164334455532e-05;0.003123078;0.000853863252441514;0.003015898;4.11435799366074e-05;0.002993964;9.17489502937226e-05;0.0053232;0.00117840444285907;0.00600804;0.000177117005535888;0.00461456;0.00125275789486636;0.003954652;0.000265757571989962;0.004135408;0.000159898998026879;0.005171154;0.00115932691456293;0.005596812;0.000476050357861435;0.00604304;0.000184093572131131
"32";"evaporation_from_irrigation_km3";"Central African Republic";"AFR";"CAF";0.000411795;0.000415827;0.00040858;0.000399033;0.000403352;0.000415914;0.000409599;0.000418656;0.000403899;0.000394454;0.000414665;0.000416797;0.00040521;0.000398872;0.000403633;0.000413977;0.000394701;0.000394032;0.000405553;0.000388016;0.000387824;0.000392717;0.000373752;0.000381097;0.00039955;0.000396149;0.00039752;0.000390478;0.00041166;0.000421258;0.000393294;0.000405236;0.00344646;0.00338935;0.00336444;0.00737628;0.00758572;0.00760315;0.00775253;0.00788908;0.0080501;0.00778634;0.00765928;0.00790012;0.00796352;0.00772993;0.0081459;0.00824232;0.00771425;0.00786185;0.00754081;0.00764554;0.00781242;0.0088153;0.00880465;0.00938929;0.00886273;0.00933345;0.00359537775862069;0.0037296874400027;0.88729112663222;0.738164815897136;0.528130671506352;0;0;4.73943639889285e-09;0.000195969821403301;0.787285543400268;0.787285543400268;0.0004077174;6.66355823115548e-06;0.0004085044;9.71826570433223e-06;0.0004078354;7.61329661184957e-06;0.0003992558;1.03770883536761e-05;0.000386988;1.00152353691763e-05;0.000403413;1.26615994645226e-05;0.002199756;0.0016438902454355;0.007641352;0.000192709098825146;0.007871872;0.000152867268308163;0.00793885;0.000242376499376486;0.008123744;0.000633895975085818;0.00919515666666667;0.000289240631539439
"33";"evaporation_from_irrigation_km3";"Canada";"Other";"CAN";1.74272;1.70267;1.73962;1.7893;1.76524;1.91256;1.81197;1.82623;1.93933;1.993;1.91725;2.04498;2.1293;2.19935;2.18426;2.39494;2.52508;2.47096;2.72054;2.67585;2.81461;2.92586;3.08785;3.38008;3.2194;3.50583;3.6669;3.86702;3.97519;4.10718;4.06565;3.71657;3.79349;3.84612;3.67526;3.63552;3.87818;3.60921;3.43482;3.8049;3.79177;3.94101;4.0092;4.25073;3.87634;4.14787;4.05535;4.38232;4.37195;4.49412;4.37545;4.33822;4.17171;4.8639;4.92068;4.71638;4.57498;4.85734;3.30403637931034;1.00798510938893;0.961237274844491;0.960687809529669;0.857229280096794;0;0;0;0.0573766701528802;0.923977098550462;0.923977098550462;1.74791;0.032232665108551;1.896618;0.076628497766823;2.095028;0.116329079640475;2.557474;0.137436114540539;3.08556;0.225598322577984;3.824424;0.240214336020979;3.819418;0.152786367094712;3.672526;0.174426880038599;3.97381;0.174393191524211;4.290322;0.181772385333966;4.533992;0.336555116986802;4.71623333333333;0.141180057137449
"34";"evaporation_from_irrigation_km3";"Switzerland";"Other";"CHE";0.0988137;0.101299;0.0972789;0.102349;0.105074;0.100079;0.113997;0.107312;0.113571;0.120637;0.116896;0.1197;0.121671;0.132059;0.118902;0.128166;0.129355;0.126813;0.136734;0.120315;0.119472;0.127732;0.122404;0.120874;0.130172;0.129406;0.125472;0.128784;0.134292;0.129106;0.12863;0.136319;0.141964;0.138481;0.137243;0.138554;0.136479;0.134053;0.135605;0.135411;0.133282;0.127763;0.135094;0.130264;0.133286;0.150189;0.13788;0.135356;0.135766;0.132772;0.130709;0.140908;0.129713;0.152624;0.147766;0.144022;0.14294;0.150026;0.128135079310345;0.0131166929390953;0.850943620315222;0.843551016641546;0.657592256503327;0;0;3.06421554796543e-13;0.000660960884678086;0.724105044955183;0.724105044955183;0.10096292;0.0030465675877945;0.1111192;0.00776631123507164;0.1218456;0.00596051476803808;0.1282766;0.00587860513217208;0.1241308;0.00460319836635356;0.129412;0.00315539442859367;0.1365274;0.00490656736425783;0.1360204;0.0016616280570573;0.1319378;0.00290760540651582;0.1383926;0.00683975370901613;0.140344;0.0101495562218257;0.145662666666667;0.00381728821722087
"35";"evaporation_from_irrigation_km3";"Chile";"LCR";"CHL";4.6064;5.04107;4.7983;4.85872;4.32121;4.65874;4.88161;5.17931;4.97562;4.73203;4.45414;4.86215;5.17838;5.45608;5.62897;5.39779;5.13629;5.46462;5.71249;5.65214;5.585;5.91904;6.2327;6.31362;6.47709;6.23187;6.46108;6.87293;6.78549;7.25573;7.08489;6.77772;7.48335;7.47521;8.90604;8.97923;8.505;8.49573;8.70985;8.83081;8.654;8.35185;9.39711;9.81269;9.49737;9.40146;9.31732;9.46953;9.65196;8.74181;8.48136;8.72756;9.02045;9.71826;9.73664;9.69513;9.76752;9.41563;7.12476017241379;1.86997201003679;0.960832764890718;0.955458488418592;0.828191167574108;0;0;0;0.106398016241655;0.92319960208754;0.92319960208754;4.72514;0.27398284590463;4.885462;0.205811924994642;5.115944;0.470420651683151;5.472666;0.228334422788155;6.10549;0.354704272458058;6.72142;0.393695167356675;7.545442;0.815708293736186;8.704124;0.209071678808967;9.142604;0.613121770841649;9.316416;0.344034528543285;9.136854;0.571952803192711;9.62609333333333;0.185825695298937
"36";"evaporation_from_irrigation_km3";"China";"EAP";"CHN";208.242;211.57;209.79;209.681;210.75;214.572;216.437;224.553;238.847;244.676;245.816;253.884;251.991;269.905;269.181;277.112;279.341;287.219;292.225;299.712;319.607;322.329;310.543;315.029;305.485;317.16;308.325;303.81;315.627;316.875;324.038;309.546;344.385;339.435;354.507;345.014;362.989;360.488;356.087;362.771;382.113;378.012;386.295;398.232;415.285;439.078;471.053;462.27;458.325;472.75;463.678;479.523;467.923;490.969;492.255;522.06;475.198;485.251;338.790068965517;90.2716043673081;0.977467982589414;0.9864037651112;0.922565033272837;0;0;0;5.22521689378321;0.955443656987417;0.955443656987417;210.0066;1.25135998018156;227.817;13.4301424229231;258.1554;10.8180686030363;287.1218;9.29115411022763;314.5986;6.79216451508649;312.3594;5.98920356140949;334.3822;17.7089925941596;357.4698;7.49554719149976;391.9874;15.0581555411013;460.6952;13.4907690922349;478.8696;13.0058074259155;494.169666666667;24.6712124212275
"37";"evaporation_from_irrigation_km3";"Cote d'Ivoire";"AFR";"CIV";0.0228144;0.0231108;0.0234741;0.0229269;0.0232402;0.0235273;0.0397226;0.0394766;0.0654955;0.087743;0.109822;0.133832;0.164329;0.182636;0.19045;0.235502;0.268762;0.286455;0.29966;0.309349;0.339133;0.38495;0.400603;0.424903;0.443401;0.446991;0.477732;0.49342;0.527357;0.538889;0.561477;0.588484;0.630676;0.630143;0.653871;0.691532;0.667536;0.699121;0.680152;0.678168;0.696576;0.680296;0.693969;0.701294;0.686302;0.697917;0.703515;0.683612;0.693465;0.702544;0.696902;0.701245;0.707587;0.763304;0.74347;0.755117;0.747529;0.732463;0.453413351724138;0.263959573348579;0.961736718139325;0.986649850810545;0.933454325468845;0;0;0;0.0150329507767079;0.9249375150174;0.9249375150174;0.02311328;0.000259986859283311;0.051193;0.0253707462831703;0.1562138;0.0338720038999762;0.2799456;0.0291371595956092;0.398598;0.0400800323976915;0.4968778;0.0372865036266475;0.6129302;0.037190023833012;0.6833018;0.0122762053664803;0.6916874;0.00836895153528802;0.6962106;0.00810310214053851;0.7225016;0.0293007572478938;0.745036333333333;0.0115308702764941
