"FID";"fossil_groundwater_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"116";"fossil_groundwater_abstraction_km3";"Latvia";"ECA";"LVA";2.02066e-12;1.95237e-12;3.26111e-12;3.06971e-12;1.34453e-12;8.29348e-12;7.393e-12;1.07739e-11;4.49444e-12;9.36513e-12;4.58369e-12;1.99922e-11;2.85303e-12;2.34802e-11;1.32411e-11;5.97579e-12;1.0965e-11;4.54439e-12;6.43619e-12;3.05747e-12;4.93599e-12;1.11546e-12;6.61872e-12;2.9614e-12;3.74442e-12;7.69363e-12;5.59783e-12;4.4769e-12;4.21884e-12;2.25864e-12;1.48565e-12;1.07861e-12;1.03821e-11;1.06749e-11;1.50221e-12;3.35841e-12;9.99287e-13;8.27846e-13;3.24036e-12;4.19203e-12;2.76771e-12;9.74987e-12;1.76507e-11;4.09801e-12;1.089e-11;1.69077e-11;1.95519e-11;2.72659e-11;1.7652e-11;1.23414e-11;9.06564e-12;8.80409e-12;1.18835e-11;1.26497e-11;1.25326e-11;1.42426e-11;1.30707e-11;7.48846e-12;7.88057074137931e-12;6.10581652150008e-12;0.348433707509603;0.359438924605494;0.220810647307925;0.00735364858102661;0.0058415417724629;0.0143486335634235;1.25983750253775e-13;0.121406048528889;0.121406048528889;2.329676e-12;8.0987390449378e-13;8.06399e-12;2.36014607336071e-12;1.2830044e-11;9.1163922562234e-12;6.195768e-12;2.976059918923e-12;3.875198e-12;2.06884485465199e-12;4.849168e-12;1.99362678489982e-12;5.024694e-12;5.02819380569504e-12;2.5235866e-12;1.51603290269268e-12;9.031258e-12;5.95472658478708e-12;1.874378e-11;5.45053277735306e-12;1.0987106e-11;1.89828100932923e-12;1.16005866666667e-11;3.60908945504726e-12
"117";"fossil_groundwater_abstraction_km3";"Macao";"EAP";"MAC";3.42488e-12;3.22034e-12;8.62684e-12;8.33214e-12;8.1185e-12;1.40718e-11;1.31045e-11;1.99659e-11;8.9794e-12;1.09738e-11;2.34985e-12;6.92088e-12;1.88756e-12;8.16841e-12;1.40396e-11;1.25591e-11;2.16774e-11;6.02123e-12;2.27323e-12;1.62728e-11;4.19542e-12;1.51925e-11;1.54621e-11;1.63682e-11;1.36647e-11;1.9292e-11;2.04303e-11;1.92652e-11;2.18353e-11;2.033e-11;2.15156e-11;1.24482e-11;1.93862e-11;2.86844e-11;1.58142e-11;2.9854e-11;2.27702e-11;1.6756e-11;2.60068e-11;1.53377e-11;2.03193e-11;1.84424e-11;1.43821e-11;1.3703e-11;3.82713e-11;4.18844e-11;2.69608e-11;2.65689e-11;2.46216e-11;4.48585e-11;3.24315e-11;2.80956e-11;2.5524e-11;3.4276e-11;2.3622e-11;2.74456e-11;2.45876e-11;2.90141e-11;1.82863082758621e-11;9.8818189886329e-12;0.770180691150137;0.799747762158172;0.580157289776165;1.5762946503628e-12;0;1.25143895246538e-10;4.50692303054535e-13;0.593178297020504;0.593178297020504;6.34454e-12;2.76547560499094e-12;1.341908e-11;4.15559889991804e-12;6.67326e-12;4.95364897577029e-12;1.1760752e-11;7.78285022868037e-12;1.2976584e-11;5.00433505625673e-12;2.023056e-11;1.0533030964542e-12;1.956972e-11;6.15868284716789e-12;2.214494e-11;6.12604500375242e-12;2.102362e-11;1.00292384285648e-11;3.297884e-11;9.5862260208593e-12;2.878982e-11;4.50593745651224e-12;2.70157666666667e-11;2.24433577775994e-12
"118";"fossil_groundwater_abstraction_km3";"Morocco";"MENA";"MAR";0.369707;0.265658;0.241999;0.446071;0.327454;0.0748921;0.22997;0.0268575;0.230565;0.226285;0.0286727;0.0893852;0.172623;0.0111729;0.0761313;0.176559;0.147414;0.30388;0.135671;0.185575;0.109453;0.134424;0.0875907;0.259076;0.257446;0.411271;0.407468;0.324166;0.172258;0.212208;0.0154198;0.0297469;0.0555;0.0269958;0.128354;0.196643;0.206453;0.332433;0.00167131;0.00787418;0.0266392;0.102318;0.270462;0.283163;0.126786;0.113457;0.0885353;0.214231;0.113542;0.324909;0.347012;0.103184;0.00121532;0.00938018;0.133891;0.255647;0.358597;0.393348;0.179470886034483;0.123744107789109;-0.0815140120759751;-0.0944046264111477;-0.0635208711433757;0.542993845050591;0.47984720272456;0.481221981709506;-0.000597320498015977;0.00664453416472333;0.00664453416472333;0.3301778;0.0820663084139892;0.15771392;0.0990114519763093;0.07559702;0.0631601124188122;0.1898198;0.0669588320962963;0.16959794;0.0826187208541018;0.3054742;0.109988887530514;0.0512033;0.0455453926617172;0.149014898;0.142162413285858;0.16187364;0.111320383662867;0.17093486;0.0987040067385717;0.1189365;0.13995631059306;0.335864;0.0716099386747398
"119";"fossil_groundwater_abstraction_km3";"Monaco";"Other";"MCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";"fossil_groundwater_abstraction_km3";"Austria";"Other";"AUT";1.11009e-05;1.10455e-05;1.1029e-05;1.12915e-05;1.15088e-05;1.14469e-05;1.12621e-05;1.13364e-05;1.19103e-05;1.21748e-05;1.22284e-05;1.23134e-05;1.24934e-05;1.2309e-05;1.21102e-05;1.23896e-05;1.27931e-05;1.2874e-05;1.28148e-05;1.27292e-05;1.30468e-05;1.32214e-05;1.32622e-05;1.33299e-05;1.32797e-05;1.32879e-05;1.37584e-05;1.38871e-05;1.3768e-05;1.33315e-05;1.29739e-05;1.29573e-05;1.27499e-05;1.2104e-05;3.84822e-05;0.00017818;1.37908e-05;9.98876e-06;9.96112e-06;9.86017e-06;9.45602e-06;9.32057e-06;9.31761e-06;9.27871e-06;9.03822e-06;0.00202492;8.16397e-06;8.11971e-06;7.9439e-06;1.4664e-05;8.13968e-06;8.0801e-06;7.95603e-06;7.97745e-06;7.99544e-06;7.95463e-06;7.97119e-06;0.00108281;6.7818785862069e-05;0.000297543578532079;0.223182333043988;-0.277676950998185;-0.109497882637629;0.0921778003354952;0.0351615004616114;0.224692185833161;3.93243013503948e-06;0.049810353782957;0.049810353782957;1.119514e-05;2.04048800535558e-07;1.16261e-05;3.96981126755417e-07;1.229088e-05;1.39998971424793e-07;1.272014e-05;1.91895382956443e-07;1.3228e-05;1.08516289099839e-07;1.360658e-05;2.76144503838117e-07;1.785346e-05;1.15372225588744e-05;4.435617e-05;7.48284231921875e-05;9.282226e-06;1.52050924462826e-07;0.000412762316;0.000901228061784507;8.02974e-06;7.7406122819839e-08;0.000366245273333333;0.000620563256804425
"120";"fossil_groundwater_abstraction_km3";"Moldova";"ECA";"MDA";0;0;0;0.00501257;5.64507e-11;5.87633e-10;0.0238912;0;0;0;0;0;0;0;0;7.28619e-12;9.68776e-13;0;0;0;0;0;0;7.93625e-20;0;0;0;0;1.37878e-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.36864e-20;0;0;0;0;0;0;0;0;0;0;0;0.000498340873316184;0.00319404974512197;-0.21642078566117;-0.339995379534471;-0.278164265214589;0.10273535887531;0.00902106581450424;0.00833275873058774;-4.09346673415286e-05;0.046837956466197;0.046837956466197;0.00100251401129014;0.00224168944608384;0.0047782401175266;0.0106844693871092;0;0;1.6509932e-12;3.17797887508888e-12;1.58725e-20;3.54919889728654e-20;2.75756e-20;6.16609161203432e-20;0;0;0;0;0;0;1.473728e-20;3.29535598834481e-20;0;0;0;0
"121";"fossil_groundwater_abstraction_km3";"Madagascar";"AFR";"MDG";4.98025e-12;5.20746e-12;2.30209e-07;6.34901e-12;2.75097e-12;5.54598e-07;4.12895e-06;1.15151e-11;1.16684e-11;1.02275e-11;1.1962e-11;1.18214e-11;5.34758e-06;1.18924e-11;2.04952e-11;1.60326e-05;1.54011e-11;1.04888e-11;1.35664e-11;4.26389e-06;7.67416e-06;1.35573e-05;1.54998e-05;3.86303e-06;1.29932e-11;1.00638e-11;5.76116e-06;1.1989e-05;9.25232e-06;9.34457e-12;1.07485e-05;4.90531e-12;8.91818e-06;1.5324e-05;1.90911e-05;1.41556e-11;9.57312e-07;1.04495e-05;1.09154e-11;7.49067e-06;1.28694e-11;1.30153e-11;1.87391e-11;1.93599e-11;1.39326e-11;1.6893e-05;1.95507e-05;1.71517e-11;1.70834e-11;1.02839e-11;9.87589e-12;1.70327e-11;1.24933e-11;1.04111e-11;2.42392e-05;2.27708e-07;4.75372e-06;1.97874e-11;4.08273430585448e-06;6.42528840646571e-06;0.159838159902278;0.230366975299148;0.169993950393224;0.23071618872284;0.0820012269580326;0.0594373926722929;6.08168213908119e-08;0.0255482373609467;0.0255482373609467;4.6045657538e-08;1.02950438185401e-07;9.367162822e-07;1.80059851700653e-06;1.0695272342e-06;2.39150419891785e-06;4.05930589126e-06;6.94325570425252e-06;8.11886059864e-06;6.48614732942298e-06;5.400499881674e-06;5.40151636275371e-06;1.0816356981062e-05;7.23518089379217e-06;3.7795014142e-06;4.86814848954057e-06;1.558326e-11;3.19790825743954e-12;7.2887489038e-06;1.00246448388143e-05;4.847849962598e-06;1.08400942147814e-05;1.6604825958e-06;2.68124014396244e-06
"122";"fossil_groundwater_abstraction_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"fossil_groundwater_abstraction_km3";"Mexico";"LCR";"MEX";2.11847;2.82721;3.48364;3.75874;4.10427;3.88829;3.9961;4.09492;3.01022;3.68227;2.84446;4.33123;4.17152;4.19231;4.05842;4.35784;4.89196;5.6158;5.08563;5.19654;4.93687;5.39638;6.46486;4.71741;7.31486;5.09642;4.50372;4.79796;5.46652;5.32717;6.09751;6.94499;6.11312;6.20858;5.69202;7.04015;7.89858;8.39132;7.99642;7.06616;9.401;8.23719;8.55288;8.13216;8.83221;7.4579;5.81681;8.11339;9.10207;7.79684;8.84839;9.29011;8.3216;12.865;12.6396;11.775;10.1985;8.08011;6.32140724137931;2.44971885739281;0.901023860350141;0.935710111046172;0.787053841500303;0;0;0;0.130708297394567;0.811843996920272;0.811843996920272;3.258466;0.790875216029684;3.73436;0.432809973833783;3.919588;0.608783766759594;5.029554;0.459577257139646;5.766076;1.09669834728151;5.038358;0.391706285014678;6.211244;0.455671919729535;7.678526;0.600014933130835;8.631088;0.510738637044428;7.657402;1.19812495181847;10.39294;2.18236568350723;10.01787;1.85405593920464
"124";"fossil_groundwater_abstraction_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"fossil_groundwater_abstraction_km3";"Macedonia, FYR";"ECA";"MKD";1.11907e-12;5.66415e-13;7.07025e-13;1.43377e-12;8.60379e-13;6.35825e-13;6.98782e-13;1.31009e-12;1.17704e-12;3.2568e-13;7.97237e-13;2.17711e-13;3.38847e-15;2.44935e-24;6.46294e-24;0;0;1.35448e-22;5.23736e-23;7.09827e-23;6.57335e-24;0;0;0;2.22815e-22;9.55994e-23;5.67956e-24;1.24787e-14;2.17615e-24;0;0;8.87106e-23;1.07043e-16;5.85354e-24;0;8.88004e-15;1.46157e-14;8.89853e-23;9.00491e-23;1.49136e-22;0;4.13477e-23;2.5109e-22;1.80261e-22;2.34462e-21;1.34769e-24;1.1612e-22;1.16328e-22;9.72498e-23;4.56222e-22;3.63315e-15;9.25069e-18;2.12227e-15;9.37767e-15;2.9343e-13;1.96322e-13;3.16171e-13;6.6352e-22;1.84647574120369e-13;3.72286350908004e-13;-0.585709532350079;-0.211378215831342;-0.0837971272698616;1.36672018661655e-06;0.111200377017262;0.357101493871772;-1.29124908451595e-14;0.343055656285756;0.343055656285756;9.373318e-13;3.4497169732994e-13;8.294834e-13;4.06258105110286e-13;2.03667294001782e-13;3.44816821728907e-13;5.176086e-23;5.64175620719116e-23;4.587767e-23;9.89519203099136e-23;2.49574002069102e-15;5.58064428259869e-15;2.1408618912828e-17;4.78710743305245e-17;4.69914806563408e-15;6.7465516039277e-15;5.6346374e-22;1.00087909627516e-21;1.57453498e-22;1.7367778425449e-22;6.1714468138e-14;1.29579542753957e-13;1.70831000221173e-13;1.59619449026897e-13
"126";"fossil_groundwater_abstraction_km3";"Mali";"AFR";"MLI";1.40172e-05;1.23752e-05;7.49449e-07;8.54783e-06;2.31504e-05;3.52325e-05;3.10415e-05;1.52697e-05;4.14532e-12;1.07808e-12;2.1e-11;3.22199e-11;5.14318e-11;2.97566e-11;3.38169e-11;3.25149e-11;3.31833e-07;2.48588e-12;3.30434e-12;7.87803e-07;7.26869e-12;9.88868e-12;4.92967e-05;3.48531e-05;0.000112211;0.000123864;0.0001253;9.93874e-05;8.367e-05;8.52422e-05;0.000125678;5.79731e-05;0.000117048;0.000123026;0.00015121;0.000164823;0.000123453;9.56481e-05;0.000133218;0.000112775;0.00014556;9.66614e-05;5.82251e-05;7.6415e-05;0.000115753;0.000130751;0.000109724;0.000131461;0.000151712;0.000209766;0.000164832;0.000158881;0.000119781;8.92902e-05;7.60984e-05;3.95058e-05;3.97821e-05;8.64547e-05;7.00143783432947e-05;5.94002272465383e-05;0.718314698184193;0.689316804577194;0.453115547489413;2.18321138945043e-10;4.52997005664223e-09;5.05320842281165e-07;2.52669883409329e-06;0.515976005627446;0.515976005627446;1.17680158e-05;8.16646470645733e-06;1.630874104468e-05;1.66447615203543e-05;3.364504e-11;1.11068266553953e-11;2.23934861024e-07;3.46414707346241e-07;3.9272163431474e-05;4.61646445577082e-05;0.00010349272;2.02078070965654e-05;0.00011498702;3.44451057670317e-05;0.00012598342;2.57970402668988e-05;9.85229e-05;3.40055224629765e-05;0.0001466828;3.82631066394249e-05;0.00012177652;3.99260270000911e-05;5.52475333333333e-05;2.70265522022942e-05
"127";"fossil_groundwater_abstraction_km3";"Myanmar";"EAP";"MMR";1.12591e-05;1.13117e-05;1.1303e-05;1.04605e-05;1.03958e-05;1.08199e-05;1.1557e-05;1.30451e-05;1.35987e-05;1.36962e-05;1.37474e-05;1.44737e-05;1.54112e-05;1.82899e-05;1.93447e-05;2.08243e-05;2.14668e-05;2.30734e-05;2.2954e-05;2.4215e-05;2.34333e-05;2.53806e-05;2.59629e-05;2.63839e-05;2.72455e-05;2.9639e-05;2.98063e-05;3.32897e-05;3.38505e-05;3.29792e-05;3.4032e-05;3.62465e-05;3.65047e-05;3.7608e-05;3.92782e-05;4.01886e-05;3.55506e-05;4.09e-05;5.16773e-05;5.37076e-05;5.52641e-05;7.11275e-05;5.91297e-05;6.10762e-05;6.35863e-05;6.63973e-05;8.25289e-05;8.5428e-05;7.90867e-05;0.000107672;9.3366e-05;0.000107989;0.000162084;0.000114389;0.00014325;0.000174068;0.000138441;0.000194572;4.93856465517241e-05;4.44124046547106e-05;0.862135074813426;0.995508935986958;0.961282516636419;0;0;0;2.26741086160753e-06;0.743276887223547;0.743276887223547;1.094602e-05;4.73721275646345e-07;1.254338e-05;1.28819117641754e-06;1.625338e-05;2.44234195333086e-06;2.25067e-05;1.35567112899848e-06;2.568124e-05;1.42859996430071e-06;3.191294e-05;2.02455257106354e-06;3.673388e-05;1.92534855987169e-06;4.440482e-05;7.87223232647513e-06;6.203676e-05;5.92210319042146e-06;8.422258e-05;1.49859497372372e-05;0.0001242156;2.78742109179794e-05;0.000169027;2.84030113016208e-05
"128";"fossil_groundwater_abstraction_km3";"Mongolia";"EAP";"MNG";0.00127454;0.000922642;0.0013727;0.00127789;0.0013454;0.00163378;0.000751375;0.00129075;0.00184962;0.00179284;0.00183117;0.00213927;0.00226205;0.00268054;0.0054456;0.00381413;0.00677904;0.00531425;0.00505758;0.00959683;0.0169553;0.0154211;0.0185927;0.0158919;0.0164013;0.0155975;0.0164397;0.0140208;0.0217451;0.0228235;0.0168621;0.0293974;0.0166263;0.0243655;0.0222161;0.0155811;0.0196182;0.0209108;0.036614;0.0329131;0.0284198;0.0279779;0.034766;0.0375618;0.0451633;0.0245327;0.0429108;0.0423018;0.0351304;0.0468628;0.0442397;0.0433416;0.0307339;0.045271;0.0454543;0.0394707;0.041396;0.0657082;0.0204942792586207;0.0164421818565118;0.941999743077844;0.961179980928358;0.837870538415003;0;0;0;0.000917193254637168;0.887363515958721;0.887363515958721;0.0012386344;0.000181696098986192;0.001463673;0.000453738139481353;0.002871726;0.00147074240271028;0.006112366;0.00221457642431459;0.01665246;0.00122617531699182;0.01812532;0.00391324595853621;0.02189348;0.00537544769689;0.02512744;0.00910799028232903;0.03477776;0.00711112173802418;0.0383477;0.0088058071850342;0.0418081;0.0062487730255627;0.0488583;0.0146241595495263
"129";"fossil_groundwater_abstraction_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"fossil_groundwater_abstraction_km3";"Azerbaijan";"ECA";"AZE";0.0135906;0.010123;0.0154959;0.0193411;0.0093315;0.00040327;0.0166675;0.0223922;0.00712658;0.0028679;0.032174;0.00409676;0.0232777;0.0509398;0.0226121;0.0271899;0.055641;0.0571251;0.0653287;0.0528868;0.0618885;0.0637317;0.0684608;0.0489302;0.0502562;0.0823546;0.0883221;0.0574593;0.0968834;0.0788343;0.0219106;0.0898367;0.0827131;0.0695717;0.0505562;0.0458616;0.041876;0.0418809;0.0432697;0.0686744;0.0969776;0.0760227;0.086465;0.0532968;0.0584671;0.0621113;0.0589263;0.0484913;0.159691;0.186216;0.192059;0.171399;0.261522;0.228732;0.228346;0.275104;0.282783;0.229435;0.077895319137931;0.0726590654834425;0.782230104030107;0.798148205112431;0.622504537205082;4.15889545024584e-13;0;5.10880227011512e-12;0.00336569652188621;0.611883935650948;0.611883935650948;0.01357642;0.0040884470018578;0.00989149;0.00934323183631874;0.026620072;0.0170061030207664;0.0516343;0.0144294539787547;0.05865348;0.00862400260476538;0.08077074;0.0147166784412448;0.06291766;0.0273640049646063;0.04831252;0.0114982360067534;0.07424584;0.0184189367782997;0.10308718;0.0646612506264532;0.2164116;0.0351722676024734;0.262440666666667;0.0288404626234278
"130";"fossil_groundwater_abstraction_km3";"Montenegro";"ECA";"MNE";2.1199e-15;2.39897e-15;2.03274e-15;2.35219e-15;2.2105e-15;2.12351e-15;2.22841e-15;1.90198e-15;1.55226e-15;1.65707e-15;1.53723e-15;1.46991e-15;1.1166e-15;1.42078e-15;1.60664e-15;1.83225e-15;1.74687e-15;1.78888e-15;1.82826e-15;1.77805e-15;1.69765e-15;1.97875e-15;2.00019e-15;2.09595e-15;2.76294e-15;3.57281e-15;3.34646e-15;1.73414e-14;1.68e-15;1.6036e-15;4.11068e-15;6.6138e-16;1.10104e-13;4.85689e-17;1.68064e-14;2.12524e-13;4.69638e-17;3.55245e-17;4.48784e-17;4.10863e-17;4.95713e-17;1.50196e-16;2.15104e-14;2.49245e-15;3.56035e-17;6.74765e-14;4.42304e-17;4.58028e-17;4.30758e-17;1.65551e-14;2.49201e-15;4.23893e-17;4.51054e-17;1.60379e-15;1.3011e-13;3.9827e-17;3.8246e-17;3.80389e-17;1.14141132465517e-14;3.57105120908782e-14;0.181409108501655;-0.28536712910271;-0.197822141560799;0.172934884478045;0.0302547630185042;0.0282705542928539;3.83624016066316e-16;0.032909264647365;0.032909264647365;2.22286e-15;1.53818177241833e-16;1.892646e-15;2.90465770152009e-16;1.430232e-15;1.88810136036178e-16;1.794862e-15;3.58292781116226e-17;2.107096e-15;3.95538620465815e-16;5.508854e-15;6.67728408076817e-15;2.634620578e-14;4.73076911676482e-14;4.25384906e-14;9.50247886515829e-14;4.84764416e-15;9.37333491098554e-15;1.68329418e-14;2.91993820559545e-14;2.685865894e-14;5.77288064731938e-14;3.87039666666667e-17;9.78072340542016e-19
"131";"fossil_groundwater_abstraction_km3";"Mozambique";"AFR";"MOZ";9.03819e-07;8.81811e-07;1.23377e-05;3.26633e-06;1.44733e-06;2.27101e-06;1.76615e-05;2.15349e-05;1.92054e-05;3.35921e-10;4.4682e-05;7.44018e-06;6.04472e-05;6.7814e-05;1.51244e-05;1.31378e-05;4.3595e-06;2.69693e-05;3.02877e-05;3.79173e-05;2.5823e-05;5.48323e-06;5.07379e-05;5.80619e-05;4.16822e-05;0.000117576;0.000102798;4.83817e-05;8.13351e-05;9.71273e-05;9.10316e-05;3.74065e-05;8.73931e-05;9.51765e-05;0.000228424;0.000130538;0.000144131;0.000194813;0.000145157;0.000100547;5.65254e-05;7.5198e-05;8.17921e-05;0.000127729;1.38566e-05;8.63757e-05;4.97779e-05;0.00016392;8.66043e-05;8.67226e-05;0.000145781;0.000134322;0.000116425;6.70715e-05;0.000251113;0.000227328;0.000132351;0.00014505;7.44699421710517e-05;6.27794465554475e-05;0.73567218151961;0.787874127164785;0.597096188747732;4.76629846701826e-11;0;3.57303076015114e-11;2.73496918364392e-06;0.541213558661821;0.541213558661821;3.767398e-06;4.88903257455557e-06;1.21346291842e-05;1.01666027851337e-05;3.9101556e-05;2.68725187390702e-05;2.253432e-05;1.35557985088301e-05;3.6357646e-05;2.10382125653911e-05;8.944362e-05;2.63658803127641e-05;0.00010788634;7.13483190125948e-05;0.0001430372;3.40883796652173e-05;7.102022e-05;4.13132915412461e-05;9.46801e-05;4.18565249635585e-05;0.0001429425;6.75329801282307e-05;0.000168243;5.15615561149971e-05
"132";"fossil_groundwater_abstraction_km3";"Mauritania";"AFR";"MRT";0.0256047;0.0256353;0.0259798;0.025809;0.0252953;0.0260592;0.0271912;0.0288041;0.0278508;0.028013;0.0284166;0.0282716;0.040985;0.0399992;0.0454979;0.0439228;0.0459621;0.0451685;0.0435127;0.0444526;0.0631789;0.0681814;0.0701847;0.0686007;0.0706423;0.0691379;0.0702185;0.0732877;0.0744986;0.0788978;0.0741234;0.079003;0.0755101;0.0802795;0.0838461;0.0802487;0.0848251;0.0837792;0.0818051;0.0863105;0.0825961;0.0880384;0.0912386;0.0920826;0.092923;0.091176;0.0928161;0.0910125;0.0910203;0.094864;0.0930294;0.0923511;0.0896113;0.104356;0.108915;0.105414;0.100993;0.101143;0.0671132931034483;0.0266912595534395;0.968418569207386;0.986465286536036;0.908045977011494;0;0;0;0.00153067432403333;0.93783452518568;0.93783452518568;0.02566482;0.000255456037313664;0.02758366;0.00102751807186054;0.03663406;0.00784665361399368;0.04460374;0.000979921758611369;0.0681576;0.00296931078871849;0.0732081;0.0038583885464012;0.07855242;0.0038755904307602;0.08339372;0.00240415855383957;0.08937574;0.00421700097083223;0.09217778;0.001682589589591;0.09765256;0.00845457881109402;0.102516666666667;0.00251028491078868
"133";"fossil_groundwater_abstraction_km3";"Martinique (Fr.)";"Other";"MTQ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"fossil_groundwater_abstraction_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"fossil_groundwater_abstraction_km3";"Malawi";"AFR";"MWI";4.09888e-14;5.1744e-14;5.5354e-14;5.65573e-14;6.01673e-14;8.18275e-14;6.50269e-14;2.64736e-14;2.18124e-14;1.32367e-14;1.1158e-14;2.40668e-15;1.45294e-16;1.3576e-16;2.12555e-15;4.95641e-14;1.27717e-13;1.31374e-13;1.52486e-13;1.09755e-13;5.05392e-14;2.96396e-14;1.82489e-14;1.74311e-14;2.93192e-15;8.75101e-14;1.79043e-14;1.33143e-14;9.77083e-16;8.9869e-14;2.46949e-13;1.43758e-13;9.45339e-13;9.94263e-14;0.00433487;1.43192e-13;1.6625e-12;0.0015846;1.34608e-13;4.58231e-14;2.2086e-13;2.93699e-14;3.8434e-13;1.51836e-13;1.07444e-13;1.13684e-13;9.62437e-14;3.23356e-12;5.47237e-13;5.61983e-13;6.35629e-13;5.74005e-13;5.20539e-13;6.5835e-13;5.55635e-11;3.31437e-12;1.37956e-12;6.11236e-12;0.000102059828948533;0.000602595482325223;0.0643258399079884;0.695407425635978;0.480943738656987;0.631423635713311;1.19415382099704e-09;9.66838074045739e-08;2.2954189221089e-06;0.00413781367986818;0.00413781367986818;5.296228e-14;7.3383451136479e-15;4.167542e-14;2.9966134371103e-14;3.1942568e-15;4.57805073222231e-15;1.1417922e-13;3.91823582616208e-14;2.3758144e-14;1.77195608472863e-14;4.19149566e-14;4.31535805677799e-14;0.000866974000287095;0.00193861279856441;0.000316920000397225;0.000708654663207178;1.7876998e-13;1.34316623610043e-13;9.1054154e-13;1.31794925180902e-12;1.15904046e-11;2.45817667684311e-11;3.60209666666667e-12;2.37948291358298e-12
